Date,AAPL,MSFT,AMZN,GOOGL,FB,V,WMT,JNJ,PG,JPM,UNH,MA,NVDA,HD,VZ,DIS,BAC,KO,CRM,CMCSA,ADBE,PFE,NFLX,T,MRK,NKE,ABT,PEP,TMO,INTC,ABBV,CSCO,ORCL,COST,DHR,QCOM,CVX,TMUS,MCD,XOM,ACN,NEE,MDT,AVGO,BMY,TXN,UPS,HON,AMGN,UNP,LLY,LIN,CHTR,LOW,PM,SBUX,AMT,BA,LMT,IBM,MS,C,BLK,RTX,WFC,MMM,NOW,AMD,INTU,CAT,CVS,AXP,EL,FIS,ISRG,SYK,SCHW,BKNG,ANTM,MDLZ,SPGI,TGT,GE,CI,DE,ZTS,PLD,GILD,GS,MO,ADP,CL,CCI,FISV,FDX,TJX,BDX,DUK,D,CSX,SPX
9/10/15,25.75125313,39.34174347,522.2399902,651.0800171,91.98000336,67.63497162,56.63494873,80.98454285,58.28517151,53.7370224,107.8515396,86.72528839,22.01625824,102.0162582,35.93545914,96.1807251,14.58656502,32.3379097,69.73999786,25.54710388,78.69999695,26.83169937,99.48000336,24.3284893,44.94206238,51.87415695,38.8671608,78.60396576,119.9251404,25.40933609,46.64741516,22.17870331,34.52622604,127.4444962,43.05955887,46.23607635,61.15410995,38.91266251,83.53956604,56.76313782,87.86014557,19.64150429,62.41082001,109.6310883,50.69680405,41.2041626,81.98405457,84.88543701,132.4875793,77.72686768,70.8347702,94.28099823,184.2899933,61.71174622,59.87252426,50.18027496,79.67351532,118.1236801,181.0030823,115.4036407,29.79117966,45.56454086,264.5581055,50.56546783,44.16504288,121.9647293,72.66000366,1.840000033,83.95917511,60.85409546,87.63552094,69.12496185,71.5402298,64.28668976,170.5133362,92.06856537,28.61918449,1287.73999,133.9325104,38.15946579,88.5622406,65.56368256,20.79367256,137.2909241,71.44367981,42.79673004,31.27719879,91.63453674,170.9637909,40.32663727,69.64957428,54.7743454,65.19000244,42.95999908,141.1163635,32.58387375,125.9611664,53.30374527,54.32827377,25.73933029,1952.290039
9/11/15,26.12641525,39.51442719,529.4400024,655.2999878,92.05000305,68.14539337,57.10307693,81.16794586,58.37049103,53.65124893,109.63414,88.34026337,22.0845108,102.8627472,36.14889908,97.94309998,14.58656502,32.37187958,70.05000305,25.48836517,79.19000244,27.1196022,97.51000214,24.30620956,44.78730392,52.55089188,39.1285553,79.08735657,120.9287796,25.58295631,46.46733856,21.97600555,34.81079865,128.3911438,43.45489502,45.67619705,61.25919342,39.07949829,85.43400574,56.89620972,88.35024261,19.74449539,62.3127594,111.6411133,51.10238266,41.34321976,82.28888702,84.94510651,132.5481567,76.85233307,71.67596436,93.90454102,184.4499969,62.34767151,60.32798386,51.23155594,80.52150726,119.1143112,181.5825348,116.327179,29.89672852,45.59132385,266.3141785,51.07998657,44.2154541,122.3805618,73.59999847,2.00999999,84.91952515,61.03054047,88.26147461,69.29933929,71.92611694,65.12861633,171.7666626,93.33297729,28.51630211,1290.410034,136.8634644,38.42959213,89.53742981,66.2527771,21.02116203,139.4482574,70.71201324,43.4337616,31.68572235,93.66799927,170.3752594,40.23864365,69.9981842,54.76549149,64.64737701,43.03499985,142.5410461,32.72517395,126.6878662,53.77590179,54.72399902,26.1802578,1961.050049
9/14/15,26.37804794,39.11455154,521.3800049,652.4699707,92.30999756,67.42310333,56.77626038,81.50858307,58.06336594,53.49689484,108.8028946,87.94377899,22.12351227,102.2301254,36.08566284,97.32439423,14.51381016,32.34640503,69.88999939,25.41607094,78.45999908,26.90572929,95.69000244,24.1799202,45.00224686,52.5837822,38.91222382,78.724823,120.2006607,25.51350975,46.14632416,21.70574188,34.48031616,128.4821167,43.4198494,45.3837204,61.24302292,39.20708466,85.04808807,56.73966217,87.587883,19.80217743,61.26976013,111.7348175,51.05922699,41.56919479,82.14492798,84.60404968,130.6361542,76.50431061,71.75482178,93.58189392,184.5700073,61.91163635,60.23690033,51.01406097,80.13358307,118.9020233,180.8713684,114.9694977,29.73840714,45.48425674,264.338623,50.8033638,44.34150696,121.9907608,73.55999756,1.820000052,84.45359039,61.14820099,87.07910919,68.96891785,71.88845825,64.54645538,170.1933289,92.49941254,28.27313042,1286.829956,135.7282715,38.06942368,87.85214996,65.63172913,20.86950302,139.1685944,71.09568024,42.92220688,31.66017532,93.79666901,169.1521454,40.13153076,69.50657654,54.93355179,64.71313477,42.60499954,141.7390442,32.45625687,126.9487228,53.75228119,55.00667953,26.07921219,1953.030029
9/15/15,26.59994125,39.96881866,522.3699951,665.0700073,92.90000153,67.90460968,56.81160355,82.45188904,59.2491951,54.52601242,110.8625793,89.07521057,22.36727142,103.5221405,36.65480423,96.9588089,14.83209705,32.68599701,71.26999664,25.81820679,79.52999878,27.2841053,99.16000366,24.41020775,46.04261017,53.50021362,39.48910522,79.46717072,123.0836563,25.80867004,46.34989166,21.94221878,34.87506104,129.6473083,44.23551559,45.85166931,62.37460327,40.54179382,86.1180954,57.0292778,89.15794373,19.82278061,62.33950806,114.4517593,51.85312653,41.97766495,85.11708832,85.54198456,131.6224518,78.51216888,72.69239044,94.73810577,188.5099945,63.08355713,61.34522247,51.57593155,80.78310394,120.5560303,182.4869232,116.453476,30.41567421,46.39429092,270.3443298,51.27360535,44.92969131,124.4078522,74.26000214,1.860000014,84.615242,62.66910934,88.33103943,70.21720123,72.84848785,65.60752106,171.2566681,93.52029419,28.82494164,1318.800049,137.933548,38.70872116,89.84986115,66.20172119,21.31604195,140.5169373,72.639328,43.49167252,32.11977386,95.25485992,172.3799591,41.40166855,70.51663208,55.21657181,64.43360138,43.34999847,145.2960052,32.34687042,127.8058701,53.97259903,54.98245239,26.53851509,1978.089966
9/16/15,26.62968636,40.25963593,527.3900146,665.5200195,93.44999695,68.36687469,57.13841248,82.63532257,59.80373764,55.00626373,111.8970337,89.67480469,22.52327156,104.9834671,36.51251984,97.45563507,14.85028553,33.23785019,71.87999725,26.08931541,80.52999878,27.29232979,104.0800018,24.4696331,46.31774902,54.31794357,39.53417969,80.33905029,124.2545776,25.84338951,46.59259415,22.01823616,35.13210678,130.721405,44.67086792,46.12744141,63.86990738,40.75769806,86.55664063,58.1564064,89.81140137,20.08644867,62.50888443,112.3414459,53.1647644,42.32530975,84.74452209,86.08771515,130.7918854,80.12738037,73.99796295,96.30661774,187.8600006,63.65587234,62.32450867,51.89313126,81.73032379,121.3520737,182.2410736,117.1481247,30.45085716,46.92068863,275.27005,51.97068405,45.13975143,124.9277267,73.94000244,1.889999986,85.07164001,63.55982971,88.27885437,70.96987152,73.51673126,65.66386414,171.5,94.2227478,29.09617805,1320.47998,140.6412048,38.75374222,89.62264252,66.78020477,21.84683609,142.4145966,72.58576202,42.96081161,32.4380455,95.2377243,173.4743195,42.35808945,71.14231873,55.78261566,65.09828949,43.65000153,141.1729736,32.62033844,129.3803711,54.43686676,55.52353287,26.8692131,1995.310059
9/17/15,26.06007767,40.21419144,538.8699951,671.6699829,94.33999634,68.33798981,56.94408035,82.8361969,59.92316055,53.72844696,113.8458786,90.13896942,22.72802925,105.0636826,35.75365448,97.68061829,14.42287254,33.43310928,72.31999969,26.41463852,80.30999756,27.53910255,104.2099991,24.35077477,46.3951416,54.17224884,39.87669754,80.59799957,126.1732712,25.79129982,46.86663818,21.85776329,33.72756195,130.484726,44.10040283,45.9435997,64.18515778,41.68022156,85.81114197,58.28165436,89.42114258,20.33158112,63.12397766,111.5896072,53.66526413,41.84730148,85.20176697,85.72104645,133.1537323,80.06492615,78.84354401,95.94809723,192.2200012,64.02835846,62.3093338,51.91126251,82.56024933,121.5731888,182.2761688,116.9349976,29.94950485,46.08201981,273.6193542,51.62213898,43.87093735,123.8447342,74.61000061,1.889999986,81.55355072,62.23216629,88.10500336,70.73123169,74.22264099,65.07228851,173.0800018,94.18531036,27.85226822,1318,139.822403,39.3660202,89.05456543,66.36334229,21.54930878,142.5744171,71.76488495,44.40860367,32.8509407,95.73522949,171.4603882,41.84544754,70.99930573,55.95951462,64.79917145,43.79999924,141.0409088,33.06245422,130.2468414,55.01130676,56.09695816,26.80491066,1990.199951
9/18/15,25.95256042,39.51442719,540.2600098,660.9199829,94.40000153,67.21121979,55.94600296,81.56972504,59.66724396,52.26195526,113.1162109,89.11390686,22.70853043,102.5776443,35.23192596,96.40570831,14.15005684,33.09351349,71.40000153,25.94472122,81.25,27.0208931,102.6200027,24.1799202,44.82169342,54.06886673,39.05644989,80.32176208,123.7626038,25.19231224,47.931427,21.57060242,33.39706421,129.0829315,43.13961792,45.50070953,62.8353157,41.06193542,85.11825562,56.88839722,88.51360321,20.04113007,62.69608307,109.0093842,55.52054977,41.54312134,83.25421143,83.59786987,130.2814331,78.33370972,77.53794861,94.22722626,191.3899994,61.94795227,61.65647507,51.51250076,81.631073,120.3702698,178.509491,114.0696259,29.05233383,44.86863708,271.1960144,50.38290787,42.88781738,120.9597855,74.36000061,1.870000005,81.28731537,60.38353348,86.09667969,69.71237946,73.0743866,64.02062225,170.4866638,92.93023682,26.60836029,1294.469971,136.6494904,38.58265686,87.31247711,65.18087769,21.08177376,141.4458008,70.97075653,43.54959106,32.81652451,93.01610565,166.3933563,41.35575104,70.62390137,55.44652939,64.31729889,43.26499939,137.0877075,32.52462387,128.8772736,54.64933395,55.72544479,25.86793518,1958.030029
9/21/15,26.35517693,40.08695984,548.3900146,666.9799805,95.55000305,68.1646347,56.2816391,81.34262848,60.27293777,52.69933701,114.4739456,89.9842453,22.94254494,103.8785706,35.41373444,96.94006348,14.27737045,33.27180099,72.13999939,26.15709114,83.31999969,26.66718864,100.3000031,24.18735123,43.83292007,54.77850342,39.02940369,80.89146423,124.3037796,25.31384468,46.4986496,21.57060242,33.81016922,130.3572845,43.24471664,45.45056152,63.1182251,42.01390076,85.86374664,57.44412231,89.33039093,20.19768333,62.61584854,108.7274475,54.12261581,41.23892975,84.38040924,83.34204102,127.253479,78.75310516,76.74933624,94.33477783,194.5,63.22889328,62.33969879,52.14689255,81.95750427,120.3083801,179.4226379,115.6246567,29.32500648,45.24336243,274.2867126,50.64845276,43.31635284,121.3236618,74.41000366,1.809999943,82.54241943,60.63562393,87.73117065,70.43752289,73.89319611,65.33521271,168.3133392,93.29550934,27.16951752,1307.47998,139.1710815,38.58265686,87.76693726,66.57604218,21.32829285,141.9152222,70.63171387,42.95116425,33.25522995,90.70014954,168.6095734,41.92196274,71.41944122,55.80915451,64.51667786,43.90499878,137.7575989,32.80264664,129.6039734,55.12147522,55.9838829,25.81281662,1966.969971
9/22/15,25.94112778,39.89611053,538.4000244,653.2000122,92.95999908,67.65422821,56.16681671,81.43870544,59.88051605,52.23622894,113.5410843,89.03653717,22.31852341,103.183548,35.12126541,96.07762146,14.15915012,32.93220901,71.65000153,26.07575989,84.66000366,26.5355854,98.47000122,23.97192192,43.62656021,54.50122833,38.29027557,79.73479462,123.2410965,24.88847923,45.20681381,21.23277092,33.22264099,129.8475647,42.81938171,45.07452774,62.43926239,41.55263901,85.24980927,56.93534851,88.64066315,19.9916935,62.52669525,106.5402603,53.57896805,40.5088768,83.41509247,81.89247131,126.2498856,77.34313965,76.93335724,92.70353699,193.4199982,62.38403702,61.31484985,51.76625824,80.74250793,118.5128555,178.816803,114.0064926,28.53339005,44.94893646,267.2097778,48.79513168,42.59371948,119.5736313,73.05999756,1.730000019,82.58045197,60.23228836,86.96607971,69.49208832,72.80142212,64.04878235,164.7366638,92.31207275,26.49612999,1288.949951,138.3243408,37.80831146,86.38463593,66.39739227,21.34529495,140.9763794,70.34616089,42.69055557,32.80792236,91.36063385,165.2714233,41.47053528,70.78479767,54.97777176,63.62767792,43.13999939,135.8328705,32.46081924,128.8121033,54.41326141,55.79006958,25.05037117,1942.73999
9/23/15,26.1515789,39.86885071,536.0700073,653.289978,93.97000122,68.32836151,56.2816391,81.22034454,59.94022369,52.00466919,113.8643494,89.10421753,22.42577553,103.513237,34.76555634,95.21516418,14.29555798,32.90673447,71.98999786,25.92213058,85.5,26.83169937,98.06999969,23.91992188,43.87591171,54.24744034,38.03790665,79.76068115,122.6211853,24.94924927,44.96409988,21.351017,33.03905106,132.3780365,42.95882034,44.75698853,61.52593231,42.22980499,85.40768433,56.59095001,88.81307983,19.97727585,62.10544205,107.2579269,53.27695465,40.48281479,82.61912537,80.65607452,126.0682449,76.45967865,75.96074677,90.20287323,191.3800049,62.43853378,61.05676651,52.37345886,80.43423462,116.4608383,178.0353546,113.3986588,28.42783737,44.71696091,266.2702942,48.1091156,42.66934586,119.2617569,72.98999786,1.700000048,83.28406525,58.98863602,87.48771667,69.41867828,73.74260712,65.02533722,163.293335,92.34016418,26.6364212,1275.98999,138.9012146,38.06942368,86.28049469,67.00138855,21.37079239,142.5344543,69.32006836,42.77742386,33.06598282,90.48569489,164.9863739,41.62355804,70.94569397,54.92470169,63.83539581,43.68999863,135.5309601,32.43347168,129.7623444,54.36605453,55.90312195,24.41653442,1938.76001
9/24/15,26.30713463,39.90520096,533.75,654.9099731,94.41000366,67.64459991,56.37880325,80.7749176,60.87865448,51.64448547,111.8415985,88.11784363,22.85478592,103.6647186,34.85250092,94.32460785,14.1409626,33.23785019,71.70999908,25.67362022,83.91000366,26.89750862,103.7600021,23.85306358,43.49759293,53.94666672,37.80353928,79.82110596,122.0111313,24.72354126,44.29076767,21.46081161,33.10330582,131.8682861,42.63286591,44.51464844,62.14830017,41.72929001,85.32875061,56.92751312,88.73140717,20.08850861,61.28980637,106.0276108,53.32872009,40.63056564,82.55986786,79.82896423,124.1562424,75.70115662,74.78657532,90.52553558,184.9299927,62.21141434,61.04158401,52.89909744,79.8176651,114.7626114,179.782608,113.990715,28.1199894,43.83368683,263.8557434,48.03165817,42.47607803,119.1924362,72.12000275,1.720000029,83.54077911,55.2913475,86.21840668,68.55588531,73.92144012,64.13329315,163.7200012,91.99363708,26.07525635,1281.130005,136.835556,37.93436432,84.45320129,67.2565918,21.17528152,140.8465271,67.59799957,42.0728302,32.69609833,87.92953491,162.6873779,41.78423309,71.13339233,55.05736923,63.79382706,43.81999969,134.389328,32.46537018,129.3524475,55.33392715,56.0646553,24.24199867,1932.23999
9/25/15,26.24079323,39.93246078,524.25,640.1500244,92.76999664,68.07797241,56.3346405,79.48223114,61.99624634,52.71648407,107.4821091,88.29191589,23.02054405,104.0211334,34.95526505,94.02464294,14.45015717,33.63685989,72.44000244,25.54710388,83.12999725,26.23123932,102.2399979,24.01649284,42.64637756,58.74495697,36.83006287,80.68431854,120.6827927,25.0100174,43.64093399,21.98444939,33.09412766,132.4873047,42.76824951,44.47286606,62.80299759,41.93538666,85.59185791,57.31887436,87.97814178,20.31304169,59.6316185,108.2831573,51.98256302,40.99557114,83.62677002,79.74369049,119.8478928,77.27174377,73.65621948,90.4538269,183.5299988,62.40218735,61.18580246,52.55471039,80.55210114,115.8770752,179.0187531,114.7879257,28.31349564,45.1006012,266.0244751,48.29721451,43.25754166,120.9077988,72.86000061,1.710000038,83.55982208,54.602314,85.73154449,68.93218994,75.07910919,64.05817413,158.636673,90.75730133,26.58030701,1252.76001,132.0436249,38.53764343,84.39638519,67.24809265,21.18377876,137.3108826,67.64263153,41.03041077,33.25522995,85.89663696,165.3726044,41.92196274,71.77697754,55.84453964,65.43063354,43.88999939,136.2857819,32.34230804,126.8462524,55.64080811,56.58152008,24.36141968,1931.339966
9/28/15,25.72151947,39.34174347,504.0599976,624.25,89.20999908,64.7169342,56.22865295,79.80541992,61.22842789,51.43865967,104.0923996,85.43910217,22.7182827,101.6687775,34.57582474,92.3278656,14.06821251,33.56045151,69.04000092,24.76542282,80.51999664,25.35111046,99.47000122,23.69705963,41.63181305,57.40088654,35.20759964,79.82110596,116.2352905,24.96660805,41.10421753,21.67195702,32.53414536,130.6667938,41.31908417,43.90462875,61.24302292,39.78611374,84.16226959,56.82575607,87.07964325,20.09468842,57.83002853,103.2509079,49.58363724,40.80437469,82.36508942,78.09798431,114.4061356,75.82608795,69.87090302,88.88530731,172.1000061,61.0031662,60.67066574,50.54279709,79.07417297,113.3297348,175.7964478,112.4988174,27.34596252,43.7444725,258.1924438,48.03720856,42.32483292,119.885498,69.02999878,1.659999967,81.98141479,53.60235214,83.76670074,67.31674194,72.65083313,61.8327446,154.5033264,86.85179138,25.51409721,1199.140015,126.832962,37.48900604,80.97848511,66.07411194,20.66523933,132.8363953,66.33850098,38.56916809,32.70470428,81.31617737,159.1100616,41.79953766,70.27528381,54.97777176,64.4502182,42.26499939,132.7854309,31.48999596,121.4891891,55.43623352,56.07271957,23.87455559,1881.77002
9/29/15,24.94831467,39.47806931,496.0700073,622.6099854,86.66999817,65.99778748,56.3346405,81.26403046,61.66352844,51.31859207,105.496315,85.83560181,23.11804581,100.6084213,34.40982819,93.19969177,13.95908546,33.67082596,68.37999725,24.91452408,79.83000183,25.51561737,98.34999847,23.82335663,41.82956696,56.24006653,35.60419464,80.31311798,117.9178619,25.38329697,41.33126831,21.65505981,32.59840393,130.8215485,41.72525024,43.81270218,61.63100815,38.82433701,85.4954071,57.11538315,87.66956329,19.93813133,59.48820877,102.2427444,50.86938095,41.30845261,83.10179138,78.8910141,115.7730713,77.2360611,70.34407806,90.1222229,167.3600006,60.65793991,60.46307755,50.4974823,78.89284515,113.8781281,177.7719574,112.4593658,27.27559662,43.71770477,257.7182617,48.67341232,42.76177597,122.6318512,68.94000244,1.669999957,82.56143951,54.03930664,82.69733429,67.09644318,74.1002655,62.4431076,151.8233337,87.63197327,25.79467964,1200.319946,128.144989,36.89234924,80.85542297,66.33784485,20.88625145,132.3370056,66.21260834,38.26996613,33.32404709,82.34549713,158.0433502,41.4934845,70.69540405,55.78261566,64.41697693,42.38000107,133.9081879,31.66775513,121.945694,55.65655136,55.95965576,23.82862473,1884.089966
9/30/15,25.23197365,40.22327805,511.8900146,638.3699951,89.90000153,67.08602142,57.2708931,81.53478241,61.37346649,52.28768158,107.1496277,87.15077972,24.03458214,102.9073105,34.39401627,95.80575562,14.16824532,34.06136703,69.43000031,25.70072937,82.22000122,25.83641434,103.2600021,24.20220375,42.46582413,57.79094315,36.25318909,81.40076447,120.318718,26.16458321,42.59962082,22.17025948,33.15838242,131.5952301,42.7975769,44.89904022,63.7567749,39.06968689,86.41630554,58.19553375,89.17611694,20.09468842,59.99910736,106.8051071,51.40777969,43.03796768,83.56750488,80.74133301,119.6661987,78.89589691,73.33202362,91.2963562,175.8500061,62.61115265,60.99359512,51.51250076,79.77233887,115.8239975,182.0215607,114.4327545,27.70658493,44.26194,261.1864319,49.23217773,43.14830399,122.8224487,69.44999695,1.720000029,84.38703918,54.92161179,83.87973022,68.0418396,75.93560028,62.98770523,153.1933289,88.44970703,26.71124268,1236.859985,130.266449,37.85058975,81.89688873,66.91633606,21.43880272,134.8539276,66.55435944,39.74671173,33.46166992,84.22400665,159.7905579,41.62355804,71.83059692,56.12755966,65.5303421,43.30500031,135.8423462,32.55196762,123.5947571,56.60869217,56.83995056,24.710495,1920.030029
10/1/15,25.06727028,40.54135132,520.7199707,642,90.94999695,67.40383148,56.76742935,81.37756348,61.38199615,52.67359924,107.7037735,87.74067688,23.56656837,104.2795334,33.95924759,96.24634552,14.1409626,33.78968811,72.91000366,25.94020844,83.75,26.19010735,105.9800034,24.16506386,42.44862747,58.19510269,36.73991776,81.01232147,120.1416016,26.04305649,43.16334534,21.90632439,33.26854706,131.5861053,42.85784531,44.43943787,63.32029343,39.38373566,86.63555145,57.96854019,89.33946991,19.88869858,61.307724,104.3530579,52.1458931,42.09934616,83.47437286,80.75839233,121.3186188,80.6717453,74.63762665,90.89302826,181.7700043,63.40148544,61.09354401,52.09251022,80.1350174,115.5232773,179.7738495,113.3434677,27.70658493,44.5117569,259.825531,48.88364029,43.22392654,121.9820938,71.58000183,1.74000001,84.49163818,54.10652542,84.25356293,67.82155609,76.18972015,63.45721817,151.8566742,89.21108246,26.70188713,1247.079956,129.2801208,38.15795517,83.68628693,67.63941193,21.41329956,135.2634125,65.55606079,39.8528862,33.7885437,84.2926178,161.8689117,41.48583221,72.30435944,56.3575325,66.12857819,43.75500107,136.5310516,32.26938248,123.1568527,55.60934067,55.85467148,24.82991028,1923.819946
10/2/15,25.25027466,41.41381073,532.539978,656.9899902,92.06999969,68.05870056,57.3945694,82.04138184,61.78297043,52.52675629,109.7542191,89.03653717,24.18083763,104.9745483,33.86438751,96.55570984,13.98636532,34.29058838,73.93000031,26.53211784,83.98999786,27.21007919,106.1100006,24.2467804,43.11067963,58.843647,37.2987709,81.27992249,122.4932709,26.48578835,43.7035675,21.93186378,33.86525345,132.7694092,43.52585983,46.01879501,65.91484833,39.94313812,87.52137756,59.39309311,90.2016449,20.29862213,63.75465012,105.369751,54.03894806,42.38614273,84.15177155,82.31880951,123.2565155,82.01032257,76.68801117,92.45256042,183.1399994,63.80121613,61.4703064,52.63628387,81.36814117,117.2480164,181.4069977,114.1249161,27.64501762,44.50283813,266.3580322,49.66369247,43.07266617,124.0613403,72.23000336,1.830000043,85.10018158,55.20731354,86.03582764,68.2988739,76.45326996,64.18022919,154.956665,90.66801453,25.81338692,1265.680054,131.9878082,39.37836075,84.56681061,67.65641785,21.6513195,138.4095306,66.16764069,41.52267075,34.29606628,84.30120087,162.7792969,41.9755249,72.72446442,56.85281372,66.41936493,44.11000061,137.2952881,32.533741,126.1195679,56.62442398,56.0080986,25.08712006,1951.359985
10/5/15,25.34178162,42.3771286,543.6799927,671.6799927,94.01000214,69.56105804,58.18065643,82.7663269,62.46546936,53.57193375,110.5115967,91.22207642,24.78536224,106.2131119,34.78135681,97.3525238,14.26827431,34.81695938,75.26999664,27.05395508,85.83999634,27.53910255,111.25,24.83363152,44.04786682,58.4018898,37.30779266,82.70422363,124.5202332,27.09345627,44.37689972,22.85988808,34.50785828,134.7810974,44.21393204,46.98814392,67.91938019,40.19829941,88.73173523,60.12104416,92.22548676,20.74768639,63.52162552,103.5670242,53.81318283,43.56812668,85.97232056,83.88777161,124.4071732,83.62553406,75.85559082,95.3117218,187.5200043,65.20024109,62.82348251,53.50630188,84.74108887,118.5393829,185.90242,117.6453934,28.40145111,45.64483643,275.3578796,51.04124832,44.03899765,126.7643356,76.47000122,1.799999952,86.82117462,58.13154221,88.65273285,70.95152283,78.19447327,65.10044861,156.2700043,91.0721817,26.53354073,1274.859985,132.9183044,40.03828812,85.57984924,67.63941193,22.79891396,139.518158,70.34078217,41.35859299,34.87239456,85.14181519,166.1726227,42.64118958,73.92225647,57.79917908,67.64906311,44.68000031,141.4465942,32.60211563,127.6288528,57.50573349,56.79149246,25.56479454,1987.050049
10/6/15,25.46302032,42.48617554,537.4799805,671.6400146,92.80000305,69.41659546,58.01284027,81.59593201,62.61903381,53.59785461,107.1865463,90.82556152,25.10711479,105.7497787,34.82878494,97.27752686,14.26827431,34.77451324,74.41999817,26.75900459,85.15000153,26.97153854,108.3300018,24.74449158,42.81834793,57.89434052,35.95573807,83.79187775,122.0996933,27.55354881,43.12418747,23.18341255,34.63637543,135.0906067,43.81214523,47.06335831,70.31187439,39.89406586,89.37197113,60.96638489,92.11658478,20.56847191,62.67011642,100.0555573,51.99827576,43.85492325,85.88765717,83.74281311,122.1751022,83.33998108,73.75262451,94.98011017,185.5200043,64.6733551,62.65433884,53.18910599,84.65950775,119.0789261,184.7346649,117.4401703,28.46302414,45.5556221,274.5852051,51.20169067,43.71968842,126.3051529,74.58000183,1.830000043,86.34576416,59.50960922,86.78350067,70.59355164,78.19447327,65.20372772,153.1999969,89.22047424,25.86950493,1275.449951,129.7640076,39.68572998,84.41533661,66.43991852,23.198452,136.5418549,70.54763794,39.94940948,34.87239456,83.66645813,165.8231812,42.39634705,73.68984222,57.30389404,67.09237671,44.20500183,142.946701,32.2557106,125.3928757,57.51360703,56.35539246,25.44537926,1979.920044
10/7/15,25.34178162,42.53161621,541.9400024,670,92.40000153,70.51448059,58.61346054,82.95848846,62.89201355,53.66695023,107.537529,92.2011261,25.37037659,106.61409,35.11304474,96.92129517,14.32283974,35.24994278,75,27.09026146,80.65000153,27.38281631,108.0999985,24.95546532,43.80712128,57.38207245,36.6227417,85.04351807,123.1918945,28.0570488,43.5548172,23.44734764,34.57211685,134.680954,44.41987991,47.30569077,71.22523499,39.61927032,89.25796509,61.99173355,93.13304138,20.58494949,63.58436584,101.3627625,52.58008957,44.35900879,86.5735321,84.83424377,128.0839996,84.87487793,73.59490204,96.11840057,185,65.21842194,63.56158447,53.27066803,85.44831085,121.1928635,186.9735718,118.4742355,28.96437836,45.78758621,281.530426,51.7327919,43.85413361,127.8212738,74.97000122,1.860000014,86.77508545,59.13990021,87.81807709,71.10951996,78.10035706,65.86103821,155.5666656,90.23562622,26.30907059,1291.579956,129.7174683,40.07443619,84.17862701,66.83123779,23.60648537,136.4619293,70.9523468,41.18484497,35.05304337,86.00815582,167.5796356,42.77126694,74.77140808,57.79917908,67.50782013,44.77500153,144.3242188,32.77075195,127.8617325,57.18310928,56.35539246,26.06084442,1995.829956
10/8/15,25.04896927,43.12234116,533.1599731,667,92.47000122,71.1693573,59.07276154,83.0458374,63.47213745,53.66695023,107.2142639,92.86955261,25.51663208,107.8704834,35.41734314,98.06496429,14.32283974,35.64048386,75.08999634,27.67108727,82.26000214,27.21830368,114.9300003,25.16644096,43.86730194,58.70266724,37.10046768,85.43198395,123.8314819,28.23067093,43.87581253,23.76236343,34.78326797,138.0489197,44.64588928,48.18311691,72.67205048,38.82433701,90.29288483,62.6414032,95.30207825,20.77446556,64.57926941,99.69673157,52.54534531,44.77618027,87.53884125,86.18151093,129.684494,86.60612488,73.40213013,97.3283844,187.7599945,66.4720993,64.69948578,53.88693237,86.65425873,122.9795074,188.2203979,120.2029266,29.01716232,46.08201981,279.7128296,52.18644714,44.14823532,129.5019989,73.01999664,1.929999948,88.04389191,60.36672592,88.82661438,71.10951996,78.97566223,66.95027161,156.136673,91.50455475,26.49612999,1304.319946,127.7820511,40.96036911,84.81296539,66.9418335,23.82750511,133.4656219,72.76911163,41.71570969,35.46593475,86.47135925,166.5129089,43.13088226,76.08538055,58.28563309,67.83184052,45.66999817,146.7583618,32.92115784,127.7499313,57.44277954,57.10647202,26.72223854,2013.430054
10/9/15,25.64831161,42.81335831,539.7999878,671.2399902,93.23999786,71.24639893,58.90493774,83.2991333,63.54039764,53.49419022,110.1606293,92.82112122,25.4191246,108.1110611,35.36128235,98.95552826,14.16824532,35.67443848,75.25,27.44874191,83.81999969,27.34168816,113.3300018,24.97053909,43.80712128,58.71676254,37.75846863,85.86357117,124.4907074,27.90078926,43.56263733,23.76236343,35.11505127,140.1516266,44.45503235,48.28339386,72.39723206,38.87340546,90.12623596,62.03871918,95.0933609,20.81567192,65.07221985,99.88468933,53.35294724,44.21125793,87.7928772,86.25826263,129.4163513,86.59718323,75.4788208,97.38217926,186.6300049,66.61745453,64.63798523,54.4397583,86.08303833,123.5633011,187.2457733,120.2897568,28.77967072,45.8411293,279.3088989,52.76180267,43.81211472,129.86586,74.41999817,1.960000038,88.43502808,59.91297531,88.67879486,71.24769592,79.48389435,66.19908142,156.5500031,91.88054657,26.3932476,1313.290039,130.7223511,40.68011856,84.96446991,67.10347748,23.8615036,136.192276,71.83374023,41.31032562,35.62077332,86.33410645,164.7840271,43.46754074,76.19265747,58.67478943,67.45795441,46.09000015,146.5508118,33.17183685,128.3462219,56.86049271,57.35682678,26.71305275,2014.890015
