,BTC,ETH,XRP,LINK,LTC,BCH,ADA,BNB,EOS,XLM,XMR,TRX,NEO,XEM,MIOTA,DASH,WAVES,ZEC,ETC,OMG,DOGE,BAT,ZRX,DGB,DCR,QTUM,ICX,LRC,KNC,BTG,REP,LSK,ANT,SC,NANO,ZEN,SNT,BNT,GNT,MONA,RLC,XVG,MAID,GNO,STORJ,BTS,STEEM,KMD,CVC,ARDR,MCO,ARK,SYS,HC,XZC,AE,ADX,KIN,MLN,DNT,FUN,BCN,MTL,SALT,PIVX,GBYTE,DGD,GAS,PPT,NXS,CCI30,BITX,BITW20,BITW70,BITW100,US Stocks,US Real Estate,World Stocks,Bonds,Broad Commodities,Gold
2018-03-23,8879.6201171875,539.6190185546875,0.6431739926338196,0.4091399908065796,167.83200073242188,1019.4299926757812,0.18925899267196655,11.737600326538086,7.005159854888916,0.23614700138568878,213.9149932861328,0.04113699868321419,68.55580139160156,0.2787869870662689,1.3365600109100342,427.45599365234375,4.70074987411499,256.8659973144531,19.039100646972656,11.50100040435791,0.0035600000992417336,0.21185800433158875,0.5542590022087097,0.022648999467492104,52.76340103149414,18.451200485229492,4.056560039520264,0.4563849866390228,1.3489400148391724,60.26919937133789,35.18899917602539,12.028900146484375,3.659130096435547,0.012555000372231007,8.106989860534668,18.731000900268555,0.10224000364542007,3.048870086669922,0.24875399470329285,3.8213400840759277,1.0668100118637085,0.03836100175976753,0.31154701113700867,81.19349670410156,0.8420090079307556,0.16737599670886993,1.9678000211715698,2.880009889602661,0.2552019953727722,0.2814289927482605,6.229629993438721,2.7387099266052246,0.3943359851837158,6.9907097816467285,39.56230163574219,1.6888600587844849,0.7950699925422668,0.0001720000000204891,70.28369903564453,0.05289499834179878,0.04075299948453903,0.002749999985098839,4.348750114440918,2.9734699726104736,3.860610008239746,206.57400512695312,352.8840026855469,22.26959991455078,15.55270004272461,1.8435900211334229,7591.1,12809.98,27036.78,28867.56,13774.63,126.40938568115234,64.93181610107422,39.739070892333984,73.33901977539062,16.478559494018555,127.61000061035156
2018-03-24,8668.1201171875,526.4390258789062,0.6412649750709534,0.41908499598503113,159.63099670410156,982.302978515625,0.1892009973526001,13.089099884033203,6.629000186920166,0.23542200028896332,209.1580047607422,0.04978000000119209,65.73410034179688,0.282151997089386,1.3257399797439575,424.6090087890625,4.766719818115234,243.33399963378906,18.499500274658203,11.103799819946289,0.003590000094845891,0.21501900255680084,0.5978999733924866,0.022763999179005623,51.6057014465332,18.073200225830078,3.635190010070801,0.5034880042076111,1.4428000450134277,60.85340118408203,34.75,11.894599914550781,3.575550079345703,0.013782000169157982,7.695630073547363,18.724899291992188,0.10034500062465668,2.9769999980926514,0.24363799393177032,3.672760009765625,1.068619966506958,0.04479200020432472,0.2862449884414673,78.4999008178711,0.8422579765319824,0.16294999420642853,1.9930299520492554,3.071039915084839,0.25863099098205566,0.27629101276397705,6.1550397872924805,2.867110013961792,0.3742530047893524,6.873119831085205,38.5359001159668,1.672950029373169,0.7890719771385193,0.0001849999971454963,69.05339813232422,0.07818300276994705,0.04115999862551689,0.002696000039577484,5.615640163421631,3.20986008644104,4.198190212249756,197.08099365234375,344.74798583984375,21.627199172973633,15.472599983215332,1.7893999814987183,7514.36,13003.64,26831.03,29142.88,13901.39,126.40938568115234,64.93181610107422,39.739070892333984,73.33901977539062,16.478559494018555,127.61000061035156
2018-03-25,8495.7802734375,524.2869873046875,0.6418750286102295,0.40610501170158386,160.08399963378906,966.8759765625,0.18460500240325928,12.783100128173828,5.9029998779296875,0.2399519979953766,211.78399658203125,0.04531100019812584,65.42790222167969,0.2888779938220978,1.3214399814605713,411.7860107421875,4.736299991607666,239.36000061035156,18.08989906311035,10.338899612426758,0.003504999913275242,0.21098800003528595,0.5954890251159668,0.024105999618768692,50.55910110473633,16.241300582885742,3.51203989982605,0.42354100942611694,1.2262599468231201,56.438899993896484,34.22869873046875,11.633199691772461,3.450730085372925,0.015131000429391861,6.977449893951416,18.342199325561523,0.10054799914360046,2.718329906463623,0.25314098596572876,3.64165997505188,1.114959955215454,0.04070200026035309,0.2944520115852356,80.46630096435547,0.8316190242767334,0.1625099927186966,2.018239974975586,2.867029905319214,0.25242599844932556,0.28318798542022705,6.255149841308594,2.7069900035858154,0.36632901430130005,6.3671698570251465,37.519500732421875,1.6436899900436401,0.7235810160636902,0.00019200000679120421,64.3198013305664,0.08945800364017487,0.041554998606443405,0.002643000101670623,4.680850028991699,3.0699100494384766,4.1404500007629395,194.31900024414062,331.6679992675781,22.626300811767578,15.220499992370605,1.7888200283050537,7423.78,12451.29,27030.06,28981.17,13473.3,126.40938568115234,64.93181610107422,39.739070892333984,73.33901977539062,16.478559494018555,127.61000061035156
2018-03-26,7833.0400390625,450.1159973144531,0.5779169797897339,0.3426249921321869,135.7790069580078,876.3280029296875,0.15492600202560425,11.508299827575684,5.911610126495361,0.2160329967737198,187.92999267578125,0.04307499900460243,55.53030014038086,0.24920299649238586,1.1735299825668335,354.75,4.11352014541626,216.3509979248047,15.908699989318848,9.772950172424316,0.0031449999660253525,0.22610700130462646,0.6377130150794983,0.02092999964952469,45.94449996948242,15.308300018310547,2.8393900394439697,0.4056810140609741,1.1735899448394775,52.72010040283203,32.502899169921875,9.853710174560547,3.2047500610351562,0.01324899960309267,6.510769844055176,17.72800064086914,0.08993999660015106,2.511590003967285,0.23586300015449524,3.413710117340088,0.9927809834480286,0.03997800126671791,0.25844401121139526,67.5457992553711,0.7323899865150452,0.14471499621868134,1.7231099605560303,2.7599799633026123,0.23569999635219574,0.2555930018424988,5.6209797859191895,2.4927899837493896,0.30317598581314087,6.022709846496582,33.680999755859375,1.5830800533294678,0.6995499730110168,0.00016799999866634607,61.629798889160156,0.06466100364923477,0.03614300116896629,0.002383999992161989,4.368720054626465,2.527250051498413,4.33273983001709,191.61300659179688,305.4530029296875,18.876399993896484,15.019000053405762,1.5442500114440918,7004.33,12415.31,26767.56,29372.63,13406.59,129.74290466308594,65.6705322265625,40.4500846862793,73.29291534423828,16.4882755279541,128.27999877929688
2018-03-27,7954.47998046875,446.27899169921875,0.5780019760131836,0.3513669967651367,131.7469940185547,860.52001953125,0.16005800664424896,11.640399932861328,6.2924299240112305,0.21925100684165955,199.15899658203125,0.04881700128316879,57.23640060424805,0.2539229989051819,1.1923099756240845,351.2640075683594,4.250800132751465,210.86300659179688,16.09869956970215,9.725830078125,0.003140999935567379,0.2237749993801117,0.6338269710540771,0.02157299965620041,46.790199279785156,15.680999755859375,2.8466498851776123,0.43324199318885803,1.1925300359725952,53.132198333740234,33.09560012817383,9.65758991241455,3.2774100303649902,0.01317800022661686,6.583680152893066,18.9148006439209,0.09262099862098694,2.522089958190918,0.25796398520469666,3.4769599437713623,1.0007799863815308,0.04180600121617317,0.2682029902935028,67.41629791259766,0.7687550187110901,0.1430169939994812,1.889050006866455,2.7579100131988525,0.25183698534965515,0.2609019875526428,5.5599799156188965,2.4903600215911865,0.3777660131454468,6.202569961547852,33.66350173950195,1.644129991531372,0.7439770102500916,0.00018099999579135329,62.020198822021484,0.06362999975681305,0.03770900145173073,0.0024709999561309814,4.509940147399902,2.649749994277954,4.321939945220947,197.48899841308594,294.0360107421875,18.607900619506836,14.723799705505371,1.6076699495315552,6623.27,11771.98,25210.17,27749.77,12716.47,127.44458770751953,65.92094421386719,40.11852264404297,73.54193878173828,16.420265197753906,127.48999786376953
2018-03-28,7165.7001953125,385.9679870605469,0.5115110278129578,0.2801609933376312,114.67900085449219,714.2680053710938,0.14688199758529663,10.196100234985352,6.0154900550842285,0.19081899523735046,176.86199951171875,0.04300199821591377,51.8849983215332,0.22122199833393097,1.0931400060653687,329.2829895019531,3.6872100830078125,186.8280029296875,14.675800323486328,8.458259582519531,0.002827000105753541,0.18886399269104004,0.5353999733924866,0.018136000260710716,40.368099212646484,14.336899757385254,2.3317999839782715,0.37920600175857544,0.995015025138855,45.699501037597656,26.811500549316406,7.942580223083496,2.838589906692505,0.011032000184059143,5.4700398445129395,17.625099182128906,0.08741799741983414,2.216059923171997,0.2148679941892624,3.0593600273132324,0.8493549823760986,0.03691500052809715,0.23123900592327118,56.14289855957031,0.6621389985084534,0.128043994307518,1.641950011253357,2.435120105743408,0.21296200156211853,0.22839799523353577,4.7230401039123535,2.078819990158081,0.2945359945297241,5.616700172424316,28.892099380493164,1.4245699644088745,0.6212499737739563,0.00018600000475998968,53.75170135498047,0.05060400068759918,0.031233999878168106,0.0021929999347776175,3.8118600845336914,2.095679998397827,3.682620048522949,159.156005859375,242.08399963378906,16.6387996673584,12.778200149536133,1.4350199699401855,6706.97,11189.23,23770.19,26460.08,12046.43,127.15015411376953,67.57544708251953,40.31194305419922,73.53270721435547,16.352251052856445,125.7300033569336
2018-03-29,6890.52001953125,394.6449890136719,0.509564995765686,0.2874940037727356,118.5979995727539,697.0120239257812,0.14720900356769562,10.3503999710083,6.103300094604492,0.18873299658298492,172.36300659179688,0.041276998817920685,50.313201904296875,0.2209009975194931,1.1106599569320679,311.1239929199219,3.5820701122283936,189.89300537109375,14.39109992980957,8.28048038482666,0.0027630000840872526,0.18591099977493286,0.5134170055389404,0.017256999388337135,38.813899993896484,14.37600040435791,2.278170108795166,0.3822129964828491,1.0242300033569336,44.54610061645508,25.783700942993164,7.445919990539551,2.327169895172119,0.010518000461161137,5.184609889984131,16.743200302124023,0.08746799826622009,2.249190092086792,0.1928579956293106,3.135200023651123,0.8235679864883423,0.035944998264312744,0.22746899724006653,55.15599822998047,0.6521239876747131,0.12649700045585632,1.5504300594329834,2.4099700450897217,0.20296500623226166,0.22301700711250305,4.563179969787598,1.9605300426483154,0.28337401151657104,5.584559917449951,28.92099952697754,1.5406899452209473,0.5938529968261719,0.00018600000475998968,50.13690185546875,0.0494219996035099,0.030186999589204788,0.0020979999098926783,3.523360013961792,2.0012199878692627,3.7036800384521484,163.58900451660156,245.66700744628906,15.66510009765625,11.983400344848633,1.4083399772644043,5947.64,11311.91,24582.11,27689.76,12192.79,128.89768981933594,67.4949722290039,40.75401306152344,73.7171630859375,16.49799346923828,125.79000091552734
2018-03-30,6973.52978515625,396.4570007324219,0.5123530030250549,0.2801710069179535,116.60700225830078,685.2470092773438,0.15591900050640106,11.055899620056152,5.992990016937256,0.20677800476551056,179.55999755859375,0.03397199884057045,50.125,0.2211039960384369,1.0773199796676636,305.7640075683594,3.62896990776062,185.53500366210938,14.368200302124023,8.234649658203125,0.002819000044837594,0.1952890008687973,0.547294020652771,0.017621999606490135,39.73569869995117,14.245800018310547,2.20661997795105,0.3840999901294708,0.9984710216522217,44.34450149536133,26.049699783325195,7.537129878997803,2.257550001144409,0.010754000395536423,5.621039867401123,15.884300231933594,0.08883599936962128,2.2646799087524414,0.20090800523757935,3.130079984664917,0.8403329849243164,0.03897500038146973,0.229434996843338,58.06700134277344,0.658827006816864,0.12804099917411804,1.523550033569336,2.368839979171753,0.205035999417305,0.22542600333690643,4.6634697914123535,2.0067899227142334,0.2751139998435974,5.6980299949646,29.292600631713867,1.5865800380706787,0.6247109770774841,0.00018400000408291817,50.47370147705078,0.06654699891805649,0.030845999717712402,0.0021210000850260258,3.5630300045013428,2.048069953918457,3.5715699195861816,168.8509979248047,245.26499938964844,15.762100219726562,12.21720027923584,1.4625099897384644,5857.54,9977.68,21362.44,23926.21,10793.4,128.89768981933594,67.4949722290039,40.75401306152344,73.7171630859375,16.49799346923828,125.79000091552734
2018-03-31,6844.22998046875,379.60699462890625,0.4850809872150421,0.2615799903869629,115.22200012207031,643.0269775390625,0.1507679969072342,11.066200256347656,5.663819789886475,0.2065819948911667,175.50799560546875,0.032152000814676285,47.30419921875,0.20879000425338745,0.9947980046272278,291.5299987792969,3.491029977798462,182.47799682617188,13.576000213623047,8.092329978942871,0.002718999981880188,0.18613600730895996,0.5046510100364685,0.017136000096797943,39.32360076904297,13.461400032043457,2.057650089263916,0.3681870102882385,0.9320250153541565,41.21659851074219,24.35059928894043,7.074339866638184,2.217089891433716,0.010207000188529491,5.19281005859375,16.103200912475586,0.08412600308656693,2.1751201152801514,0.19291499257087708,3.055910110473633,0.816648006439209,0.04372899979352951,0.23645800352096558,54.891300201416016,0.6240800023078918,0.12816199660301208,1.4365999698638916,2.328749895095825,0.19265100359916687,0.21382400393486023,4.368959903717041,1.8996800184249878,0.2610839903354645,5.508969783782959,29.04680061340332,1.4749200344085693,0.5759140253067017,0.0001720000000204891,46.639400482177734,0.05595900118350983,0.029407000169157982,0.0021609999239444733,3.3072500228881836,1.9457199573516846,3.6219398975372314,165.85499572753906,221.12100219726562,15.167900085449219,11.45009994506836,1.4692699909210205,5874.29,9812.55,20961.14,23803.02,10596.75,128.89768981933594,67.4949722290039,40.75401306152344,73.7171630859375,16.49799346923828,125.79000091552734
2018-04-01,7083.7998046875,386.42498779296875,0.5006880164146423,0.27368399500846863,119.30599975585938,662.7730102539062,0.15638500452041626,12.620699882507324,5.887909889221191,0.2248779982328415,177.5070037841797,0.03575500100851059,48.81930160522461,0.22691099345684052,1.0346299409866333,311.8070068359375,3.7577900886535645,193.88999938964844,14.127699851989746,8.752659797668457,0.0027970001101493835,0.19935700297355652,0.5315769910812378,0.017994999885559082,41.75699996948242,14.393199920654297,2.120569944381714,0.36835598945617676,0.97427898645401,42.937801361083984,25.590499877929688,7.828690052032471,2.2798399925231934,0.010455000214278698,5.358709812164307,20.132699966430664,0.09267199784517288,2.1991798877716064,0.20794999599456787,3.262779951095581,0.8369420170783997,0.047821998596191406,0.24770799279212952,56.2776985168457,0.8171250224113464,0.14774000644683838,1.690060019493103,2.662790060043335,0.19985300302505493,0.23712700605392456,4.579659938812256,2.086899995803833,0.2756829857826233,5.767950057983398,29.360599517822266,1.4749900102615356,0.587382972240448,0.00016999999934341758,41.929298400878906,0.05453500151634216,0.03040199913084507,0.002188999904319644,3.589430093765259,2.0542399883270264,3.8673601150512695,172.11399841308594,231.23500061035156,15.795100212097168,11.865400314331055,1.4918299913406372,5652.68,9884.14,20438.25,23947.38,10673.45,128.89768981933594,67.4949722290039,40.75401306152344,73.7171630859375,16.49799346923828,125.79000091552734
2018-04-02,7456.10986328125,416.89300537109375,0.5580440163612366,0.29547300934791565,134.47000122070312,712.8779907226562,0.17244699597358704,13.360699653625488,6.133220195770264,0.23569099605083466,189.53500366210938,0.034800998866558075,53.6416015625,0.2606920003890991,1.111430048942566,339.85198974609375,4.047369956970215,206.1820068359375,15.16409969329834,9.519359588623047,0.0029800001066178083,0.21156799793243408,0.5957329869270325,0.02016099914908409,46.979000091552734,15.230999946594238,2.3244199752807617,0.4115239977836609,1.0509899854660034,46.97249984741211,27.400100708007812,10.161700248718262,2.56030011177063,0.012395000085234642,5.995689868927002,21.6653995513916,0.10798300057649612,2.366029977798462,0.21964199841022491,3.5477399826049805,0.9264349937438965,0.07114499807357788,0.2720159888267517,65.29620361328125,0.8520960211753845,0.15202300250530243,2.0554699897766113,2.9203898906707764,0.22022199630737305,0.2721709907054901,5.580230236053467,2.3630199432373047,0.3042680025100708,5.74029016494751,31.356700897216797,1.5027400255203247,0.6335139870643616,0.0001720000000204891,45.649200439453125,0.056745000183582306,0.03252900019288063,0.0023449999280273914,3.9050099849700928,2.229530096054077,4.177919864654541,187.59500122070312,233.5709991455078,17.150999069213867,13.319000244140625,1.5665299892425537,5923.09,9624.68,19572.23,22917.28,10301.16,125.9629898071289,66.5827407836914,40.146156311035156,73.70793151855469,16.27452278137207,127.26000213623047
2018-04-03,6853.83984375,380.5429992675781,0.5016310214996338,0.29016101360321045,118.41200256347656,649.1959838867188,0.1553560048341751,12.190400123596191,5.727530002593994,0.20410799980163574,170.1009979248047,0.030136000365018845,47.54999923706055,0.22738400101661682,0.9901580214500427,299.8450012207031,3.607990026473999,183.40499877929688,13.643199920654297,8.25020980834961,0.0027699999045580626,0.18830899894237518,0.5215389728546143,0.017928000539541245,42.34619903564453,13.644399642944336,2.055299997329712,0.3656870126724243,0.9075750112533569,42.202701568603516,24.108999252319336,8.40820026397705,2.291330099105835,0.010526999831199646,5.144820213317871,20.817899703979492,0.09563799947500229,2.2211599349975586,0.19756099581718445,3.1899499893188477,0.8255730271339417,0.05686600133776665,0.24240000545978546,62.40549850463867,0.8396329879760742,0.13751399517059326,1.9211900234222412,2.5506598949432373,0.2011529952287674,0.29953300952911377,5.0393500328063965,2.0657200813293457,0.26398101449012756,5.282209873199463,28.754600524902344,1.4259400367736816,0.5806120038032532,0.0001539999939268455,42.83100128173828,0.05020600184798241,0.029360000044107437,0.0021150000393390656,3.6485800743103027,1.9849499464035034,3.825550079345703,169.91299438476562,208.91299438476562,15.15149974822998,11.8326997756958,1.3928799629211426,6430.98,9936.9,21234.44,24147.18,10687.39,127.53004455566406,67.14616394042969,40.45928955078125,73.62471008300781,16.361967086791992,126.30000305175781
2018-04-04,6811.47021484375,383.23199462890625,0.49580100178718567,0.28692498803138733,119.13099670410156,646.0419921875,0.14875799417495728,12.45359992980957,6.401319980621338,0.19794000685214996,173.3090057373047,0.04001399874687195,47.201499938964844,0.2247679978609085,0.9829530119895935,301.6549987792969,3.5559399127960205,184.6060028076172,13.715999603271484,8.935159683227539,0.002713999943807721,0.18581900000572205,0.5457860231399536,0.01829499937593937,43.663299560546875,13.516200065612793,1.9644399881362915,0.37031999230384827,0.8965830206871033,41.58980178833008,26.804500579833984,8.614459991455078,2.3100600242614746,0.011056000366806984,5.146749973297119,22.413299560546875,0.08833000063896179,2.2440199851989746,0.1959889978170395,3.2440900802612305,0.8182219862937927,0.05493199825286865,0.2419929951429367,60.68600082397461,0.7408620119094849,0.1444139927625656,1.7497400045394897,2.537869930267334,0.20389199256896973,0.25801798701286316,4.91526985168457,2.121809959411621,0.26517099142074585,5.3625102043151855,27.681100845336914,1.4060300588607788,0.5663390159606934,0.00014099999680183828,44.11000061035156,0.05009699985384941,0.029639000073075294,0.0020920000970363617,3.3397700786590576,2.00137996673584,4.012010097503662,176.49000549316406,209.73899841308594,15.037699699401855,11.927399635314941,1.3815399408340454,5785.35,10605.18,23254.93,26131.6,11419.65,128.96414184570312,67.85269927978516,40.5513916015625,73.62471008300781,16.293954849243164,126.44999694824219
2018-04-05,6636.31982421875,370.2850036621094,0.4764310121536255,0.2750619947910309,113.15499877929688,610.426025390625,0.14445100724697113,12.258399963378906,5.889520168304443,0.1933169960975647,162.00399780273438,0.036917999386787415,44.93830108642578,0.2190990000963211,0.9353669881820679,285.4519958496094,3.390749931335449,175.63299560546875,13.150199890136719,9.32040023803711,0.0026700000744313,0.18017199635505676,0.5190399885177612,0.017211999744176865,43.855899810791016,12.878700256347656,1.8940199613571167,0.3535270094871521,0.878587007522583,39.614898681640625,24.140899658203125,8.247830390930176,2.2550199031829834,0.010691000148653984,5.004159927368164,23.625099182128906,0.08980199694633484,2.1653499603271484,0.18684299290180206,3.2136600017547607,0.7939590215682983,0.058483000844717026,0.2404240071773529,56.158599853515625,0.6927369832992554,0.13835200667381287,1.7594200372695923,2.444230079650879,0.19684100151062012,0.23905199766159058,4.775149822235107,2.0029499530792236,0.25352799892425537,5.1172099113464355,27.433399200439453,1.3631199598312378,0.5439950227737427,0.00014099999680183828,40.873600006103516,0.04821699857711792,0.02913700044155121,0.00202700006775558,3.125610113143921,1.9049899578094482,3.803100109100342,169.43499755859375,211.7899932861328,14.260299682617188,11.455499649047852,1.3382699489593506,5843.9,9641.02,20596.66,24004.6,10399.92,129.86639404296875,67.82585906982422,40.85531997680664,73.52298736572266,16.371685028076172,125.80000305175781
2018-04-06,6911.08984375,385.3139953613281,0.48786699771881104,0.30412399768829346,116.26000213623047,640.3460083007812,0.1487939953804016,12.455699920654297,5.907410144805908,0.2018589973449707,170.12399291992188,0.037064000964164734,46.424400329589844,0.2229679971933365,0.9847189784049988,297.7959899902344,3.5471699237823486,181.8070068359375,13.469799995422363,9.392829895019531,0.0028019999153912067,0.19467799365520477,0.5409319996833801,0.018163999542593956,49.946800231933594,13.171299934387207,2.041759967803955,0.3900749981403351,0.9854459762573242,41.15769958496094,24.607099533081055,8.593660354614258,2.3247900009155273,0.011083000339567661,5.086770057678223,24.749300003051758,0.0897350013256073,2.248569965362549,0.19433200359344482,3.264739990234375,0.8187519907951355,0.0644489973783493,0.2631930112838745,58.835201263427734,0.7345060110092163,0.14220599830150604,1.8786900043487549,2.559390068054199,0.20624299347400665,0.24170799553394318,5.123589992523193,2.058729887008667,0.27006301283836365,5.205739974975586,28.965099334716797,1.3935799598693848,0.5826290249824524,0.00013000000035390258,44.1151008605957,0.05305299907922745,0.02987699955701828,0.0021180000621825457,3.265320062637329,1.984660029411316,3.9091200828552246,185.5070037841797,214.18699645996094,14.556500434875488,12.12440013885498,1.4207700490951538,5647.54,9666.5,21251.93,23998.79,10401.18,127.14065551757812,67.31609344482422,40.52376937866211,73.70793151855469,16.255090713500977,126.38999938964844
2018-04-07,7023.52001953125,400.50799560546875,0.5003979802131653,0.3270939886569977,117.6709976196289,655.2559814453125,0.1565990000963211,12.117600440979004,5.973919868469238,0.20637699961662292,173.9709930419922,0.03763199970126152,49.18989944458008,0.23548999428749084,1.0217900276184082,310.85101318359375,3.6388399600982666,183.89999389648438,14.119400024414062,9.558639526367188,0.0028429999947547913,0.19997599720954895,0.569957971572876,0.01892000064253807,49.78580093383789,13.45829963684082,2.069819927215576,0.41194599866867065,0.9939699769020081,42.10150146484375,25.133499145507812,9.147899627685547,2.4338700771331787,0.011087000370025635,5.067200183868408,25.307100296020508,0.09061399847269058,2.336509943008423,0.2036059945821762,3.270750045776367,0.8407909870147705,0.0677570030093193,0.27619901299476624,60.34830093383789,0.7515149712562561,0.14376699924468994,1.9097800254821777,2.657480001449585,0.21297800540924072,0.25271499156951904,5.227290153503418,2.1339399814605713,0.2809869945049286,5.299210071563721,29.145599365234375,1.394469976425171,0.6031759977340698,0.0001230000052601099,46.63930130004883,0.055438000708818436,0.030244000256061554,0.0021720000077039003,3.3870999813079834,2.0452399253845215,3.9308199882507324,189.2729949951172,215.7209930419922,14.99470043182373,12.119400024414062,1.5636500120162964,5869.18,9362.0,20673.18,23120.52,10056.22,127.14065551757812,67.31609344482422,40.52376937866211,73.70793151855469,16.255090713500977,126.38999938964844
2018-04-08,6770.72998046875,398.5260009765625,0.4918549954891205,0.3115279972553253,114.98999786376953,637.0289916992188,0.15310600399971008,11.868300437927246,5.87322998046875,0.19733299314975739,167.06500244140625,0.03575599938631058,52.93080139160156,0.2292889952659607,0.9895049929618835,298.4049987792969,3.4731500148773193,177.406005859375,13.631799697875977,9.096489906311035,0.0027630000840872526,0.18700599670410156,0.5386260151863098,0.018285000696778297,48.06100082397461,13.460200309753418,2.0105199813842773,0.4116460084915161,0.9920910000801086,41.20439910888672,24.297800064086914,8.625519752502441,2.360069990158081,0.010834000073373318,4.838900089263916,24.02869987487793,0.08821199834346771,2.3125998973846436,0.2491450011730194,3.2481400966644287,0.8405200242996216,0.07811199873685837,0.2634359896183014,58.78739929199219,0.7241489887237549,0.13805699348449707,1.8316400051116943,2.50465989112854,0.21737299859523773,0.24287199974060059,4.891510009765625,2.075740098953247,0.27032598853111267,5.214019775390625,27.970500946044922,1.3225899934768677,0.5841420292854309,0.00011100000119768083,46.40729904174805,0.055525001138448715,0.02898400090634823,0.002114000031724572,3.2116000652313232,2.02908992767334,3.9140100479125977,183.281005859375,208.44500732421875,14.8927001953125,11.602700233459473,1.5375399589538574,6003.55,9731.29,21380.35,24679.09,10458.46,127.14065551757812,67.31609344482422,40.52376937866211,73.70793151855469,16.255090713500977,126.38999938964844
2018-04-09,6834.759765625,414.2430114746094,0.4919309914112091,0.35583600401878357,114.26300048828125,649.6160278320312,0.15634700655937195,12.036199569702148,6.000179767608643,0.1993439942598343,165.57000732421875,0.036928001791238785,52.622100830078125,0.23535899817943573,1.0087100267410278,298.8070068359375,3.6144299507141113,179.7220001220703,13.652099609375,9.248780250549316,0.0030429998878389597,0.19898000359535217,0.5596500039100647,0.020136000588536263,51.00809860229492,13.440799713134766,2.1068899631500244,0.4185349941253662,1.0416699647903442,40.87580108642578,24.68950080871582,8.525130271911621,2.399060010910034,0.011447000317275524,4.846020221710205,25.04640007019043,0.08923699706792831,2.4307799339294434,0.28753599524497986,3.285290002822876,0.8793730139732361,0.08412999659776688,0.27685999870300293,62.45690155029297,0.7445039749145508,0.14261600375175476,1.847390055656433,2.6056299209594727,0.248089000582695,0.2544659972190857,5.354559898376465,2.1865499019622803,0.27768298983573914,5.193480014801025,28.49970054626465,1.3526599407196045,0.6116350293159485,0.00011000000085914508,48.00230026245117,0.059438999742269516,0.029402000829577446,0.0023419999051839113,3.239039897918701,2.1709299087524414,3.8938000202178955,195.41299438476562,208.35699462890625,15.461099624633789,11.690299987792969,1.5752899646759033,5887.09,9961.01,22007.69,25407.49,10720.87,127.56805419921875,67.10145568847656,40.87374496459961,73.7818832397461,16.459129333496094,126.81999969482422
2018-04-10,6968.31982421875,430.5400085449219,0.5395060181617737,0.35928699374198914,118.29100036621094,666.5800170898438,0.16602900624275208,12.230899810791016,8.4893798828125,0.21233700215816498,169.16099548339844,0.036270998418331146,58.54140090942383,0.2468860000371933,1.0719599723815918,309.4169921875,3.812469959259033,184.7790069580078,14.593400001525879,9.817440032958984,0.003396000014618039,0.20901800692081451,0.6010940074920654,0.022791000083088875,52.35850143432617,14.430100440979004,2.241349935531616,0.4542999863624573,1.1096999645233154,42.25199890136719,25.444400787353516,8.735610008239746,2.4977200031280518,0.012284000404179096,5.265940189361572,26.18899917602539,0.09430599957704544,2.622999906539917,0.28080201148986816,3.3299601078033447,0.9415519833564758,0.08234299719333649,0.28801101446151733,68.36380004882812,0.7795360088348389,0.15596100687980652,1.9589500427246094,2.8248798847198486,0.2462330013513565,0.26336899399757385,5.563290119171143,2.3715100288391113,0.2877190113067627,5.518030166625977,29.516300201416016,1.470020055770874,0.6387320160865784,0.00011800000356743112,49.190101623535156,0.0615760013461113,0.03311700001358986,0.0025259999092668295,3.4152400493621826,2.324470043182373,4.035639762878418,206.43699645996094,214.0260009765625,16.75950050354004,12.210000038146973,1.7473599910736084,6010.4,9699.66,21556.14,24743.66,10465.08,129.63844299316406,67.02989959716797,41.32502746582031,73.65247344970703,16.740896224975586,127.12000274658203
2018-04-11,7889.25,492.9410095214844,0.6287369728088379,0.3868109881877899,129.3350067138672,734.4819946289062,0.21223300695419312,12.952500343322754,8.701539993286133,0.24211999773979187,191.94400024414062,0.03956399857997894,66.70999908447266,0.27573299407958984,1.3404799699783325,353.8009948730469,4.172399997711182,216.4149932861328,16.165800094604492,12.021200180053711,0.0037980000488460064,0.2333109974861145,0.6908599734306335,0.025510000064969063,61.15420150756836,16.364599227905273,2.5613598823547363,0.565871000289917,1.2621500492095947,46.31740188598633,27.90999984741211,9.71852970123291,2.7164900302886963,0.013744999654591084,5.803530216217041,30.07309913635254,0.10755299776792526,2.9747800827026367,0.29993700981140137,3.6758201122283936,1.0206899642944336,0.09036099910736084,0.3190859854221344,75.60040283203125,0.8935520052909851,0.1786710023880005,2.7180700302124023,3.0565500259399414,0.2839069962501526,0.2902500033378601,6.2585601806640625,2.555459976196289,0.32224300503730774,7.158609867095947,31.649999618530273,1.6649800539016724,0.6958069801330566,0.00012099999730708078,56.9922981262207,0.0663599967956543,0.03609300032258034,0.0028689999599009752,3.7202301025390625,2.564919948577881,4.391890048980713,250.7550048828125,236.16200256347656,18.485300064086914,13.910300254821777,1.82846999168396,6316.49,9838.22,22206.11,26173.23,10612.66,129.04010009765625,67.17300415039062,41.131622314453125,73.70793151855469,16.867206573486328,128.11000061035156
