Date,BTC,ETH,LTC,XRP,XMR,XLM,DASH,CCI30
2015-02-07,227.7539978027344,2.7721199989318848,1.7817200422286987,0.014577100053429604,0.27570199966430664,0.0038248600903898478,1.8636800050735476,68.732
2015-02-08,223.41200256347656,2.7721199989318848,1.7835899591445925,0.014426499605178831,0.2650339901447296,0.003732610028237104,1.837399959564209,67.5529
2015-02-09,220.1100006103516,2.7721199989318848,1.7314699888229368,0.013994400389492512,0.2517380118370056,0.003638789989054203,2.1742699146270748,66.83
2015-02-10,219.8390045166016,2.7721199989318848,1.7631800174713137,0.013648799620568752,0.244718998670578,0.003555339993909001,2.4927499294281006,66.628
2015-02-11,219.18499755859372,2.7721199989318848,1.7274399995803833,0.01377640012651682,0.23149700462818146,0.003514700103551149,3.2265698909759517,66.99600000000001
2015-02-12,221.76400756835938,2.7721199989318848,1.7575600147247314,0.014039499685168266,0.246740996837616,0.0034229399170726533,2.811660051345825,67.4852
2015-02-13,235.427001953125,2.7721199989318848,1.8216799497604368,0.01456550043076277,0.25564101338386536,0.003581840079277754,2.9186599254608154,70.9434
2015-02-14,257.32101440429693,2.7721199989318848,1.937690019607544,0.014955700375139713,0.2803219854831696,0.0037089399993419647,2.8805201053619385,75.6159
2015-02-15,234.8249969482422,2.7721199989318848,1.8420000076293943,0.013712399639189243,0.25137999653816223,0.003284940030425787,2.7619800567626958,68.9715
2015-02-16,233.84300231933597,2.7721199989318848,1.7962800264358518,0.01374990027397871,0.2510389983654022,0.0033010700717568398,2.754790067672729,68.9471
2015-02-17,243.6100006103516,2.7721199989318848,1.853119969367981,0.014030699618160723,0.2532309889793396,0.0033586500212550163,2.6326000690460205,70.9076
2015-02-18,236.3260040283203,2.7721199989318848,1.8281600475311282,0.013790699653327463,0.24850699305534366,0.0031596398912370205,2.8373799324035645,69.1357
2015-02-19,240.2830047607422,2.7721199989318848,1.8467600345611568,0.013757900334894655,0.28279098868370056,0.003222049912437797,2.8331398963928223,70.1119
2015-02-20,243.7790069580078,2.7721199989318848,1.847949981689453,0.013480800203979015,0.3056730031967163,0.0032215500250458717,2.737289905548096,70.6127
2015-02-21,244.53399658203125,2.7721199989318848,1.8489099740982056,0.013285799883306026,0.30255699157714844,0.003198409918695688,2.778039932250977,70.31
2015-02-22,235.9770050048828,2.7721199989318848,1.7962000370025637,0.01312960032373667,0.3131389915943146,0.002821869915351272,2.5256800651550293,67.7435
2015-02-23,238.8919982910156,2.7721199989318848,1.8204100131988523,0.013334300369024277,0.3378869891166687,0.0031083000358194113,2.5248498916625977,69.5699
2015-02-24,238.7350006103516,2.7721199989318848,1.8293199539184568,0.013396400026977062,0.34026700258255005,0.0031216500792652373,2.937599897384644,69.9158
2015-02-25,237.47000122070312,2.7721199989318848,1.802340030670166,0.01340120006352663,0.3652429878711701,0.0031654199119657282,2.77305006980896,69.7806
2015-02-26,236.42599487304688,2.7721199989318848,1.810130000114441,0.01329889986664057,0.3577210009098053,0.0031172300223261122,2.734989881515503,69.6145
2015-02-27,253.8280029296875,2.7721199989318848,1.8514200448989868,0.013359799981117249,0.3810079991817473,0.003159180050715804,3.0364398956298833,73.3759
2015-02-28,254.26300048828125,2.7721199989318848,1.8407299518585205,0.012997900135815144,0.4272269904613495,0.00304876989684999,3.236840009689331,72.9642
2015-03-01,260.20199584960943,2.7721199989318848,1.891569972038269,0.012238600291311741,0.4260280132293701,0.002781410003080964,3.329430103302002,73.684
2015-03-02,275.67001342773443,2.7721199989318848,1.936100006103516,0.012192100286483765,0.4284340143203736,0.0030026100575923924,3.6244199275970463,76.1486
2015-03-03,281.7019958496094,2.7721199989318848,1.955919981002808,0.01059279963374138,0.4150780141353607,0.0028625100385397677,3.470319986343384,75.3576
2015-03-04,273.09201049804693,2.7721199989318848,1.930500030517578,0.01003200002014637,0.4131509959697723,0.0028879600577056412,3.497390031814575,73.1329
2015-03-05,276.17800903320307,2.7721199989318848,1.916409969329834,0.011543500237166882,0.4696260094642639,0.0029924700502306227,3.411849975585937,75.4449
2015-03-06,272.72299194335943,2.7721199989318848,1.897819995880127,0.010855699889361858,0.486039012670517,0.002952079987153411,3.3349900245666504,73.7431
2015-03-07,276.260986328125,2.7721199989318848,1.9105000495910645,0.010534999892115593,0.4573209881782532,0.002946950029581785,3.431960105895996,74.1684
2015-03-08,274.35400390625,2.7721199989318848,1.8918600082397459,0.00996095035225153,0.4840619862079621,0.0029576299712061878,3.3892500400543213,72.3516
2015-03-09,289.60699462890625,2.7721199989318848,1.944280028343201,0.010643100365996359,0.6348900198936462,0.002912099938839674,3.544749975204468,76.3213
2015-03-10,291.760009765625,2.7721199989318848,2.00905990600586,0.01008640043437481,0.7918429970741272,0.002935189986601472,3.0344300270080566,76.2581
2015-03-11,296.3789978027344,2.7721199989318848,2.0262799263000493,0.010229400359094143,0.7157819867134094,0.002929959911853075,3.1294898986816406,76.9179
2015-03-12,294.35400390625,2.7721199989318848,2.0427899360656743,0.010359000414609907,0.6846079826354979,0.0030999400187283754,3.0739998817443848,76.6526
2015-03-13,285.3370056152344,2.7721199989318848,2.0079600811004643,0.010511199943721294,0.6448220014572144,0.002968610031530261,2.910020112991333,74.92
2015-03-14,281.885009765625,2.7721199989318848,1.9960500001907349,0.011088100261986256,0.6761670112609863,0.0029675399418920283,2.9274899959564213,75.0011
2015-03-15,286.39300537109375,2.7721199989318848,2.0188300609588623,0.010817199945449827,0.6942499876022339,0.0030016698874533176,3.1227800846099854,75.1212
2015-03-16,290.5929870605469,2.7721199989318848,2.033080101013184,0.010968100279569626,0.8059430122375488,0.0031442700419574976,3.3043999671936035,76.5745
2015-03-17,285.5050048828125,2.7721199989318848,1.982149958610535,0.01092899963259697,0.7522209882736206,0.0030000898987054825,3.2734899520874023,75.2049
2015-03-18,256.29901123046875,2.7721199989318848,1.7425400018692017,0.010575300082564354,0.6380289793014526,0.0026662799064069986,3.0937600135803223,68.5067
2015-03-19,260.92800903320307,2.7721199989318848,1.7590899467468262,0.010480400174856186,0.6773819923400879,0.002816800028085709,3.374229907989502,69.715
2015-03-20,261.74899291992193,2.7721199989318848,1.7672100067138672,0.010446099564433098,0.6331580281257629,0.0027955500409007072,3.704780101776123,69.9174
2015-03-21,260.02499389648443,2.7721199989318848,1.746690034866333,0.010181699879467487,0.7432219982147217,0.002991480054333806,4.628970146179199,69.6462
2015-03-22,267.95999145507807,2.7721199989318848,1.797719955444336,0.010196000337600708,0.7773470282554626,0.003193219890818,4.606339931488037,71.369
2015-03-23,266.739990234375,2.7721199989318848,1.7781599760055542,0.01030850037932396,0.7663530111312866,0.0031934198923408985,4.977759838104248,71.1814
2015-03-24,245.59500122070312,2.7721199989318848,1.6515899896621704,0.00975656043738127,0.7118520140647888,0.002943420084193349,5.072390079498291,66.7707
2015-03-25,246.19700622558597,2.7721199989318848,1.6731400489807131,0.00911508034914732,0.7674970030784607,0.002933900104835629,5.280379772186278,65.8015
2015-03-26,248.5319976806641,2.7721199989318848,1.6954900026321411,0.008764410391449928,0.7463279962539673,0.0029395099263638262,4.986559867858887,65.7231
2015-03-27,247.0290069580078,2.7721199989318848,1.6867400407791138,0.008894730359315872,0.7777140140533447,0.003078459994867444,4.764579772949219,65.8183
2015-03-28,252.79800415039062,2.7721199989318848,1.7036600112915041,0.008851240389049053,0.7954170107841492,0.002957530086860061,5.039090156555176,66.6811
2015-03-29,242.71299743652344,2.7721199989318848,1.6556799411773682,0.008498369716107845,0.7121530175209045,0.003045960096642375,4.600749969482422,64.2079
2015-03-30,244.2239990234375,2.7721199989318848,1.6526000499725342,0.007771550212055446,0.9070590138435364,0.002815670100972057,4.022059917449951,64.582
2015-03-31,247.2720031738281,2.7721199989318848,1.6646300554275513,0.007667949888855219,1.006850004196167,0.0028032700065523386,3.8344900608062735,63.5306
2015-04-01,253.0050048828125,2.7721199989318848,1.6778099536895752,0.007905569858849049,0.9692599773406982,0.0026636100374162197,4.535399913787842,74.1684
2015-04-02,254.32200622558597,2.7721199989318848,1.6985100507736206,0.008720249868929386,0.952244997024536,0.0027675500605255365,4.356279850006104,76.1498
2015-04-03,253.69700622558597,2.7721199989318848,1.6878499984741209,0.008843779563903809,0.8592900037765503,0.0026901799719780684,4.1255202293396005,77.5216
2015-04-04,260.59799194335943,2.7721199989318848,1.7008199691772459,0.008738749660551548,0.8837310075759888,0.002665939973667264,4.1725897789001465,76.9517
2015-04-05,255.49200439453125,2.7721199989318848,1.686869978904724,0.008785880170762539,0.7894629836082458,0.00258865999057889,4.091750144958496,78.08
2015-04-06,253.17999267578125,2.7721199989318848,1.6684199571609497,0.009070769883692265,0.8333020210266113,0.0026899399235844608,3.7824299335479736,77.0354
2015-04-07,245.0220031738281,2.7721199989318848,1.627500057220459,0.009198030456900595,0.75519198179245,0.002708829939365387,3.682120084762573,77.1679
2015-04-08,243.67599487304688,2.7721199989318848,1.5859400033950806,0.008780119940638542,0.7582070231437683,0.0026492099277675147,3.4204800128936768,75.5644
2015-04-09,236.07200622558597,2.7721199989318848,1.5270400047302246,0.008512149564921856,0.8003810048103333,0.0026372999418526892,3.2337899208068848,74.0162
2015-04-10,236.552001953125,2.7721199989318848,1.4591100215911863,0.008299860171973705,0.8272070288658142,0.002769669983536005,3.3346900939941406,71.1011
2015-04-11,236.1529998779297,2.7721199989318848,1.4624700546264648,0.008609759621322155,0.8001350164413452,0.0027959400322288275,3.2974400520324707,70.542
2015-04-12,224.5870056152344,2.7721199989318848,1.3768999576568604,0.00819442979991436,0.6917409896850586,0.002731560030952096,3.2127599716186523,70.7794
2015-04-13,219.15899658203125,2.7721199989318848,1.3784799575805664,0.00815889984369278,0.6569340229034424,0.0026559201069176197,3.098700046539306,67.9971
2015-04-14,223.8329925537109,2.7721199989318848,1.3830000162124634,0.007948819547891617,0.6733070015907288,0.0026552199851721525,3.0215001106262207,66.4004
2015-04-15,228.572998046875,2.7721199989318848,1.4214500188827517,0.008009780198335648,0.6785989999771118,0.002765469951555133,3.0101799964904785,66.9389
2015-04-16,222.8820037841797,2.7721199989318848,1.409129977226257,0.008025440387427807,0.65830397605896,0.0026969800237566233,2.83270001411438,69.1078
2015-04-17,223.3560028076172,2.7721199989318848,1.4099299907684326,0.007899940013885498,0.6942489743232727,0.0027418399695307016,2.9266300201416016,67.6006
2015-04-18,222.6000061035156,2.7721199989318848,1.3891700506210327,0.007846360094845295,0.6622089743614197,0.0026847498957067732,2.8017399311065674,67.4542
2015-04-19,224.6260070800781,2.7721199989318848,1.4089599847793581,0.007931619882583618,0.6789420247077942,0.0026955900248140092,2.6507399082183842,66.9662
2015-04-20,235.2689971923828,2.7721199989318848,1.4238799810409546,0.00796756986528635,0.6327250003814697,0.002757959999144077,2.8890199661254883,67.1094
2015-04-21,234.17599487304688,2.7721199989318848,1.454190015792847,0.008025050163269043,0.5763310194015503,0.0026982300914824013,3.2453000545501713,69.4389
2015-04-22,236.4620056152344,2.7721199989318848,1.461750030517578,0.008018669672310352,0.6032329797744751,0.0027490900829434395,3.6251699924468994,69.4008
2015-04-23,231.26800537109372,2.7721199989318848,1.4192800521850586,0.008076930418610573,0.569936990737915,0.002658359939232469,3.1817700862884517,70.5754
2015-04-24,226.38999938964844,2.7721199989318848,1.4029099941253662,0.00829068012535572,0.564740002155304,0.0026571699418127537,3.0955901145935063,69.0619
2015-04-25,219.42999267578125,2.7721199989318848,1.3211699724197388,0.007740170229226352,0.5563849806785583,0.0026404899545013905,3.0517001152038574,68.1531
2015-04-26,229.28599548339844,2.7721199989318848,1.3834799528121948,0.007765380199998617,0.5660880208015442,0.002692189998924732,2.992579936981201,65.4025
2015-04-27,225.85499572753903,2.7721199989318848,1.3640199899673462,0.00762986997142434,0.47931000590324396,0.0026304300408810377,3.037349939346313,67.7106
2015-04-28,225.80799865722656,2.7721199989318848,1.3613200187683103,0.007863040082156658,0.4915260076522827,0.0025751900393515825,2.9723799228668213,66.657
2015-04-29,236.1450042724609,2.7721199989318848,1.4398399591445925,0.008029120042920113,0.5011789798736572,0.0027316100895404816,2.9720399379730225,66.7295
2015-04-30,232.07899475097656,2.7721199989318848,1.4065899848937988,0.008018479682505129,0.4999980032444,0.002646570093929768,2.742449998855591,69.4152
2015-05-01,234.92999267578125,2.7721199989318848,1.42153000831604,0.00803712010383606,0.4975770115852356,0.002696430077776313,2.748290061950684,68.2928
2015-05-02,240.3580017089844,2.7721199989318848,1.4327000379562378,0.008055450394749641,0.4990789890289306,0.002677380107343197,2.7030301094055176,68.6724
2015-05-03,239.01800537109372,2.7721199989318848,1.4076600074768066,0.008016970008611679,0.4678890109062195,0.003020720090717077,2.87940001487732,69.5929
2015-05-04,236.1210021972656,2.7721199989318848,1.4066400527954102,0.007909519597887995,0.4711660146713257,0.0026906400453299284,2.851049900054932,69.1829
2015-05-05,229.7819976806641,2.7721199989318848,1.3889000415802002,0.007782380096614361,0.4582569897174835,0.0027574601117521524,2.8170199394226074,68.1788
2015-05-06,237.33399963378903,2.7721199989318848,1.455180048942566,0.007528670132160188,0.4739339947700501,0.002771720057353377,2.8100500106811523,66.8307
2015-05-07,243.86300659179688,2.7721199989318848,1.4810800552368164,0.00749133015051484,0.4905680119991303,0.002926429966464639,2.7624399662017822,68.1969
2015-05-08,241.83200073242188,2.7721199989318848,1.4483100175857544,0.007573820184916258,0.5136929750442505,0.0028725299052894115,2.76269006729126,69.8406
2015-05-09,240.29600524902344,2.7721199989318848,1.4387400150299072,0.007382459938526154,0.5651029944419861,0.002793170046061277,2.6842598915100098,69.3213
2015-05-10,242.1580047607422,2.7721199989318848,1.4373300075531006,0.0073602600023150435,0.5113419890403748,0.0029689900111407037,2.7617199420928955,68.3922
2015-05-11,241.11199951171875,2.7721199989318848,1.4456199407577517,0.007213249802589416,0.4776119887828827,0.0028095298912376165,2.7123799324035645,68.7272
2015-05-12,236.3769989013672,2.7721199989318848,1.4514199495315552,0.00685692997649312,0.4832069873809815,0.0028100600466132164,2.687599897384644,69.6332
2015-05-13,236.9290008544922,2.7721199989318848,1.4477699995040894,0.00660237018018961,0.4955480098724365,0.0028472701087594032,2.841769933700561,68.1408
2015-05-14,237.60499572753903,2.7721199989318848,1.4542900323867798,0.0066552101634442815,0.5449650287628174,0.002877660095691681,2.8715100288391118,68.8319
2015-05-15,236.1529998779297,2.7721199989318848,1.4461300373077393,0.006587749812752008,0.5956730246543884,0.002598840044811368,3.003340005874634,69.5279
2015-05-16,236.802001953125,2.7721199989318848,1.4541399478912354,0.006329129915684462,0.5572159886360168,0.002576109953224659,2.9297199249267583,68.8964
2015-05-17,233.1280059814453,2.7721199989318848,1.446370005607605,0.005748049821704626,0.5357729792594911,0.002510159974917769,2.86188006401062,68.7085
2015-05-18,231.94700622558597,2.7721199989318848,1.4531899690628052,0.006539409980177879,0.5146600008010864,0.0026524600107222795,2.8875501155853267,67.3609
2015-05-19,234.01800537109372,2.7721199989318848,1.459190011024475,0.006635699886828661,0.492917001247406,0.002721759956330061,2.8833000659942627,69.4555
2015-05-20,235.343994140625,2.7721199989318848,1.478060007095337,0.006572590209543705,0.4629560112953186,0.002765259938314557,2.840559959411621,71.3628
2015-05-21,240.34800720214844,2.7721199989318848,1.8322999477386477,0.00664944015443325,0.4607639908790589,0.0030455500818789005,2.9066898822784424,71.8786
2015-05-22,238.8719940185547,2.7721199989318848,1.786460041999817,0.006799949798732996,0.4709869921207428,0.0030282100196927786,2.872720003128052,75.6181
2015-05-23,240.9530029296875,2.7721199989318848,1.831169962882996,0.006809169892221689,0.4796029925346375,0.003120990004390478,2.9004700183868413,75.7238
2015-05-24,237.1100006103516,2.7721199989318848,1.8033200502395632,0.0069248899817466745,0.4636059999465942,0.0031794600654393435,2.8203001022338867,76.6877
2015-05-25,237.11599731445312,2.7721199989318848,1.8173099756240845,0.006793580017983913,0.4468829929828644,0.003203969914466143,2.672329902648926,75.5346
2015-05-26,237.2830047607422,2.7721199989318848,1.845020055770874,0.006936749909073114,0.4219709932804108,0.0031666599679738283,2.6263699531555176,76.3005
2015-05-27,237.4080047607422,2.7721199989318848,1.840749979019165,0.007857129909098148,0.44363701343536377,0.0036088800989091396,2.7368199825286865,77.642
2015-05-28,237.0959930419922,2.7721199989318848,1.8313499689102173,0.009056439623236656,0.4398719966411591,0.0036095399409532547,2.8220000267028813,79.9945
2015-05-29,233.34500122070312,2.7721199989318848,1.8131200075149536,0.008409120142459871,0.4451070129871368,0.003218929981812835,2.7148799896240234,81.3431
2015-05-30,230.19000244140625,2.7721199989318848,1.6370799541473389,0.008290099911391735,0.450888991355896,0.003386039985343814,2.758349895477295,78.0503
2015-05-31,222.92599487304688,2.7721199989318848,1.6160099506378174,0.007578520104289055,0.4516189992427826,0.0030732899904251103,2.652750015258789,75.9582
2015-06-01,225.8029937744141,2.7721199989318848,1.6699700355529783,0.007980589754879475,0.4555389881134033,0.0032160300761461262,2.797080039978028,72.4342
2015-06-02,225.87399291992188,2.7721199989318848,1.6871800422668457,0.00801199022680521,0.4534760117530823,0.003029600018635392,2.750360012054444,74.6233
2015-06-03,224.32400512695312,2.7721199989318848,1.6683499813079834,0.007879359647631645,0.4764940142631531,0.0031554000452160835,2.795380115509033,74.7641
2015-06-04,224.95199584960938,2.7721199989318848,1.760570049285889,0.00795648992061615,0.4988920092582703,0.0031550000421702857,2.8201498985290527,74.2214
2015-06-05,225.61900329589844,2.7721199989318848,1.7598099708557131,0.00790513027459383,0.5264279842376709,0.003134659957140684,2.8214199542999268,75.0058
2015-06-06,222.8809967041016,2.7721199989318848,1.730530023574829,0.00787402968853712,0.5179330110549927,0.0030884998850524426,2.8102400302886963,75.357
2015-06-07,228.48899841308597,2.7721199989318848,1.786460041999817,0.007999500259757042,0.5429559946060181,0.0031258100643754005,2.8263700008392334,74.4636
2015-06-08,229.04800415039062,2.7721199989318848,1.7958199977874756,0.007994890213012695,0.4959909915924072,0.00321766990236938,2.771559953689575,76.1577
2015-06-09,228.8029937744141,2.7721199989318848,1.7592400312423706,0.007998550310730934,0.4797379970550537,0.0031612899620085955,2.702929973602295,76.2895
2015-06-10,229.7050018310547,2.7721199989318848,1.7921600341796875,0.008042209781706333,0.4628520011901856,0.0031037700828164816,2.7780001163482666,75.6806
2015-06-11,229.98199462890625,2.7721199989318848,1.8021899461746216,0.00805720966309309,0.4709660112857818,0.0030855999793857336,2.7963600158691406,76.3846
2015-06-12,232.4019927978516,2.7721199989318848,1.8615299463272093,0.00809285044670105,0.4894720017910004,0.003231140086427331,2.800379991531372,76.3904
2015-06-13,233.5429992675781,2.7721199989318848,2.0028700828552246,0.008146709762513638,0.4949699938297272,0.0032610599882900715,2.809319972991944,77.8546
2015-06-14,236.822998046875,2.7721199989318848,2.018249988555908,0.008578820154070854,0.5082240104675293,0.0034646100830286737,2.7408699989318848,78.9912
2015-06-15,250.8950042724609,2.7721199989318848,2.8765900135040283,0.009423660114407541,0.506085991859436,0.003747920040041208,2.9864299297332764,80.7064
2015-06-16,249.28399658203125,2.7721199989318848,2.8886198997497563,0.009678429923951626,0.5033400058746338,0.003600379917770624,3.005000114440918,88.8526
2015-06-17,249.0070037841797,2.7721199989318848,3.0950698852539062,0.01025210041552782,0.5038800239562988,0.003736240090802312,2.9622600078582764,88.4404
2015-06-18,244.6060028076172,2.7721199989318848,2.807300090789795,0.011206899769604206,0.5117959976196289,0.0037237401120364666,2.89628005027771,91.0772
2015-06-19,245.2120056152344,2.7721199989318848,3.03590989112854,0.01103929989039898,0.5379800200462341,0.003658449975773692,2.8714098930358887,90.2596
2015-06-20,243.94400024414062,2.7721199989318848,3.02236008644104,0.010313999839127064,0.5232740044593811,0.0035264000762254,2.842269897460937,90.9814
2015-06-21,246.9900054931641,2.7721199989318848,3.028460025787353,0.010566899552941322,0.54059898853302,0.003682439913973212,2.8873000144958496,89.2048
2015-06-22,244.29600524902344,2.7721199989318848,2.9745299816131587,0.010667099617421629,0.5269209742546082,0.003508480032905936,2.8544399738311768,90.9119
2015-06-23,240.51499938964844,2.7721199989318848,2.778630018234253,0.010914199985563757,0.5065060257911682,0.003436259925365448,2.8109700679779053,88.7172
2015-06-24,242.7989959716797,2.7721199989318848,2.8503301143646236,0.01104789972305298,0.503678023815155,0.0034766700118780136,2.8322200775146484,86.6553
2015-06-25,243.593994140625,2.7721199989318848,2.8602399826049805,0.011287599802017212,0.4842469990253449,0.003406760049983859,2.8192100524902344,87.8488
2015-06-26,250.9900054931641,2.7721199989318848,3.1031699180603027,0.011444699950516224,0.4919509887695313,0.003554109949618578,2.7895500659942627,88.1912
2015-06-27,249.0110015869141,2.7721199989318848,3.3058199882507324,0.011467100121080877,0.4706360101699829,0.0034352100919932127,2.733829975128174,91.3124
2015-06-28,257.06399536132807,2.7721199989318848,3.736500024795532,0.01197659969329834,0.4934470057487488,0.003503039944916964,2.785710096359253,90.8691
2015-06-29,263.07199096679693,2.7721199989318848,4.0867600440978995,0.011319500394165516,0.5002660155296326,0.0034701700787991285,2.859410047531128,95.3606
2015-06-30,258.62100219726557,2.7721199989318848,3.924269914627075,0.01119839958846569,0.4988479912281037,0.003458179999142885,2.8165700435638428,97.1674
2015-07-01,255.41200256347656,2.7721199989318848,4.0653700828552255,0.011036800220608713,0.4926050007343292,0.0034008598886430264,2.9102098941802983,95.1324
2015-07-02,256.33599853515625,2.7721199989318848,4.115310192108153,0.011099199764430523,0.4911960065364838,0.003264589933678508,2.95691990852356,94.2203
2015-07-03,260.885986328125,2.7721199989318848,4.113530158996582,0.010781999677419662,0.5073609948158264,0.0031947300303727393,3.0906798839569087,94.7075
2015-07-04,271.91299438476557,2.7721199989318848,4.9527201652526855,0.010021500289440157,0.5219690203666687,0.0031218801159411673,3.0940699577331543,95.7885
2015-07-05,269.02999877929693,2.7721199989318848,5.417230129241943,0.00987257994711399,0.5055069923400879,0.003228170098736882,3.0915100574493413,99.1922
2015-07-06,266.20700073242193,2.7721199989318848,5.234630107879639,0.009580150246620178,0.5123760104179382,0.003141409950330853,2.968480110168457,99.1542
2015-07-07,270.78500366210943,2.7721199989318848,6.3611202239990225,0.009449030272662641,0.5139899849891663,0.003214400028809905,2.9842700958251958,97.9991
2015-07-08,269.22799682617193,2.7721199989318848,7.536940097808838,0.008987010456621647,0.4972259998321533,0.0030587599612772465,3.110160112380981,101.219
