Date,BTC,ETH,XRP,USDT,LINK,LTC,BCH,ADA,BNB,EOS,XLM,XMR,TRX,NEO,XEM,MIOTA,DASH,WAVES,ZEC,ETC,OMG,DOGE,BAT,ZRX,DGB,DCR,QTUM,ICX,LRC,KNC,BTG,REP,LSK,ANT,SC,NANO,ZEN,SNT,BNT,GNT,MONA,RLC,XVG,MAID,GNO,STORJ,BTS,STEEM,KMD,CVC,ARDR,MCO,ARK,SYS,HC,XZC,AE,ADX,KIN,MLN,DNT,FUN,BCN,MTL,SALT,PIVX,GBYTE,DGD,GAS,PPT,NXS,CCI30,BITX,BITW20,BITW70,BITW100,SPY,VTI,VNQ,VEA,VWO,FM,VTIP,BND,JNK,DBC,GLD,BIZD,UUP,CCI30
3/12/19,3909.15625,134.4428864,0.31020093,1.006597996,0.488551855,56.99705505,128.9482422,0.047396854,15.40613174,3.662655592,0.104598492,51.47206497,0.022399176,8.897481918,0.046248633,0.285030603,92.03552246,2.794449329,53.38815689,4.301459789,1.450164914,0.002011705,0.193371579,0.271718681,0.014363047,18.69459152,2.157435894,0.341493666,0.064155228,0.264322609,12.64988708,13.98245811,1.391315818,0.441249251,0.00268381,0.997345686,5.683403492,0.022891751,0.610179603,0.076201625,0.500154316,0.43705669,0.006600285,0.118609108,13.17677689,0.254950523,0.049803719,0.514273882,0.927025378,0.075053386,0.063725092,2.944435596,0.611327112,0.054638159,1.25649941,7.120728016,0.440875113,0.144013956,2.87E-05,13.67867088,0.014018884,0.004218862,0.000791967,0.339855224,0.14101842,0.823726416,36.82374573,16.92682457,2.587474585,1.32024014,0.408062428,2364.43,4908.08,5467.9,7892.02,4946.78,279.4899902,143.5399933,85.48000336,40.61999893,42.13000107,28.35000038,48.47999954,80.16999817,106.7101059,15.89000034,122.9800034,16.29000092,25.87999916,2364.43
3/13/19,3906.717285,133.2630768,0.314097792,1.010083199,0.484509915,55.93318558,128.9337463,0.046589576,15.1151247,3.616745949,0.10819862,52.04031754,0.022441309,9.021535873,0.046442248,0.287147969,91.45272827,2.712457418,51.52399826,4.271571159,1.428659797,0.002025127,0.190213948,0.269558191,0.014169406,18.59459877,2.148669243,0.332443029,0.062493891,0.249546096,12.70854378,14.04553986,1.38903451,0.463940024,0.002672551,0.978712618,5.73250103,0.022372315,0.59379369,0.074824408,0.4950822,0.417535603,0.006526813,0.120963074,13.08952904,0.251944065,0.04868282,0.502061844,1.070116401,0.074913673,0.066193245,2.971044302,0.646685719,0.055723585,1.319733143,6.805270672,0.439181358,0.139411509,3.13E-05,13.41969299,0.013715318,0.004411771,0.000767873,0.346205711,0.143155679,0.890736639,38.3456192,16.34624672,2.789979219,1.286609173,0.393590271,2358.48,4911.59,5501.17,7919.37,4951.75,281.3399963,144.4600067,85.90000153,40.91999817,42.22000122,28.5,48.50999832,80.12999725,107.0101089,15.98999977,123.8399963,16.34000015,25.76000023,2358.48
3/14/19,3924.369141,133.7115936,0.31295523,1.010707259,0.49109748,56.58418274,133.8981171,0.0480555,15.05110359,3.605920315,0.107271925,52.35450745,0.022648137,9.375098228,0.048697289,0.29748559,89.96075439,2.745565176,52.61791611,4.339026928,1.514578223,0.002038851,0.194224119,0.267272711,0.014066136,19.45552635,2.723427534,0.332093239,0.065366924,0.23852165,13.32240677,14.33767986,1.601376891,0.46671474,0.002735481,1.026056051,6.222581387,0.022551419,0.597481191,0.076391019,0.51009804,0.398029566,0.006936792,0.121693462,13.33295918,0.256751955,0.051079489,0.47526437,1.01699388,0.072877638,0.064075351,3.008455038,0.668699205,0.055490576,1.330981851,6.573895931,0.457216322,0.144576401,3.16E-05,13.43490887,0.014141308,0.004544866,0.000783259,0.366101623,0.13806428,0.847334266,37.21139526,16.86493301,2.771135807,1.441171288,0.397572428,2385.29,4907.82,5626.91,7968.84,4953.68,281.1600037,144.3399963,86.02999878,40.88000107,42,28.47999954,48.52000046,80.05999756,106.9501038,15.92000008,122.4100037,16.39999962,25.84000015,2385.29
3/15/19,3960.911133,137.6917877,0.315051764,1.009801269,0.490086794,58.98925781,143.9936218,0.05007704,15.07710266,3.718435287,0.107773401,53.60699081,0.023170821,9.323879242,0.050429013,0.301415086,90.69546509,2.794823408,53.65230942,4.433592796,1.522599697,0.002048304,0.197073117,0.272332817,0.014309764,19.79596329,2.563841581,0.341537029,0.065422326,0.253023177,13.47961235,14.62565041,1.549540401,0.473493606,0.002836921,1.00971055,6.073252201,0.023318317,0.609450877,0.07699237,0.519883275,0.427116573,0.007172316,0.123709574,14.38617706,0.2645244,0.051458672,0.471791357,1.133594275,0.076453589,0.067754686,3.372652531,0.66647917,0.056195237,1.337640166,6.855954647,0.469307959,0.146116063,3.28E-05,13.48138809,0.014821143,0.004558993,0.000791706,0.360656202,0.142133802,0.85673964,38.11171341,17.36170387,2.751941442,1.414975524,0.422233045,2429.42,5005.82,5727.35,8160.86,5052.6,281.3099976,145.0099945,85.76000214,41.29000092,42.56999969,28.68000031,48.56000137,80.20999908,106.9801102,15.92000008,122.9700012,16.38999939,25.79999924,2429.42
3/16/19,4048.72583,142.3981781,0.320468426,1.010960698,0.485598981,61.84475327,157.5797882,0.051620688,16.11900902,3.833306313,0.10961917,54.63551331,0.023374123,9.52186203,0.050015599,0.306824654,93.044487,2.812774897,55.04262924,4.523925781,1.542038321,0.002077495,0.199253067,0.271635234,0.014426605,19.44789314,2.519770145,0.34269461,0.06533704,0.245807454,13.68851471,13.98129082,1.534605026,0.472981632,0.002754609,1.008004546,6.5181427,0.023056649,0.618175805,0.075528234,0.524872363,0.416897893,0.007041095,0.12678133,14.95249367,0.259010613,0.051634021,0.468447834,1.10240531,0.075552449,0.068432234,3.279228449,0.648377597,0.05695691,1.337372303,6.879723072,0.4737508,0.144901559,3.95E-05,13.26023388,0.014647468,0.004700371,0.000805363,0.356184602,0.140379518,0.850302875,38.33852768,17.17146873,2.730167866,1.455123663,0.423394382,2498.73,5107.89,5779.19,8116.32,5150.2,282.3299866,145.5500031,85.33000183,41.43000031,43.04999924,28.81999969,48.56999969,80.16000366,107.0401077,16,123.0400009,16.48999977,25.77000046,2498.73
3/17/19,4025.229004,140.0005493,0.317612261,1.009218335,0.483684808,61.24378204,156.0789948,0.050206631,15.76114559,3.775705099,0.109385453,53.53560638,0.023139706,9.289663315,0.050602924,0.298161507,93.56407928,2.759906769,54.65430832,4.464364052,1.517791033,0.002080812,0.195198715,0.265864372,0.014427209,19.70707512,2.51678586,0.334733963,0.063960977,0.242318094,13.37591648,14.78587055,1.547751307,0.480050176,0.002711953,1.035740256,6.420220375,0.02265803,0.627401829,0.075248756,0.518034458,0.420825809,0.007159076,0.127193391,14.29712772,0.263060361,0.050989155,0.478914022,1.094204545,0.074321613,0.06873399,3.397001028,0.638265431,0.057332754,1.357180595,6.806154728,0.462860793,0.147370711,4.62E-05,12.5561285,0.01534953,0.004701612,0.000823103,0.354679495,0.142263517,0.831026495,38.32712173,17.19293785,2.693192482,1.45064795,0.426260352,2473.2,5096.05,5777.52,8152.72,5139.48,282.3299866,145.5500031,85.33000183,41.43000031,43.04999924,28.81999969,48.56999969,80.16000366,107.0401077,16,123.0400009,16.48999977,25.77000046,2473.2
3/18/19,4032.507324,139.3746033,0.317440152,1.010946512,0.480714053,60.26480484,162.4941711,0.05045208,15.6820116,3.750410557,0.115914389,53.48814011,0.023003384,9.224420547,0.04982686,0.295902312,92.64032745,2.764091969,54.3558197,4.439531803,1.499481559,0.002083029,0.195641831,0.262272418,0.013674154,19.47933006,2.501556635,0.330272615,0.063369587,0.256621689,13.33562183,14.9876461,1.502792954,0.48322773,0.002710049,1.006048679,6.8002491,0.022483699,0.617474675,0.075049698,0.51720804,0.416796416,0.006850409,0.131203383,14.48143387,0.261883438,0.050941043,0.466648847,1.076952219,0.074243963,0.068937123,3.279785872,0.630126297,0.057760183,1.329886317,6.709618568,0.461484343,0.142268553,5.40E-05,11.06716633,0.014829868,0.004507216,0.000787256,0.358103365,0.139445722,0.83405298,37.86896133,17.03931427,2.675026417,1.475395679,0.420260221,2474.77,5072.77,5696.1,8007.05,5112.39,282.3299866,145.5500031,85.33000183,41.43000031,43.04999924,28.81999969,48.56999969,80.16000366,107.0401077,16,123.0400009,16.48999977,25.77000046,2474.77
3/19/19,4071.190186,140.5191956,0.31928134,1.01401031,0.485390723,60.61557007,162.4277802,0.052593704,15.69359493,3.778743744,0.113247961,54.75062943,0.023091048,9.306182861,0.049257986,0.297605217,92.37665558,2.777383327,57.26751328,4.65447998,1.507110596,0.002091069,0.19437325,0.270196348,0.013625858,19.22194672,2.53299284,0.348388612,0.06449531,0.260864884,13.39970493,14.79929829,1.533694506,0.515949309,0.002784121,1.012852311,7.029791355,0.022593632,0.614031732,0.07621827,0.521677136,0.404099464,0.006961363,0.130970225,14.00410652,0.268196762,0.050902136,0.465046465,1.085162044,0.079140559,0.068662792,3.371179581,0.628158987,0.057925031,1.336198449,6.74993372,0.465470731,0.143534526,6.01E-05,11.60747337,0.014682527,0.004568924,0.000774176,0.369000733,0.140650302,0.835459292,39.5104866,16.93451118,2.714442968,1.466274381,0.419147432,2502.82,5112.6,5762.59,8086.16,5153.59,282.3999939,145.5200043,85.06999969,41.54000092,43.06000137,28.64999962,48.52999878,80.12000275,107.1301041,16.04000092,123.3799973,16.37000084,25.73999977,2502.82
3/20/19,4087.476318,140.6863556,0.319610238,1.010556817,0.486085922,60.84654617,160.5329285,0.053891201,15.28002357,3.746979713,0.111403175,55.88074112,0.023081187,9.39550972,0.050610784,0.300116152,93.67660522,2.820906639,59.17378235,4.684370518,1.564027786,0.002060782,0.195064753,0.272446126,0.013465843,19.2364769,2.545485258,0.339625031,0.064903498,0.26299879,13.48413563,15.06044483,1.541054368,0.525886595,0.002783283,1.025176644,6.916308403,0.023090675,0.617840648,0.082150638,0.523951411,0.392194152,0.007512737,0.13187176,13.48886013,0.272586256,0.050759844,0.487981617,1.102167606,0.082873523,0.070083082,3.407006025,0.633652806,0.05988203,1.332497716,6.753323078,0.477945119,0.14612709,5.56E-05,10.86640072,0.015037868,0.004726395,0.000765783,0.366496563,0.142016709,0.843499541,37.45510483,17.32829857,2.834473133,1.455135345,0.4290829,2521.75,5129.12,5924.43,8167.9,5176.48,281.5499878,144.9199982,85.33000183,41.5,43.04999924,28.93000031,48.68999863,80.47000122,107.4901047,16.15999985,124.1800003,16.34000015,25.59000015,2521.75
3/21/19,4029.326904,136.6360626,0.312717587,1.011736274,0.461060792,59.37832642,154.7669373,0.052899737,14.51739311,3.665420294,0.107946679,53.85298538,0.022472093,9.036202431,0.048867952,0.314025223,91.15972137,2.746189117,56.21259308,4.803393841,1.560389161,0.002053635,0.195982605,0.261246324,0.012636233,18.79330063,2.494646788,0.319253325,0.061526623,0.269543171,13.03918457,14.67834091,1.507971883,0.513231575,0.002694825,0.979849219,6.816135406,0.022086633,0.593461633,0.07921043,0.521030366,0.386633307,0.007342037,0.128823787,14.11015415,0.270748198,0.04958852,0.465145946,1.057159424,0.079703644,0.07110817,3.230020046,0.615616262,0.058227688,1.311976671,6.53175211,0.470039934,0.138482556,4.73E-05,10.08163166,0.014734163,0.004508747,0.000755365,0.350519747,0.139212906,0.809281886,38.56729507,17.1509552,2.701908588,1.395918012,0.411911666,2483.4,5051.7,5972.45,7941.09,5102.16,284.730011,146.6199951,86.84999847,41.54000092,43.15000153,28.87000084,48.66999817,80.48999786,107.4901047,16.07999992,123.6800003,16.37000084,25.75,2483.4
3/22/19,4023.968262,137.1814423,0.31154108,1.00762248,0.466445774,59.82400131,158.3407745,0.058062457,15.26642323,3.649379253,0.10869281,53.92311859,0.022748679,9.233966827,0.049715731,0.311169714,91.5389328,2.772006035,55.67718887,4.890974045,1.669578791,0.002052297,0.198346734,0.273588538,0.014571273,18.90478325,2.546194792,0.321849465,0.061519738,0.266597241,13.06070137,15.20862389,1.504863262,0.510427535,0.002663116,0.989313245,6.543945789,0.02249177,0.608188629,0.078267768,0.514040887,0.402669668,0.007421094,0.128574312,14.05712128,0.272076786,0.05113497,0.46678862,1.055507541,0.079905353,0.070260629,3.263569832,0.631104887,0.059349455,1.315463781,6.969929695,0.479118019,0.141997293,3.91E-05,9.978423119,0.014576195,0.004557891,0.000744392,0.357919812,0.146750852,0.824450672,39.68053818,18.53094101,2.826390505,1.413872361,0.414831281,2504.45,5091.19,6096.99,8192.8,5147.66,279.25,143.5599976,86.22000122,40.74000168,41.84999847,28.45000076,48.70999908,80.93000031,107.1301041,15.93999958,123.9700012,16.23999977,25.79999924,2504.45
3/23/19,4035.826416,138.2398682,0.312359303,1.007351875,0.463083535,61.34861374,167.4108124,0.063780636,15.23599529,3.692670345,0.108280502,53.84037399,0.02440382,9.416901588,0.051006868,0.312609911,92.68679047,2.800410748,57.251194,4.894285679,1.794095635,0.002064184,0.201545522,0.270224243,0.014654889,18.96057892,2.682368755,0.327546537,0.062365688,0.263399214,13.17690182,15.51138973,1.525108695,0.513727009,0.002703687,0.995925605,6.53324461,0.023319902,0.607181609,0.078538679,0.510702431,0.394649625,0.007560513,0.128883049,13.96002197,0.26835987,0.053929444,0.470530093,1.059431076,0.081793264,0.070957258,3.252212524,0.627897084,0.058627848,1.45175302,6.852266788,0.484730393,0.139841944,4.14E-05,10.29876423,0.014217511,0.004581209,0.000764709,0.357115149,0.154934093,0.842440605,41.07057571,17.92365837,2.818474531,1.433435202,0.412817091,2540.89,5074.06,6062.6,8146.96,5129.56,279.0400085,142.6900024,86.33000183,40.74000168,41.95999908,28.59000015,48.70000076,81.02999878,107.1301041,16,124.9199982,16.20999908,25.79999924,2540.89
3/24/19,4022.168213,136.9869232,0.308991581,1.005637646,0.456404924,60.22387695,165.9362335,0.061703667,17.28535652,3.656032324,0.106011607,53.7446785,0.023365948,9.186477661,0.051020805,0.309224904,92.6116333,2.762466669,57.39410782,4.835109711,1.735763907,0.002053669,0.209908962,0.291931242,0.014449268,18.80817986,2.609482527,0.337179124,0.061738964,0.257544696,13.16239452,15.34795761,1.534814715,0.515370131,0.002738089,0.991630971,6.481634617,0.023079308,0.607389033,0.079713181,0.509545922,0.393185139,0.007433878,0.128349289,13.76560211,0.269793063,0.05267743,0.479964316,1.049103737,0.080262631,0.072693497,3.221472025,0.632326782,0.057646804,1.40540421,6.81470871,0.477397501,0.142753065,4.38E-05,9.302812576,0.014029268,0.004510821,0.000757396,0.357076228,0.148965329,0.853869379,41.57375336,18.68424988,2.776307583,1.43575716,0.418397844,2527.95,5056.28,6061.53,8438.57,5116.82,279.0400085,142.6900024,86.33000183,40.74000168,41.95999908,28.59000015,48.70000076,81.02999878,107.1301041,16,124.9199982,16.20999908,25.79999924,2527.95
3/25/19,3963.070557,135.0310211,0.304055482,1.007551908,0.476395458,59.49673843,161.6181488,0.059025027,16.84100914,3.675790071,0.102469191,52.33984756,0.022747247,9.005785942,0.049632408,0.299162269,90.14714813,2.712523699,55.72932053,4.726959229,1.670964956,0.002043394,0.20462957,0.277691066,0.012247109,19.13380432,2.505502224,0.319922954,0.059664898,0.249403387,12.43080235,15.11167812,1.512281537,0.493055314,0.002609802,0.946151555,6.472064972,0.022183301,0.58804065,0.080632135,0.4984321,0.39520362,0.007198317,0.125886306,13.71992016,0.26474902,0.059226677,0.454127133,1.012730002,0.078588217,0.075875036,3.163314342,0.610102892,0.05774682,1.357650399,6.578811646,0.460254967,0.140593097,4.32E-05,8.649095535,0.013900798,0.00462776,0.00075272,0.357824802,0.147741884,0.849136114,41.06322098,17.98488426,2.679661512,1.401268244,0.382961422,2475.61,4962.48,5844.81,7867.23,5012.13,279.0400085,142.6900024,86.33000183,40.74000168,41.95999908,28.59000015,48.70000076,81.02999878,107.1301041,16,124.9199982,16.20999908,25.79999924,2475.61
3/26/19,3985.080811,135.4603577,0.305059552,1.010338902,0.463600844,59.34352875,161.4380493,0.062370107,16.33566284,3.75631547,0.103379324,52.94049835,0.022629377,8.981253624,0.049546499,0.296285391,89.83348846,2.70927453,55.19002914,4.70708704,1.645084262,0.002053978,0.217075139,0.291926533,0.012225535,18.74637413,2.497426033,0.315562993,0.062008187,0.259801567,12.36237335,14.95393181,1.516859293,0.501962304,0.002579393,0.952994406,6.512722492,0.022468045,0.600670874,0.082034029,0.494500518,0.413354248,0.006751937,0.125741795,14.73365593,0.27445063,0.059605975,0.440009475,1.013715029,0.077289261,0.075614378,3.310610771,0.636430502,0.058070045,1.344767213,6.894528866,0.458439231,0.183919549,4.14E-05,7.837914944,0.014846192,0.004688925,0.000756112,0.351739019,0.152032748,0.925801516,39.64321136,17.86022186,2.714453459,1.433979511,0.394381851,2483.05,4973.76,5837.85,7922.73,5023.27,281.1199951,143.7899933,87.01999664,40.99000168,42.09999847,28.38999939,48.68999863,81.05000305,107.3401108,16.03000069,124.3000031,16.30999947,25.87999916,2483.05
3/27/19,4087.066162,140.9881592,0.312464654,1.012253165,0.499870777,62.25143051,173.1805725,0.067594804,16.78134346,4.319755554,0.108062141,54.72978973,0.023622917,9.401721954,0.051223822,0.308502704,95.48842621,2.78228879,57.62664032,4.857325554,1.806132317,0.002084979,0.227820247,0.305429429,0.012687997,19.55203438,2.610062838,0.3308011,0.0631238,0.264372915,13.00776386,15.36674118,1.65716815,0.530207515,0.00272169,1.020260334,6.862773418,0.023016682,0.632537305,0.084438674,0.510648489,0.430660963,0.007530745,0.129101619,15.07354069,0.285541058,0.061874025,0.4502666,1.068515897,0.081509501,0.080876909,3.531498671,0.664243758,0.063110329,1.410807252,7.46765852,0.485352814,0.172473148,4.53E-05,7.749773979,0.016179545,0.004811215,0.000766229,0.371423185,0.156582981,0.947642684,41.73934174,19.47489738,2.879921436,1.501823902,0.400926858,2596.99,5138.85,6064.21,8374.84,5193.89,279.6499939,143.1300049,86.76999664,40.93000031,41.63999939,28.22999954,48.70000076,81.19999695,107.4001083,15.93999958,123.6500015,16.34000015,25.90999985,2596.99
3/28/19,4069.107178,139.4164734,0.309246451,1.010851979,0.503459334,61.17048645,169.4540405,0.065827891,16.80533028,4.274329662,0.107440129,53.89841461,0.023382334,9.290230751,0.051965412,0.306314081,96.92097473,2.841686726,56.8442421,4.766912937,1.764187574,0.002073671,0.254436046,0.305677027,0.012336223,19.74767685,2.670993567,0.3276999,0.06419453,0.267671466,12.82205105,15.38066006,1.631175995,0.522936821,0.002731968,1.02243495,6.788302898,0.023921527,0.627905965,0.090076782,0.51092118,0.44074589,0.007640665,0.124110758,15.35665894,0.298097044,0.059114318,0.449798733,1.127076507,0.080632403,0.081215382,3.648241997,0.677690506,0.064652838,1.382927179,7.201240063,0.476432323,0.163255811,4.70E-05,7.13299799,0.015872607,0.004880637,0.000749657,0.398193091,0.165469453,0.945154667,42.3516655,19.2203083,2.96210885,1.504866958,0.408767343,2585.06,5131.55,6187.64,8520.09,5193.75,280.7099915,143.7599945,86.98999786,40.72999954,42,28.37000084,48.68000031,81.23999786,107.6101074,15.89000034,121.9000015,16.42000008,26,2585.06
3/29/19,4098.374512,142.4974213,0.307928622,0.998496234,0.499502093,61.30161285,170.4499817,0.071288876,16.51014137,4.283936501,0.107571766,53.48281479,0.023318728,9.810531616,0.055429451,0.308698088,98.04936981,2.821547508,56.93889236,4.866072655,1.98420918,0.002087465,0.281777829,0.304548293,0.01206865,19.63518715,2.709280729,0.331815511,0.063935652,0.282293767,13.0233593,14.71256065,1.679478526,0.515138626,0.002713475,1.029133439,6.755384922,0.024686167,0.645560086,0.089355752,0.516211927,0.432637721,0.007186406,0.125237957,15.42868042,0.289726079,0.059971947,0.441746771,1.098614812,0.083584115,0.080874361,3.542683125,0.671685517,0.066213824,1.394660592,7.142077923,0.481589317,0.163623512,5.05E-05,8.0540905,0.017032027,0.004869477,0.00073996,0.396782398,0.160287529,0.905798793,44.35769272,20.82921219,2.946530581,1.491416216,0.401036501,2624.17,5214.23,6522.73,8570.29,5285.21,282.480011,144.7100067,86.91000366,40.86999893,42.5,28.45999908,48.68000031,81.18000031,107.9101105,15.89999962,122.0100021,16.36000061,26.03000069,2624.17
3/30/19,4106.660156,142.0926819,0.310631931,1.000348687,0.494277775,60.6219635,168.5881958,0.071739346,16.93221283,4.136013985,0.107359387,53.4501915,0.023292487,9.853295326,0.053398136,0.307418793,99.98410034,2.787920713,56.84516144,4.786220074,1.887850523,0.002080473,0.271079987,0.309907436,0.012299593,19.39845467,2.776551247,0.335101098,0.066892736,0.276852638,12.98525333,15.74127579,1.745769501,0.505214334,0.002729181,1.024930477,6.722407818,0.025189064,0.636831641,0.088140093,0.511030853,0.434402287,0.007128078,0.125243679,15.31805611,0.290239304,0.059841383,0.436978549,1.096310973,0.08634939,0.07934282,3.463315487,0.693014264,0.064624079,1.3915416,7.145121574,0.507019043,0.157969058,5.21E-05,8.125145912,0.016841374,0.005011462,0.000731438,0.405757129,0.167386204,0.909439325,43.22489929,19.45422554,2.945408106,1.520061135,0.402041018,2623.22,5217.32,6512.95,8594.57,5288.14,285.8299866,146.3899994,86.86000061,41.40000153,43.13999939,28.78000069,48.66999817,80.66000366,107.4901047,16.04999924,121.5299988,16.12999916,26.01000023,2623.22
3/31/19,4158.183105,141.8303223,0.312746584,1.003026009,0.5561378,60.67799377,167.6269989,0.07232967,17.9505024,4.201501369,0.109615341,59.97315979,0.024340322,10.00453758,0.056945149,0.322733998,113.092453,2.886389732,62.42385483,4.823291302,1.836206436,0.002461133,0.284441143,0.333060175,0.013038555,20.0111599,2.985100508,0.349347204,0.067835726,0.281755745,13.45770931,15.81449604,1.730302215,0.632100999,0.002916103,1.144714475,6.965415955,0.02539951,0.635301948,0.091251425,0.512265503,0.479424387,0.007408698,0.128351584,16.4702816,0.321202546,0.061793253,0.451909691,1.160214305,0.09129677,0.082073025,3.532402754,0.69320333,0.063348919,1.451595068,7.798674107,0.535462976,0.16417034,4.90E-05,9.354190826,0.016369628,0.005193758,0.000760323,0.516470432,0.184199631,0.957320571,41.0955658,19.49459648,2.945538521,1.591245055,0.392010272,2620.93,5234.34,6658.29,8878.41,5313.21,285.8299866,146.3899994,86.86000061,41.40000153,43.13999939,28.78000069,48.66999817,80.66000366,107.4901047,16.04999924,121.5299988,16.12999916,26.01000023,2620.93
4/1/19,4879.87793,163.9617462,0.3514992,1.008167267,0.584279299,76.19326019,236.1325989,0.085467152,19.78978348,5.029169559,0.121900834,69.05905151,0.026884101,11.52412891,0.070932187,0.351769388,124.6790771,3.089111805,69.94391632,5.455277443,2.084619522,0.002794824,0.321107239,0.376556963,0.014685284,23.16088295,3.292281151,0.386235476,0.073142581,0.295307726,15.20702934,17.62287331,1.907059431,0.702709317,0.003209637,1.436953545,7.574211121,0.027300801,0.702944756,0.100955553,0.585352063,0.528757274,0.008336607,0.145207569,18.26370621,0.338435411,0.068076544,0.478665888,1.229598522,0.095188066,0.087154821,3.710762978,0.72019583,0.067661911,1.606595159,8.27473259,0.588287771,0.172123909,5.32E-05,9.839670181,0.017675834,0.005650419,0.00087414,0.621248066,0.197026759,1.046084404,47.88793564,20.8449955,3.241573572,1.740286231,0.406522006,2666.53,5274.34,6716.81,8996.27,5354.79,285.8299866,146.3899994,86.86000061,41.40000153,43.13999939,28.78000069,48.66999817,80.66000366,107.4901047,16.04999924,121.5299988,16.12999916,26.01000023,2666.53
4/2/19,4973.021973,161.4588013,0.342233986,1.00750196,0.565452874,84.92193604,298.3525391,0.090723015,18.7530632,5.224358082,0.121339247,65.70659637,0.025944017,12.15113926,0.069936894,0.339947402,124.7680969,2.894741058,69.02502441,5.459137917,2.006971121,0.003164354,0.286874831,0.354310811,0.014898768,23.89991188,3.226075172,0.401653677,0.076927692,0.281812757,15.75711632,19.88456917,2.036602736,0.68062073,0.00329709,1.354025841,7.553658485,0.028572893,0.671367884,0.097091638,0.597836733,0.487665802,0.008540318,0.147407115,17.50156784,0.329615623,0.073343761,0.46939671,1.199325204,0.0894747,0.087189674,3.61824584,0.679191649,0.064196788,1.558223963,8.369075775,0.618482113,0.166549712,5.18E-05,9.261277199,0.016524082,0.005447555,0.000891742,0.576250434,0.1822889,1.017779112,47.23840332,20.68830681,3.364731312,1.630479813,0.384972483,3087.3,6077.88,7362.43,9791.88,6149.77,285.9700012,146.3800049,87.47000122,41.43000031,43.00999832,28.73999977,48.70000076,80.69999695,107.5201111,16.09000015,121.9800034,16.14999962,26.04000092,3087.3
4/3/19,4922.798828,158.052536,0.332512915,1.005420685,0.542240024,84.98090363,286.5676575,0.087369688,19.14268684,5.081474781,0.118788294,63.92605209,0.025982151,12.83423996,0.066708595,0.337163657,123.9026871,2.797689438,67.28995514,5.356613636,2.133461952,0.003697017,0.284134746,0.336742491,0.014468201,23.42083549,3.183819056,0.403068185,0.081311554,0.287620932,15.46382713,19.31262589,2.113150358,0.684948444,0.003266409,1.318007708,7.26124382,0.02786882,0.65865773,0.095211595,0.579007745,0.52211374,0.008633695,0.143731698,17.31902313,0.323388547,0.070695139,0.474169165,1.197187066,0.086316876,0.086992525,3.659281254,0.67690593,0.067825362,1.586466432,8.398493767,0.619473398,0.172310948,5.27E-05,8.532781601,0.016749986,0.005433778,0.000922897,0.566840947,0.184012443,0.997950971,45.45572281,20.53885651,3.420645475,1.590018511,0.401898891,3125.05,6704.06,8080.67,10272.84,6774.33,286.4200134,146.7299957,87.37000275,41.75,43.22000122,28.93000031,48.65000153,80.58999634,107.5501099,16.11000061,121.8000031,16.13999939,26,3125.05
4/4/19,5036.681152,165.5148468,0.361802638,1.007009745,0.577468276,88.67786407,292.6411438,0.091226459,19.45346642,5.339526176,0.12636672,69.16213989,0.027239172,13.53929043,0.071564302,0.35337314,132.7725983,2.902233839,72.10673523,5.822169304,2.469782829,0.003589633,0.308017075,0.358357519,0.01503217,25.5061245,3.378206253,0.435918689,0.086109348,0.286039948,18.03261566,19.68967819,2.180039644,0.669764638,0.003430739,1.430482864,7.621743202,0.02925295,0.704817653,0.100619711,0.701410651,0.548793137,0.008997396,0.147656471,17.66900063,0.328452229,0.074221469,0.524343848,1.237118602,0.093588613,0.088701688,3.780560255,0.705974281,0.068247162,1.637585759,8.741388321,0.642781317,0.183738172,5.16E-05,9.061442375,0.01751063,0.005821897,0.000991784,0.560518444,0.183584303,1.02329886,51.36549377,21.87755013,3.670575142,1.664505839,0.416566819,3097.19,6124.92,7300.8,9542.3,6188.72,287.1799927,147.0399933,87.23000336,41.66999817,43.5,28.87000084,48.68000031,80.66999817,107.7601089,16.12000084,122.1100006,16.17000008,26.03000069,3097.19
4/5/19,5059.817383,165.9472046,0.354404658,1.003662944,0.570109546,92.57341766,306.0740967,0.090289116,19.1156292,5.347472668,0.124728814,68.09186554,0.026859531,13.08480167,0.069751032,0.346156538,130.9544067,2.98767662,71.27047729,5.995260239,2.338450432,0.003439002,0.303206742,0.3536174,0.014846138,25.03839493,3.30053544,0.445233136,0.091631874,0.283161253,18.71710205,21.31548691,2.10012722,0.657372594,0.003455712,1.391869307,7.464568138,0.028860582,0.699765027,0.098923407,0.66578567,0.553747475,0.008898659,0.142140061,17.54542542,0.321839243,0.073117562,0.50772202,1.197615027,0.090750232,0.088833667,3.766585112,0.676895738,0.065794848,1.61458075,8.577835083,0.663467646,0.176706001,5.28E-05,9.644113541,0.017214276,0.005765152,0.000985663,0.53787601,0.2104913,1.038042068,47.00226212,21.82994843,3.537196398,1.608935118,0.39945966,3247.47,6456.42,7964.95,10176.1,6534.23,288.5700073,147.7799988,87.83999634,41.75999832,43.84999847,28.78000069,48.68999863,80.73000336,107.9101105,16.17000008,121.9800034,16.23999977,26.05999947,3247.47
