Date,BTC,BCN,XRP,SYS,LTC,BTS,MAID,XVG,MONA,XLM,XMR,DGB,DOGE,DASH,NXS,XEM,ETH,SC,REP,CCI30,BITX,BITW20,BITW70,BITW100,US Stocks,US Real Estate,World Stocks,Bonds,Broad Commodities,Gold
2020-10-01,10585.1640625,0.00014600000577047467,0.23420199751853943,0.047387998551130295,44.979713439941406,0.021395999938249588,0.09956000000238419,0.003994999919086695,1.2043299674987793,0.07126899808645248,100.33441925048828,0.025539999827742577,0.0025839998852461576,66.09523010253906,0.19072000682353973,0.11654900014400482,346.53265380859375,0.0028210000600665808,13.581864356994629,4407.87,11261.56,9077.81,7528.71,11076.32,171.03518676757812,79.26455688476562,40.77843475341797,87.30558013916016,12.899999618530273,178.6999969482422
2020-10-02,10565.4931640625,0.00015100000018719584,0.2335049957036972,0.04903800040483475,45.65327835083008,0.021397000178694725,0.08992899954319,0.003969999961555004,1.2257059812545776,0.07151000201702118,102.87737274169922,0.026138000190258026,0.0026050000451505184,65.91384887695312,0.18689000606536865,0.1136000007390976,347.32159423828125,0.0027550000231713057,13.979008674621582,4311.0,11094.57,8727.33,7232.08,10889.79,169.7006072998047,80.6325454711914,40.68922424316406,87.24614715576172,12.739999771118164,178.5399932861328
2020-10-03,10684.4287109375,0.00016900000628083944,0.2485020011663437,0.046744998544454575,46.75080871582031,0.021174000576138496,0.0883919969201088,0.003988000098615885,1.2587440013885498,0.07329100370407104,104.17044830322266,0.026235999539494514,0.0026459998916834593,66.57180786132812,0.18733200430870056,0.1176149994134903,353.1219177246094,0.002756000030785799,13.919046401977539,4317.37,11204.49,9062.45,7396.32,11018.57,169.7006072998047,80.6325454711914,40.68922424316406,87.24614715576172,12.739999771118164,178.5399932861328
2020-10-04,10804.0009765625,0.00015199999324977398,0.25089600682258606,0.04837299883365631,46.37938690185547,0.02118000015616417,0.09327399730682373,0.004282999783754349,1.2601439952850342,0.07355599850416183,110.69757843017578,0.025615999475121498,0.002626999979838729,67.12074279785156,0.18785199522972107,0.12262099981307983,354.277099609375,0.0028260000981390476,14.063528060913086,4388.5,11317.94,8986.64,7244.75,11109.55,169.7006072998047,80.6325454711914,40.68922424316406,87.24614715576172,12.739999771118164,178.5399932861328
2020-10-05,10621.6640625,0.0001500000071246177,0.2458599954843521,0.043974000960588455,46.023780822753906,0.019613999873399734,0.09211699664592743,0.004095999989658594,1.2253040075302124,0.07264500111341476,106.80815124511719,0.023997999727725983,0.0026100000832229853,65.49224090576172,0.17696000635623932,0.1176069974899292,341.0211486816406,0.0026370000559836626,13.340060234069824,4414.23,11356.91,8993.18,7087.55,11138.88,172.75819396972656,81.09510040283203,41.32360076904297,86.91935729980469,13.069999694824219,179.41000366210938
2020-10-06,10679.13671875,0.0001500000071246177,0.24904100596904755,0.04502899944782257,46.67470932006836,0.019138000905513763,0.08557599782943726,0.003932999912649393,1.2248040437698364,0.0725959986448288,110.77127075195312,0.024318000301718712,0.0026000000070780516,65.99313354492188,0.17716500163078308,0.11804699897766113,342.1197814941406,0.0026920000091195107,13.385594367980957,4265.47,11162.11,8527.31,6670.23,10914.51,170.62684631347656,80.56365203857422,40.897377014160156,87.0381851196289,13.119999885559082,177.3000030517578
2020-10-07,10923.6279296875,0.0001429999974789098,0.2516149878501892,0.04473799839615822,47.2384033203125,0.019550999626517296,0.08112099766731262,0.004220000002533197,1.2340610027313232,0.07332000136375427,111.22372436523438,0.02481899969279766,0.0026030000299215317,66.41931915283203,0.17975600063800812,0.11945399641990662,351.4556579589844,0.0028200000524520874,13.758794784545898,4303.97,11237.02,8534.54,6585.79,10979.16,173.60475158691406,80.68175506591797,41.28395462036133,86.91935729980469,13.170000076293945,177.22000122070312
2020-10-08,,,,,,,,,,,,,,,,,,,,4391.01,11498.48,8642.32,6815.32,11231.37,175.12855529785156,82.0300521850586,41.59122848510742,87.0678939819336,13.300000190734863,177.85000610351562
2020-10-09,11296.361328125,0.0001429999974789098,0.25429001450538635,0.049052998423576355,48.92109680175781,0.01991100050508976,0.08516699820756912,0.004317000042647123,1.2451180219650269,0.07737299799919128,115.83747863769531,0.025251999497413635,0.0026549999602138996,67.92839813232422,0.18827199935913086,0.12087099999189377,370.96759033203125,0.0032130000181496143,13.699033737182617,4504.17,11694.53,8986.78,7140.16,11444.79,176.60256958007812,81.70527648925781,41.868770599365234,87.08770751953125,13.34000015258789,181.0800018310547
2020-10-10,11384.181640625,0.00014000000373926014,0.25571900606155396,0.04949500039219856,50.727901458740234,0.020034000277519226,0.08855299651622772,0.004370000213384628,1.2461609840393066,0.07722900062799454,125.921875,0.02515299990773201,0.0026740001048892736,71.83441162109375,0.1869789958000183,0.12110599875450134,375.1420593261719,0.0032550001051276922,13.864338874816895,4559.3,12031.42,9164.69,7368.37,11769.78,176.60256958007812,81.70527648925781,41.868770599365234,87.08770751953125,13.34000015258789,181.0800018310547
2020-10-11,,,,,,,,,,,,,,,,,,,,4629.29,12003.6,9264.64,7339.96,11750.49,176.60256958007812,81.70527648925781,41.868770599365234,87.08770751953125,13.34000015258789,181.0800018310547
