Date,BTC,ETH,XRP,LINK,LTC,BCH,ADA,BNB,EOS,XLM,XMR,TRX,NEO,XEM,MIOTA,DASH,WAVES,ZEC,ETC,OMG,DOGE,BAT,ZRX,DGB,DCR,QTUM,ICX,LRC,KNC,BTG,REP,LSK,ANT,SC,NANO,ZEN,SNT,BNT,GNT,MONA,RLC,XVG,MAID,GNO,STORJ,BTS,STEEM,KMD,CVC,ARDR,MCO,ARK,SYS,HC,XZC,AE,ADX,KIN,MLN,DNT,FUN,BCN,MTL,SALT,PIVX,GBYTE,DGD,GAS,PPT,NXS,CCI30,BITX,BITW20,BITW70,BITW100,SPY,VTI,VNQ,VEA,BND,DBC,GLD
9/17/18,6371.299805,209.9750061,0.321859986,0.291211993,54.09719849,435.6789856,0.069430001,9.544059753,5.100110054,0.208416998,112.447998,0.019389,17.00699997,0.087724999,0.535230994,190.8309937,2.154639959,112.1169968,10.59739971,3.173350096,0.005981,0.147439003,0.525665998,0.025057999,36.28710175,3.267309904,0.603322983,0.089566998,0.372869998,21.05010033,12.62609959,3.43975997,0.776825011,0.005278,2.378639936,15.00259972,0.033374,1.365069985,0.140260994,0.95470202,0.360863,0.013332,0.240381002,27.02969933,0.253535986,0.115151003,0.813000977,1.020920038,0.109113,0.108631,4.267290115,0.68106401,0.083462,2.11006999,9.063699722,0.946182013,0.176284,6.60E-05,9.700940132,0.022177,0.015508,0.001864,0.694456995,0.429268003,0.887035012,57.63790131,33.60789871,4.989860058,3.16862011,0.914435983,3545.67,7563.71,10096.78,9918.07,7653.14,275.8898621,142.4247131,75.28749084,39.86789322,74.06215668,16.69231606,113.6100006
9/18/18,6398.540039,209.9689941,0.326052994,0.329172999,54.33449936,429.2269897,0.072350003,9.61909008,5.229149818,0.206562996,109.5139999,0.019753,17.11790085,0.085787997,0.530506015,191.1909943,2.268330097,113.6389999,10.78929996,3.150229931,0.005609,0.149901003,0.526979983,0.025387,36.35210037,3.318890095,0.595847011,0.095634997,0.373580992,21.05349922,12.45839977,3.425420046,0.778665006,0.005319,2.302680016,15.14309978,0.033806,1.362460017,0.138664007,0.897867978,0.362210989,0.013507,0.254530996,26.40979958,0.296644986,0.115226999,0.798920989,1.019320011,0.112166002,0.112773001,4.285930157,0.665392995,0.081869997,2.117229939,9.133720398,0.937182009,0.175072998,6.60E-05,9.709420204,0.024297999,0.016350999,0.001859,0.682363987,0.417306006,0.908946991,59.72909927,34.17779922,5.002089977,3.046809912,0.91939801,3692.41,7745.7,10135.37,10168.58,7829.88,277.3869324,143.1877594,74.92644501,40.27822113,73.89289093,16.84777451,113.4400024
9/19/18,6519.669922,224.5910034,0.449918002,0.358402997,56.63439941,455.7430115,0.081492998,10.07450008,5.74420023,0.231896996,116.2779999,0.021413,18.25670052,0.090092003,0.565896988,200.4920044,2.236740112,119.6500015,11.17090034,3.384140015,0.005695,0.164783001,0.567620993,0.024933999,36.74890137,3.574130058,0.642181993,0.097318001,0.388303995,21.64240074,13.1573,3.381530046,0.811933994,0.005554,2.580709934,15.53909969,0.036582999,1.442119956,0.142811999,0.925997019,0.373562008,0.014594,0.253829986,26.77319908,0.295509994,0.121633999,0.838994026,1.087159991,0.115355998,0.114334002,4.387110233,0.703629017,0.085428998,2.532239914,9.271860123,0.984592021,0.185765997,6.40E-05,10.01990032,0.025064999,0.018061001,0.001944,0.687043011,0.447126001,0.950523019,58.05780029,36.18199921,5.350550175,3.125479937,0.911279023,3702.76,7882.85,10329.85,10383.45,7969.59,277.6824951,143.2068329,74.05089569,40.41810989,73.78002167,16.95465088,113.8799973
9/20/18,6734.950195,246.5839996,0.561461985,0.353302985,60.72280121,499.0390015,0.087605998,10.41079998,6.141940117,0.249210998,123.737999,0.02493,19.73290062,0.100771002,0.628116012,208.5200043,2.244119883,125.4309998,11.66619968,3.689330101,0.005684,0.180502996,0.637153029,0.026174,38.41469955,4.020979881,0.714739025,0.106734999,0.415172011,22.64900017,14.27840042,3.501909971,0.863008022,0.00598,2.577480078,16.33250046,0.039287999,1.561560035,0.150694996,1.549569964,0.406729013,0.015974,0.272675991,27.33259964,0.302776009,0.127156004,0.866769016,1.178110003,0.123584002,0.118810996,4.482480049,0.737856984,0.090813003,2.575759888,9.705840111,1.052780032,0.198302001,7.40E-05,12.69699955,0.025189999,0.018515,0.002013,0.711381018,0.454492986,1.023010015,62.15029907,39.03659821,5.454269886,3.196099997,0.900777996,3994.57,8033.94,10448.98,10630.56,8120.11,279.9328308,144.3131561,74.74591827,40.85642242,73.87408447,16.95465088,114.2699966
9/21/18,6721.97998,240.4799957,0.57079798,0.337859988,60.43659973,487.8299866,0.083192997,10.24499989,5.930130005,0.239225,122.2149963,0.023176,18.79159927,0.096509002,0.607221007,204.3990021,2.136759996,123.3919983,11.41320038,3.582499981,0.005758,0.175626993,0.614975989,0.024835,37.91030121,3.75342989,0.681550026,0.104176998,0.397940993,22.17910004,13.56949997,3.471359968,0.927625,0.005801,2.389339924,16.09300041,0.037273001,1.590970039,0.144842997,1.312829971,0.388678014,0.01486,0.264034986,26.81819916,0.29676199,0.123282999,0.895228982,1.152459979,0.120779999,0.111859001,4.445640087,0.713735998,0.088192999,2.329849958,9.43764019,1.010130048,0.193777993,7.30E-05,12.35210037,0.024723001,0.017604001,0.002016,0.701992989,0.499657989,1.002120018,58.83010101,40.08140182,5.220310211,3.11164999,0.85067302,4334.12,8981.84,11576.48,11454.96,9068.07,279.6770325,144.1701202,74.71883392,40.86574936,73.92108154,16.99351501,113.4899979
9/22/18,6710.629883,244.3300018,0.570689023,0.343609005,61.36640167,488.6470032,0.089754,10.28059959,6.020629883,0.281477988,122.4960022,0.023791,19.50309944,0.101613,0.611176014,204.8959961,2.282759905,130.8970032,11.59860039,3.642110109,0.005901,0.174988002,0.641618013,0.025898,38.81679916,4.137179852,0.704762995,0.107179999,0.402900994,22.52540016,13.52099991,3.511209965,0.935737014,0.006887,2.398370028,16.77729988,0.040139001,1.573500037,0.147683993,1.378209949,0.394149989,0.015285,0.252579004,27.21069908,0.295338988,0.124546997,0.911468029,1.199229956,0.121261001,0.112300999,4.48071003,0.733304024,0.090857998,2.306610107,9.433369637,1.019129992,0.198689997,7.70E-05,11.07110023,0.02468,0.017735001,0.002066,0.708572984,0.514259994,0.977504015,58.89210129,39.34489822,5.398250103,3.149359941,0.890097022,4259,8851.31,11272.9,11275.97,8931.09,278.7479553,143.6455383,73.37705994,40.68856049,73.82706451,17.24613571,113.4700012
9/23/18,6595.410156,228.7299957,0.494711995,0.334657013,57.96910095,463.0899963,0.082754001,10.03590012,5.682759762,0.259048015,115.4800034,0.022089001,18.46229935,0.096280001,0.558229983,197.8070068,2.222219944,137.6560059,11.05410004,3.407949924,0.005677,0.164371997,0.658820987,0.024606001,37.84980011,3.807310104,0.659676015,0.097626001,0.378684998,21.97130013,13.22929955,3.384540081,0.94125402,0.006471,2.248729944,16.42580032,0.037069,1.465630054,0.141588002,1.246230006,0.370034009,0.014471,0.247033998,25.75979996,0.282164991,0.117559001,0.993871987,1.116430044,0.116063997,0.111097001,4.305819988,0.718473017,0.090790004,2.220190048,9.214929581,0.975978017,0.188235998,6.90E-05,10.27630043,0.023851,0.016657,0.002269,0.687844992,0.470263988,0.925769985,55.09410095,37.29859924,5.182059765,3.078540087,0.858991027,4343.56,8878.2,11623.48,11339.9,8970.37,278.7479553,143.6455383,73.37705994,40.68856049,73.82706451,17.24613571,113.4700012
9/24/18,6446.470215,218.5050049,0.526941001,0.326492995,57.53760147,445.2260132,0.081028,9.78316021,5.381909847,0.252306014,116.4020004,0.02128,18.10849953,0.092638999,0.567183018,189.654007,2.167370081,133.8679962,11.08769989,3.365139961,0.005686,0.163103998,0.653158009,0.023910001,36.94499969,3.683160067,0.640945971,0.093961999,0.369159013,21.85849953,13.05420017,3.325560093,0.880295992,0.006141,2.230880022,15.9776001,0.035703,1.414729953,0.138945997,1.346740007,0.352077991,0.01391,0.233019993,24.76679993,0.268534005,0.111860998,0.937678993,1.128489971,0.119329996,0.113565996,4.340620041,0.684960008,0.086349003,3.261270046,8.990719795,0.963155985,0.196437001,6.70E-05,9.245710373,0.022995999,0.016077001,0.002087,0.661162972,0.468977988,0.918089986,53.31100082,36.0080986,5.066979885,3.033070087,0.836724997,4110.25,8656.75,11319.43,11062.45,8746.18,278.7479553,143.6455383,73.37705994,40.68856049,73.82706451,17.24613571,113.4700012
9/25/18,6495,215.8470001,0.51630801,0.348924011,57.39550018,515.934021,0.079475999,9.73663044,5.554999828,0.244766995,115.5930023,0.021028001,17.87929916,0.093171999,0.552917004,184.5310059,2.352890015,133.0399933,10.99440002,3.364099979,0.005695,0.164532006,0.642556012,0.024016,37.03969955,3.621690035,0.645960987,0.094342999,0.372543991,23.47669983,12.8302002,3.243839979,0.874934018,0.006027,2.219779968,16.01619911,0.037138999,1.420510054,0.138413996,1.331930041,0.367527992,0.013887,0.238949001,24.31609917,0.259579986,0.114634,1.005329967,1.125659943,0.121221997,0.111672997,4.411170006,0.695635021,0.087347999,2.204900026,9.117280006,0.968895972,0.193108007,6.60E-05,10.21339989,0.023048,0.016256001,0.002143,0.67403698,0.460011005,0.927994013,53.45859909,36.19219971,5.107439995,3.062799931,0.848152995,4047.83,8111.16,10520.19,10471.2,8193.3,278.4893494,143.5692596,73.38620758,40.88439941,73.77062988,17.28500175,113.6500015
9/26/18,6676.75,228.4940033,0.541381001,0.345589995,62.97940063,564.4099731,0.086001001,10.03120041,5.81607008,0.259216011,119.2549973,0.022507001,18.98049927,0.097577997,0.58357501,194.477005,2.305649996,143.3549957,11.41740036,3.641000032,0.005879,0.174372002,0.683948994,0.025557,38.69029999,3.984529972,0.677372992,0.099744,0.375959992,26.60639954,13.45069981,3.38654995,0.965848982,0.006231,2.340670109,16.47170067,0.038121998,1.488180041,0.142878994,1.345479965,0.383890003,0.014798,0.248655006,25.50169945,0.271095991,0.118127003,0.969385028,1.182780027,0.128027007,0.128900006,4.482950211,0.736519992,0.091178,2.271589994,9.524760246,1.012069941,0.201811001,6.30E-05,10.59879971,0.024317,0.016734,0.002352,0.696353018,0.486272007,0.98308599,54.27180099,37.64220047,5.507090092,3.16621995,0.853413999,4065.43,8516.13,10991.92,10821.33,8597.9,277.6560669,143.0160675,72.50756073,40.90125275,73.9587326,17.20726967,113.0500031
9/27/18,6644.129883,222.4019928,0.539111972,0.334982991,61.89509964,539.8629761,0.084031999,9.969340324,5.770040035,0.254126996,117.0550003,0.021978,19.24430084,0.094894998,0.570867002,187.4490051,2.213619947,136.3540039,11.25949955,3.523410082,0.005831,0.169156998,0.65596199,0.024791,38.80260086,3.87548995,0.649909973,0.097910002,0.380905002,26.94280052,13.20779991,3.393270016,0.911058009,0.00618,2.272739887,16.63240051,0.037028,1.461050034,0.158066005,1.354609966,0.392776012,0.014279,0.244117007,24.95389938,0.272186995,0.114441,0.934351981,1.196009994,0.129956007,0.128388003,4.439579964,0.716394007,0.089202002,2.258980036,9.926389694,0.999351025,0.200580999,6.30E-05,10.56999969,0.023798,0.016008001,0.00231,0.703049004,0.494008988,0.995670021,53.71910095,37.51190186,7.042590141,3.181119919,0.834849,4275.46,8808.24,11552,11189.88,8899.55,278.4318237,143.3498535,72.85535431,40.78893661,74.01516724,17.28500175,112.0500031
9/28/18,6601.959961,231.6349945,0.571228027,0.329201996,61.60689926,536.9119873,0.084605999,9.999139786,5.764130116,0.253908008,114.8649979,0.022035001,19.15710068,0.096353002,0.565819979,188.5110016,2.219470024,133.5079956,11.40390015,3.677759886,0.005865,0.168362007,0.65378201,0.024963999,39.07080078,3.87677002,0.657091022,0.104085997,0.380456001,26.24909973,13.51080036,3.366699934,0.888090014,0.006082,2.226259947,16.84219933,0.038185,1.50672996,0.155561,1.347000003,0.391054004,0.014766,0.245354995,25.34269905,0.27394399,0.114322998,0.942485988,1.18374002,0.127752006,0.123675004,4.505350113,0.721113026,0.09251,2.270950079,10.12650013,1.092020035,0.207303002,6.50E-05,10.64729977,0.024842,0.016101001,0.002216,0.70451498,0.482852995,1.191640019,55.33969879,38.13639832,6.215040207,3.277549982,0.844686985,4217.01,8755.83,11448.18,11215.96,8846.63,278.4606323,143.4111938,73.84383392,40.49879074,74.01516724,17.45989037,112.7600021
9/29/18,6625.560059,232.8480072,0.581571996,0.331898004,61.14189911,529.9249878,0.085194997,10.01780033,5.719200134,0.259599,116.2559967,0.022165,18.90299988,0.096895002,0.567309976,187.6459961,2.20107007,131.9929962,11.33199978,3.718849897,0.005906,0.171174005,0.652157009,0.024639999,39.22660065,3.891720057,0.656138003,0.104823001,0.390444994,25.95960045,13.41969967,3.411689997,0.888734996,0.006151,2.239759922,16.22319984,0.037682001,1.507940054,0.153669,1.337550044,0.397814006,0.015184,0.247215003,25.81719971,0.270294011,0.114235997,0.920204997,1.202550054,0.125925004,0.120549999,4.478479862,0.713015974,0.091449998,2.270450115,9.910829544,1.069059968,0.203751996,6.70E-05,10.38630009,0.024336001,0.01496,0.002182,0.691776991,0.483675003,1.111899972,54.2560997,39.05279922,6.028590202,3.246049881,0.823711991,4255.71,8749.34,11373,11212.84,8837.54,279.4280701,143.6315918,73.15739441,40.60174179,73.87657928,17.79023933,112.5699997
9/30/18,6589.620117,230.7680054,0.576461017,0.325231999,60.20809937,530.9140015,0.084468998,9.943659782,5.736599922,0.258403987,114.5210037,0.022051999,18.66900063,0.103602,0.561682999,186.9179993,2.151220083,127.3809967,11.21109962,3.618200064,0.005942,0.171406999,0.642710984,0.024266001,38.61989975,3.840070009,0.667990029,0.098764002,0.387398988,24.69919968,13.26599979,3.411159992,0.860701978,0.006474,2.258130074,17.12070084,0.037402,1.496289968,0.154672995,1.315899968,0.397671998,0.01633,0.236272007,26.12700081,0.269203991,0.112011001,0.882121027,1.172109962,0.123758003,0.118138999,4.448619843,0.723537982,0.095904998,2.239639997,10.11839962,1.075489998,0.203599006,6.50E-05,10.5248003,0.023998,0.015164,0.002234,0.695679009,0.490979999,1.077290058,52.34429932,38.59049988,5.868480206,3.226300001,0.817250013,4269.51,8756.49,11421.66,11273.27,8846.99,279.4280701,143.6315918,73.15739441,40.60174179,73.87657928,17.79023933,112.5699997
10/1/18,6556.100098,227.1809998,0.520837009,0.321105003,59.70539856,533.2650146,0.082525,10.35680008,5.646530151,0.248285994,116.8280029,0.022093,18.49939919,0.104126997,0.56132102,182.2369995,2.124650002,126.8320007,11.16919994,3.560319901,0.005824,0.170754999,0.637115002,0.024606001,38.8606987,3.925760031,0.692557991,0.109072998,0.392522991,25.47260094,13.23900032,3.392450094,0.824521005,0.006802,2.174839973,16.74799919,0.037861999,1.48653996,0.155830994,1.310289979,0.403793991,0.015093,0.241383001,25.40929985,0.268766999,0.112213001,0.853138983,1.133239985,0.126139,0.117225997,4.563799858,0.715635002,0.097175002,2.406229973,9.821430206,1.054880023,0.198654994,6.60E-05,10.49330044,0.023985,0.015876001,0.00227,0.678452015,0.496010005,1.069569945,53.23809814,37.97119904,5.823019981,3.181760073,0.810679018,4240.27,8670.37,11333.35,11214.04,8761.62,279.4280701,143.6315918,73.15739441,40.60174179,73.87657928,17.79023933,112.5699997
10/2/18,6502.589844,220.4889984,0.528162003,0.310337991,57.47750092,514.5250244,0.080789,10.27120018,5.61811018,0.241136,114.6849976,0.021600001,17.94379997,0.101769999,0.553490996,177.5590057,2.13857007,122.060997,11.11830044,3.431499958,0.005704,0.165742993,0.615925014,0.024653001,38.64360046,3.746929884,0.666896999,0.102532998,0.380964994,26.00149918,12.90079975,3.284830093,0.78045702,0.007543,2.16624999,16.10029984,0.036803,1.457270026,0.149094999,1.296040058,0.393548995,0.014849,0.226804003,22.49379921,0.253196001,0.109191,0.888984025,1.115530014,0.120337002,0.114084996,4.631420135,0.693975985,0.092942998,2.283469915,9.591910362,1.056730032,0.194447994,6.50E-05,10.16580009,0.023870001,0.015269,0.002218,0.662199974,0.477506995,1.06791997,51.93519974,37.44120026,5.537859917,3.173360109,0.77976501,4184.31,8674.56,11491.64,11391.84,8774.14,279.2651672,143.4208069,72.99263763,40.33967209,74.00856018,17.84853745,113.8700027
10/3/18,6576.689941,222.2180023,0.526606023,0.320939988,58.27949905,513.0300293,0.081303999,10.25559998,5.77741003,0.244277999,114.5339966,0.022702999,17.90859985,0.103694998,0.555145979,180.4539948,2.14248991,124.0319977,11.0468998,3.460609913,0.005645,0.171473995,0.644065022,0.024633,41.18460083,3.763109922,0.670144975,0.108361997,0.379108995,25.10199928,12.89920044,3.336899996,0.788399994,0.007559,2.177949905,16.26519966,0.037225999,1.469619989,0.150497004,1.277340055,0.398891002,0.015631,0.229770005,21.71369934,0.255674988,0.111428998,0.864013016,1.128419995,0.123329997,0.114846997,4.565849781,0.699486971,0.094866998,2.347990036,9.623180389,1.056169987,0.196305007,6.80E-05,9.918880463,0.02427,0.015602,0.002239,0.703410983,0.550372005,1.127449989,52.8185997,37.92219925,5.561629772,3.240639925,0.786660016,4116.96,8417.78,11096.99,10882.35,8509.92,279.4184265,143.6124725,72.21466827,40.27415848,73.63149261,18.01371193,113.4199982
10/4/18,6622.47998,227.6009979,0.519025981,0.356503993,58.76620102,520.6329956,0.082990997,10.63619995,5.811329842,0.245192006,114.8769989,0.023274999,18.15600014,0.106169,0.574841976,182.0500031,2.198009968,127.7249985,11.05350018,3.499229908,0.005669,0.180871993,0.645537972,0.026141001,41.99810028,3.808949947,0.683683991,0.117833003,0.38388899,27.32279968,12.73550034,3.332789898,0.814723015,0.007647,2.201309919,16.30750084,0.037473001,1.491539955,0.150206998,1.245659947,0.388936996,0.015588,0.230691001,21.88730049,0.27255699,0.111513004,0.891341984,1.15091002,0.126353994,0.114151999,4.547739983,0.699095011,0.093331002,2.356539965,9.820429802,1.064090014,0.205942005,6.50E-05,9.91506958,0.024998,0.015834,0.002243,0.691384017,0.649293005,1.12906003,53.72159958,39.13629913,5.654260159,3.385360003,0.809359014,4154.63,8602.78,11460.3,11262.19,8703.51,277.2345581,142.3953857,71.6105957,39.75938034,73.44295502,17.81938744,113.4800034
10/5/18,6588.310059,225.1199951,0.488081992,0.33809799,57.84410095,508.6239929,0.081303,10.37209988,5.729320049,0.239770994,115.0699997,0.023715001,17.87870026,0.103371002,0.563807011,180.3869934,2.124979973,125.8099976,10.91800022,3.434999943,0.005545,0.173688993,0.645577013,0.025072001,40.71829987,3.748250008,0.667424977,0.109247997,0.387032002,28.14769936,12.61460018,3.315779924,0.813844979,0.007268,2.156599998,16.15579987,0.037544001,1.476580024,0.151075006,1.174299955,0.401430994,0.01544,0.229303002,21.77249908,0.261887014,0.109893002,0.91920203,1.121590018,0.126203001,0.113224,4.433489799,0.698596001,0.095229,2.277750015,9.69108963,1.057549953,0.198655993,6.30E-05,9.922719955,0.024606001,0.015466,0.002241,0.673539996,0.605485976,1.076089978,50.82149887,42.82600021,5.786409855,3.254009962,0.806855023,4208.44,8532.96,11384.96,11347.5,8636,275.6828918,141.4754333,71.57397461,39.56283951,73.31098175,17.78052139,113.8000031
10/6/18,6602.950195,226.1190033,0.482039005,0.337637007,58.16030121,517.4680176,0.084657997,10.51900005,5.759119987,0.245138004,113.7170029,0.026875,18.0625,0.105833001,0.57209301,180.2510071,2.120379925,125.4589996,10.8980999,3.473649979,0.005562,0.175539002,0.732234001,0.025239,40.04809952,3.836289883,0.674838006,0.109412998,0.394216001,26.85639954,12.76469994,3.31765008,0.799039006,0.007484,2.147989988,16.08320045,0.039976999,1.474429965,0.151208997,1.152199984,0.398786008,0.015582,0.229386002,21.52569962,0.26393801,0.111121997,0.888423026,1.118960023,0.123467997,0.112870999,4.422279835,0.730561018,0.093673997,2.2755301,9.895159721,1.058680058,0.212971002,6.30E-05,9.927789688,0.025304001,0.01578,0.002188,0.683358014,0.599143982,1.073079944,52.59479904,41.40399933,5.694839954,3.394089937,0.816120982,4152.89,8440.96,11379.47,11181.57,8546.81,275.6828918,141.3700256,72.60823059,39.34755707,73.28269196,17.73194122,112.5400009
10/7/18,6652.22998,229.2550049,0.489751011,0.343585014,59.41260147,528.9749756,0.086607002,10.50660038,5.913449764,0.249008998,114.2750015,0.026591999,18.45330048,0.108958997,0.601948977,182.1529999,2.143810034,126.5,10.95489979,3.513609886,0.005578,0.177897006,0.713536978,0.025888,44.11650085,3.889240026,0.698348999,0.110854998,0.412342012,27.41209984,13.1590004,3.336139917,0.845203996,0.007582,2.221349955,16.09359932,0.040454999,1.503540039,0.156966999,1.244940042,0.423548013,0.016101001,0.232208997,21.51840019,0.282137007,0.111764997,0.872442007,1.129860044,0.124692999,0.116274998,4.584569931,0.729514003,0.096383996,2.286329985,10.07660007,1.067680001,0.210976005,6.40E-05,10.43970013,0.026309,0.016027,0.002205,0.701418996,0.619756997,1.100569963,51.27149963,41.45249939,5.83716011,3.716109991,0.82229501,4187.35,8452.4,11643.03,11227.89,8568.39,275.6828918,141.3700256,72.60823059,39.34755707,73.28269196,17.73194122,112.5400009
10/8/18,6642.640137,227.9819946,0.479856998,0.339711994,58.7132988,517.789978,0.086356997,10.38490009,5.909759998,0.243915007,113.6740036,0.026058,18.27709961,0.107320003,0.590524971,181.0330048,2.12864995,126.1110001,10.89340019,3.505850077,0.005635,0.180124998,0.756245017,0.025490999,41.09780121,3.856400013,0.69927001,0.116324998,0.404713988,26.40780067,13.15909958,3.330140114,0.826903999,0.007349,2.175280094,15.86699963,0.039659999,1.495530009,0.161063999,1.251060009,0.42663601,0.016015001,0.222051993,21.18530083,0.277745008,0.110427998,0.869238019,1.127390027,0.124178998,0.120385997,4.665019989,0.750963986,0.094843,2.262510061,10.01270008,1.084640026,0.209608003,6.60E-05,10.26410007,0.024916001,0.015557,0.001783,0.70659399,0.639024019,1.101869941,50.7867012,41.28860092,5.93667984,3.690299988,0.801271021,4263.52,8660.24,11952.58,11581.95,8781.06,275.6828918,141.3700256,72.60823059,39.34755707,73.28269196,17.73194122,112.5400009
10/9/18,6585.529785,225.7689972,0.462386996,0.347860992,57.98180008,512.9240112,0.084679,10.32800007,5.879899979,0.241593003,113.4589996,0.025355,18.19820023,0.103666,0.584731996,178.5160065,2.124030113,123.6620026,10.82750034,3.483319998,0.005552,0.180738002,0.756192982,0.025509,41.42269897,3.971780062,0.727201998,0.118109003,0.417178988,26.00690079,13.29430008,3.406069994,0.824159026,0.007053,2.167330027,15.73239994,0.038947999,1.488809943,0.162240997,1.234740019,0.432631999,0.016603,0.218380004,21.21369934,0.289113998,0.109894,0.843932986,1.144880056,0.132211,0.117201,4.736700058,0.76461798,0.095518999,2.288239956,10.53310013,1.317690015,0.230616003,6.50E-05,9.688159943,0.027154,0.015977999,0.001689,0.683808982,0.612147987,1.161749959,49.75170135,41.15660095,5.81678009,3.596339941,0.773889005,4220.91,8557.79,11778.03,11587.55,8677.88,275.2805786,141.1208496,72.70890808,39.20717239,73.42409515,17.85824966,112.5999985
10/10/18,6256.240234,189.4989929,0.383130014,0.30320099,51.23300171,433.0369873,0.070938997,9.301320076,5.077270031,0.207037002,100.3840027,0.020928999,15.51889992,0.090627,0.481772006,157.1390076,1.871960044,110.0400009,9.171999931,2.988990068,0.005,0.163986996,0.767494977,0.022874,36.81999969,3.414170027,0.601099014,0.095164001,0.361295998,23.87859917,11.71240044,3.069299936,0.752305984,0.005998,1.801020026,13.55379963,0.033638999,1.268820047,0.142335996,1.130480051,0.353040993,0.014129,0.198517993,19.60499954,0.283877999,0.0964,0.789866984,1.013429999,0.112786002,0.111220002,4.105549812,0.669607997,0.085481003,1.859509945,9.195389748,1.076820016,0.190513998,5.40E-05,8.954469681,0.022188,0.013643,0.001417,0.709455013,0.512009025,1.161219954,42.14599991,35.56269836,4.919610023,3.051539898,0.657236993,4165.69,8468.41,11730.66,11748.37,8594.08,266.5643616,136.6263733,71.62890625,38.31800842,73.36753845,17.50847054,112.8799973
10/11/18,6274.580078,196.727005,0.419115007,0.311277986,53.55170059,443.2290039,0.073214002,9.528940201,5.179550171,0.216031998,100.7089996,0.022738,15.62629986,0.091883004,0.488727987,157.8220062,1.878990054,109.0230026,9.463560104,3.007819891,0.005247,0.178841993,0.742106974,0.023207,36.24860001,3.476830006,0.600053012,0.0977,0.351222992,24.87820053,11.79069996,2.974430084,0.757753015,0.006094,1.866770029,13.51509953,0.035064001,1.291779995,0.147983,1.184399962,0.378859997,0.014124,0.208756998,19.58009911,0.283526987,0.098447002,0.827355981,0.99052,0.117200002,0.111454003,4.125549793,0.676935017,0.087807,1.816550016,9.061650276,1.119079947,0.191204995,5.30E-05,9.195500374,0.023681,0.014041,0.001392,0.674093008,0.540381014,1.077980042,39.96310043,37.34130096,4.930099964,3.19197011,0.695565999,3687.7,7825.73,10489.25,10526.69,7923.74,260.6928406,133.7130737,69.57868195,37.78451538,73.57492828,17.24613571,115.7799988
10/12/18,6285.990234,199.8410034,0.418877989,0.318843007,53.4518013,448.4100037,0.073103003,9.540360451,5.253910065,0.214809999,102.137001,0.023565,15.7585001,0.092983,0.485893995,160.8630066,1.891309977,111.572998,9.482310295,3.059770107,0.005182,0.176788002,0.732960999,0.023057999,38.1269989,3.478679895,0.618583024,0.104888,0.366008013,24.49979973,12.46100044,2.898509979,0.765739024,0.00631,1.843960047,13.39249992,0.034813002,1.300709963,0.148842007,1.196329951,0.412923008,0.014084,0.185940996,19.72750092,0.336392999,0.098396003,0.849846005,0.994548976,0.118632004,0.113054,4.25605011,0.704697013,0.089718997,1.814829946,8.940569878,1.105610013,0.207356006,5.40E-05,9.195679665,0.023564,0.014146,0.001341,0.678933978,0.570061982,1.088050008,39.46569824,37.12620163,5.039470196,3.189779997,0.68700999,3771.61,7843.54,10489.3,10468.18,7939.71,264.313446,135.4763794,69.39564514,37.97171021,73.55606079,17.38216019,115.2300034
10/13/18,6290.930176,195.7149963,0.40328601,0.325284004,52.18740082,439.2340088,0.071292996,9.496740341,5.167290211,0.210143998,100.9069977,0.023622001,15.65779972,0.092249997,0.483778,157.4179993,1.886540055,108.538002,9.408120155,3.004699945,0.005158,0.172346994,0.710169017,0.023257,37.38539886,3.458699942,0.616834998,0.104037002,0.375016004,24.51650047,12.05449963,2.838419914,0.756842017,0.006294,1.813439965,13.30340004,0.034717999,1.267089963,0.145602003,1.158609986,0.389257997,0.013946,0.176853999,18.91939926,0.314467013,0.097094998,0.820729017,1.099030018,0.117926002,0.112485997,4.173480034,0.697773993,0.088528998,1.798820019,9.103159904,1.140210032,0.200994,5.30E-05,8.914480209,0.023294,0.014218,0.001362,0.748360991,0.547864974,1.111680031,40.78609848,38.96319962,5.008080006,3.209810019,0.691502988,3788.18,7851.91,10501.02,10658.26,7950.69,262.8287964,134.8726807,69.86243439,37.90619278,73.53722382,17.42102623,116
10/14/18,6596.540039,209.7039948,0.447315991,0.339637995,54.87960052,459.381012,0.074789003,10.31610012,5.471030235,0.223001003,107.1090012,0.025082,16.27980042,0.096543998,0.505407989,164.977005,2.008019924,112.9150009,9.777529716,3.187809944,0.005218,0.182081997,0.727899015,0.024432,39.91730118,3.668709993,0.681617975,0.110321,0.415544003,26.54789925,12.29100037,2.904500008,0.742139995,0.006469,1.837280035,13.35359955,0.03616,1.314139962,0.149241,1.206500053,0.410670012,0.014574,0.185941994,20.48040009,0.372545004,0.103998996,0.830513,1.182170033,0.133297995,0.114914,4.267960072,0.71508503,0.098373003,1.884989977,9.479610443,1.179100037,0.202985004,5.80E-05,9.335450172,0.024181001,0.014597,0.001509,0.727796018,0.555743992,1.137009978,43.0807991,47.37020111,5.181519985,3.352050066,0.690190017,3742.58,7920.4,10660.42,10854.88,8024.09,262.8287964,134.8726807,69.86243439,37.90619278,73.53722382,17.42102623,116
