Date,SPY,VTI,VNQ,VEA,VWO,FM,VTIP,BND,JNK,DBC,GLD,BIZD,UUP
2018-12-17,255.36000061035156,130.27999877929688,76.6500015258789,37.86000061035156,38.290000915527344,27.030000686645508,47.79999923706055,78.8499984741211,102.95999908447266,15.270000457763672,117.87000274658203,14.670000076293945,25.969999313354492
2018-12-18,255.0800018310547,130.24000549316406,77.44000244140625,37.900001525878906,38.529998779296875,26.93000030517578,47.810001373291016,78.97000122070312,102.66000366210938,14.949999809265137,118.1500015258789,14.760000228881836,25.959999084472656
2018-12-19,251.25999450683594,128.24000549316406,76.58999633789062,37.4900016784668,37.88999938964844,26.100000381469727,47.79999923706055,79.11000061035156,101.22000122070312,15.010000228881836,117.43000030517578,14.710000038146973,25.969999313354492
2018-12-20,247.1699981689453,126.16999816894531,75.44000244140625,37.349998474121094,38.18000030517578,26.15999984741211,47.709999084472656,79.0,100.19999694824219,14.869999885559082,119.23999786376953,14.15999984741211,25.770000457763672
2018-12-21,240.6999969482422,123.48999786376953,74.38999938964844,36.619998931884766,37.869998931884766,26.010000228881836,47.75,79.0,99.5999984741211,14.739999771118164,118.72000122070312,14.25,25.940000534057617
2018-12-22,234.33999633789062,119.69999694824219,71.73999786376953,35.84000015258789,37.31999969482422,26.149999618530273,47.77000045776367,78.81999969482422,98.8499984741211,14.390000343322754,120.0199966430664,14.25,25.549999237060547
2018-12-23,234.33999633789062,119.69999694824219,71.73999786376953,35.84000015258789,37.31999969482422,26.149999618530273,47.77000045776367,78.81999969482422,98.8499984741211,14.390000343322754,120.0199966430664,14.25,25.549999237060547
2018-12-24,234.33999633789062,119.69999694824219,71.73999786376953,35.84000015258789,37.31999969482422,26.149999618530273,47.77000045776367,78.81999969482422,98.8499984741211,14.390000343322754,120.0199966430664,14.25,25.549999237060547
2018-12-25,246.17999267578125,125.45999908447266,74.13999938964844,36.75,37.97999954223633,26.469999313354492,47.779998779296875,78.6500015258789,100.52999877929688,14.710000038146973,119.66000366210938,14.649999618530273,25.68000030517578
2018-12-26,246.17999267578125,125.45999908447266,74.13999938964844,36.75,37.97999954223633,26.469999313354492,47.779998779296875,78.6500015258789,100.52999877929688,14.710000038146973,119.66000366210938,14.649999618530273,25.68000030517578
2018-12-27,248.07000732421875,126.58999633789062,74.12999725341797,36.779998779296875,37.900001525878906,26.56999969482422,47.810001373291016,78.81999969482422,100.47000122070312,14.569999694824219,120.56999969482422,14.279999732971191,25.56999969482422
2018-12-28,247.75,126.43000030517578,74.37000274658203,37.02000045776367,38.16999816894531,26.270000457763672,47.86000061035156,79.01000213623047,100.62000274658203,14.449999809265137,121.05999755859375,14.40999984741211,25.5
2018-12-29,249.9199981689453,127.62999725341797,74.56999969482422,37.099998474121094,38.099998474121094,26.149999618530273,47.91999816894531,79.20999908447266,100.7699966430664,14.489999771118164,121.25,14.039999961853027,25.450000762939453
2018-12-30,249.9199981689453,127.62999725341797,74.56999969482422,37.099998474121094,38.099998474121094,26.149999618530273,47.91999816894531,79.20999908447266,100.7699966430664,14.489999771118164,121.25,14.039999961853027,25.450000762939453
2018-12-31,249.9199981689453,127.62999725341797,74.56999969482422,37.099998474121094,38.099998474121094,26.149999618530273,47.91999816894531,79.20999908447266,100.7699966430664,14.489999771118164,121.25,14.039999961853027,25.450000762939453
2019-01-01,250.17999267578125,127.7300033569336,72.94999694824219,37.04999923706055,38.27000045776367,26.469999313354492,47.90999984741211,79.37000274658203,100.6500015258789,14.529999732971191,121.33000183105469,14.460000038146973,25.639999389648438
2019-01-02,250.17999267578125,127.7300033569336,72.94999694824219,37.04999923706055,38.27000045776367,26.469999313354492,47.90999984741211,79.37000274658203,100.6500015258789,14.529999732971191,121.33000183105469,14.460000038146973,25.639999389648438
2019-01-03,244.2100067138672,124.7699966430664,73.45999908447266,36.75,37.66999816894531,26.239999771118164,48.040000915527344,79.68000030517578,100.68000030517578,14.649999618530273,122.43000030517578,14.420000076293945,25.5
2019-01-04,252.38999938964844,128.89999389648438,74.31999969482422,37.880001068115234,38.86000061035156,26.899999618530273,48.02000045776367,79.44000244140625,102.33000183105469,14.850000381469727,121.44000244140625,14.819999694824219,25.459999084472656
2019-01-05,254.3800048828125,130.1999969482422,75.05000305175781,38.0,38.939998626708984,26.969999313354492,48.0,79.31999969482422,103.47000122070312,14.960000038146973,121.86000061035156,15.170000076293945,25.350000381469727
2019-01-06,254.3800048828125,130.1999969482422,75.05000305175781,38.0,38.939998626708984,26.969999313354492,48.0,79.31999969482422,103.47000122070312,14.960000038146973,121.86000061035156,15.170000076293945,25.350000381469727
2019-01-07,254.3800048828125,130.1999969482422,75.05000305175781,38.0,38.939998626708984,26.969999313354492,48.0,79.31999969482422,103.47000122070312,14.960000038146973,121.86000061035156,15.170000076293945,25.350000381469727
2019-01-08,256.7699890136719,131.5399932861328,76.5999984741211,38.27000045776367,39.15999984741211,27.030000686645508,47.9900016784668,79.22000122070312,104.19000244140625,15.109999656677246,121.52999877929688,15.359999656677246,25.43000030517578
2019-01-09,257.9700012207031,132.16000366210938,76.48999786376953,38.7400016784668,39.72999954223633,27.15999984741211,48.08000183105469,79.33000183105469,104.33999633789062,15.40999984741211,122.30999755859375,15.300000190734863,25.190000534057617
2019-01-10,258.8800048828125,132.80999755859375,77.52999877929688,38.900001525878906,40.029998779296875,27.40999984741211,48.060001373291016,79.16999816894531,104.8499984741211,15.369999885559082,121.58999633789062,15.359999656677246,25.34000015258789
2019-01-11,258.9800109863281,132.83999633789062,77.75,38.65999984741211,39.779998779296875,27.559999465942383,48.11000061035156,79.33000183105469,104.48999786376953,15.319999694824219,121.80000305175781,15.420000076293945,25.360000610351562
2019-01-12,257.3999938964844,132.0,77.48999786376953,38.459999084472656,39.5,27.40999984741211,48.06999969482422,79.26000213623047,104.19000244140625,15.1899995803833,122.08999633789062,15.399999618530273,25.360000610351562
2019-01-13,257.3999938964844,132.0,77.48999786376953,38.459999084472656,39.5,27.40999984741211,48.06999969482422,79.26000213623047,104.19000244140625,15.1899995803833,122.08999633789062,15.399999618530273,25.360000610351562
2019-01-14,257.3999938964844,132.0,77.48999786376953,38.459999084472656,39.5,27.40999984741211,48.06999969482422,79.26000213623047,104.19000244140625,15.1899995803833,122.08999633789062,15.399999618530273,25.360000610351562
2019-01-15,260.3500061035156,133.44000244140625,78.2300033569336,38.70000076293945,39.7599983215332,27.649999618530273,48.029998779296875,79.2699966430664,104.45999908447266,15.3100004196167,121.87999725341797,15.4399995803833,25.450000762939453
2019-01-16,260.9800109863281,133.82000732421875,78.77999877929688,38.81999969482422,40.150001525878906,27.700000762939453,48.04999923706055,79.30000305175781,104.66999816894531,15.390000343322754,122.2699966430664,15.550000190734863,25.479999542236328
2019-01-17,262.9599914550781,134.89999389648438,79.16000366210938,38.95000076293945,40.34000015258789,27.84000015258789,48.040000915527344,79.20999908447266,104.94000244140625,15.399999618530273,122.11000061035156,15.520000457763672,25.479999542236328
2019-01-18,266.4599914550781,136.64999389648438,79.43000030517578,39.369998931884766,40.54999923706055,27.899999618530273,48.02000045776367,79.1500015258789,105.20999908447266,15.5600004196167,121.0199966430664,15.59000015258789,25.559999465942383
2019-01-19,262.8599853515625,134.77999877929688,79.19000244140625,38.7599983215332,39.869998931884766,27.559999465942383,48.029998779296875,79.29000091552734,104.61000061035156,15.449999809265137,121.44999694824219,15.479999542236328,25.559999465942383
2019-01-20,262.8599853515625,134.77999877929688,79.19000244140625,38.7599983215332,39.869998931884766,27.559999465942383,48.029998779296875,79.29000091552734,104.61000061035156,15.449999809265137,121.44999694824219,15.479999542236328,25.559999465942383
2019-01-21,262.8599853515625,134.77999877929688,79.19000244140625,38.7599983215332,39.869998931884766,27.559999465942383,48.029998779296875,79.29000091552734,104.61000061035156,15.449999809265137,121.44999694824219,15.479999542236328,25.559999465942383
2019-01-22,262.8599853515625,134.77999877929688,79.19000244140625,38.7599983215332,39.869998931884766,27.559999465942383,48.029998779296875,79.29000091552734,104.61000061035156,15.449999809265137,121.44999694824219,15.479999542236328,25.559999465942383
2019-01-23,263.4100036621094,134.9199981689453,79.19999694824219,38.959999084472656,40.2599983215332,27.850000381469727,48.0,79.37000274658203,104.79000091552734,15.430000305175781,121.27999877929688,15.5,25.5
2019-01-24,263.54998779296875,135.1999969482422,79.47000122070312,39.0099983215332,40.599998474121094,27.969999313354492,48.040000915527344,79.54000091552734,104.91000366210938,15.470000267028809,121.08999633789062,15.609999656677246,25.649999618530273
2019-01-25,265.7799987792969,136.47000122070312,80.45999908447266,39.5,41.0,28.15999984741211,47.9900016784668,79.44999694824219,105.1500015258789,15.550000190734863,122.86000061035156,15.760000228881836,25.440000534057617
2019-01-26,263.760009765625,135.47000122070312,81.25,39.310001373291016,40.56999969482422,28.1200008392334,47.9900016784668,79.4800033569336,105.0,15.34000015258789,123.29000091552734,15.729999542236328,25.459999084472656
2019-01-27,263.760009765625,135.47000122070312,81.25,39.310001373291016,40.56999969482422,28.1200008392334,47.9900016784668,79.4800033569336,105.0,15.34000015258789,123.29000091552734,15.729999542236328,25.459999084472656
2019-01-28,263.760009765625,135.47000122070312,81.25,39.310001373291016,40.56999969482422,28.1200008392334,47.9900016784668,79.4800033569336,105.0,15.34000015258789,123.29000091552734,15.729999542236328,25.459999084472656
2019-01-29,263.4100036621094,135.27999877929688,81.88999938964844,39.41999816894531,40.619998931884766,28.18000030517578,48.029998779296875,79.63999938964844,104.97000122070312,15.489999771118164,123.9800033569336,15.699999809265137,25.469999313354492
2019-01-30,267.5799865722656,137.32000732421875,82.55000305175781,39.86000061035156,41.34000015258789,28.350000381469727,48.16999816894531,79.72000122070312,105.77999877929688,15.600000381469727,124.69000244140625,15.880000114440918,25.34000015258789
2019-01-31,269.92999267578125,138.52999877929688,83.41000366210938,39.869998931884766,41.779998779296875,28.280000686645508,48.279998779296875,80.08999633789062,106.05000305175781,15.520000457763672,124.75,15.949999809265137,25.389999389648438
2019-02-01,270.05999755859375,138.72999572753906,82.87999725341797,39.849998474121094,41.470001220703125,28.31999969482422,48.20000076293945,79.66999816894531,105.51000213623047,15.65999984741211,124.5,15.9399995803833,25.389999389648438
2019-02-02,271.9599914550781,139.72000122070312,83.5,39.9900016784668,41.560001373291016,27.989999771118164,48.18000030517578,79.5999984741211,105.75,15.670000076293945,123.95999908447266,16.079999923706055,25.459999084472656
2019-02-03,271.9599914550781,139.72000122070312,83.5,39.9900016784668,41.560001373291016,27.989999771118164,48.18000030517578,79.5999984741211,105.75,15.670000076293945,123.95999908447266,16.079999923706055,25.459999084472656
2019-02-04,271.9599914550781,139.72000122070312,83.5,39.9900016784668,41.560001373291016,27.989999771118164,48.18000030517578,79.5999984741211,105.75,15.670000076293945,123.95999908447266,16.079999923706055,25.459999084472656
2019-02-05,273.1000061035156,140.3000030517578,83.9800033569336,40.310001373291016,42.029998779296875,28.56999969482422,48.15999984741211,79.7699966430664,106.11000061035156,15.600000381469727,124.27999877929688,16.18000030517578,25.530000686645508
2019-02-06,272.739990234375,140.16000366210938,83.43000030517578,40.04999923706055,41.529998779296875,28.31999969482422,48.189998626708984,79.73999786376953,106.13999938964844,15.619999885559082,123.44000244140625,16.139999389648438,25.6299991607666
2019-02-07,270.1400146484375,138.8300018310547,84.12000274658203,39.540000915527344,41.13999938964844,28.09000015258789,48.189998626708984,79.80000305175781,105.69000244140625,15.470000267028809,123.73999786376953,15.9399995803833,25.690000534057617
2019-02-08,270.4700012207031,138.97000122070312,84.12000274658203,39.400001525878906,40.97999954223633,28.350000381469727,48.209999084472656,79.91999816894531,105.69000244140625,15.489999771118164,124.20999908447266,15.90999984741211,25.719999313354492
2019-02-09,270.6199951171875,139.25999450683594,84.3499984741211,39.31999969482422,40.7400016784668,28.350000381469727,48.18000030517578,79.88999938964844,105.72000122070312,15.399999618530273,123.5999984741211,15.970000267028809,25.81999969482422
2019-02-10,270.6199951171875,139.25999450683594,84.3499984741211,39.31999969482422,40.7400016784668,28.350000381469727,48.18000030517578,79.88999938964844,105.72000122070312,15.399999618530273,123.5999984741211,15.970000267028809,25.81999969482422
2019-02-11,270.6199951171875,139.25999450683594,84.3499984741211,39.31999969482422,40.7400016784668,28.350000381469727,48.18000030517578,79.88999938964844,105.72000122070312,15.399999618530273,123.5999984741211,15.970000267028809,25.81999969482422
2019-02-12,274.1000061035156,141.0,83.81999969482422,39.84000015258789,41.13999938964844,28.799999237060547,48.189998626708984,79.87999725341797,106.26000213623047,15.489999771118164,123.86000061035156,16.06999969482422,25.729999542236328
2019-02-13,274.989990234375,141.44000244140625,84.25,39.849998474121094,40.849998474121094,28.719999313354492,48.209999084472656,79.76000213623047,106.13999938964844,15.579999923706055,123.37000274658203,16.1299991607666,25.8700008392334
2019-02-14,274.3800048828125,141.19000244140625,84.5199966430664,39.849998474121094,40.93000030517578,28.90999984741211,48.27000045776367,79.9000015258789,106.16999816894531,15.619999885559082,124.05999755859375,16.149999618530273,25.84000015258789
2019-02-15,277.3699951171875,142.74000549316406,85.08999633789062,40.38999938964844,40.86000061035156,28.850000381469727,48.27000045776367,79.93000030517578,106.5,15.90999984741211,124.80000305175781,16.18000030517578,25.790000915527344
2019-02-16,277.8500061035156,143.02000427246094,85.06999969482422,40.59000015258789,41.279998779296875,28.739999771118164,48.29999923706055,80.0,106.52999877929688,15.949999809265137,126.69999694824219,16.280000686645508,25.690000534057617
2019-02-17,277.8500061035156,143.02000427246094,85.06999969482422,40.59000015258789,41.279998779296875,28.739999771118164,48.29999923706055,80.0,106.52999877929688,15.949999809265137,126.69999694824219,16.280000686645508,25.690000534057617
2019-02-18,277.8500061035156,143.02000427246094,85.06999969482422,40.59000015258789,41.279998779296875,28.739999771118164,48.29999923706055,80.0,106.52999877929688,15.949999809265137,126.69999694824219,16.280000686645508,25.690000534057617
2019-02-19,277.8500061035156,143.02000427246094,85.06999969482422,40.59000015258789,41.279998779296875,28.739999771118164,48.29999923706055,80.0,106.52999877929688,15.949999809265137,126.69999694824219,16.280000686645508,25.690000534057617
2019-02-20,278.4100036621094,143.32000732421875,84.54000091552734,40.75,41.459999084472656,28.600000381469727,48.33000183105469,79.97000122070312,106.68000030517578,16.0,126.4800033569336,16.420000076293945,25.709999084472656
2019-02-21,277.4200134277344,142.8300018310547,84.62000274658203,40.650001525878906,41.369998931884766,28.75,48.29999923706055,79.80999755859375,106.58999633789062,16.049999237060547,125.05000305175781,16.489999771118164,25.729999542236328
2019-02-22,279.1400146484375,143.77000427246094,85.12000274658203,40.79999923706055,41.84000015258789,28.90999984741211,48.36000061035156,79.98999786376953,106.7699966430664,16.09000015258789,125.5,16.729999542236328,25.719999313354492
2019-02-23,279.5199890136719,143.97999572753906,84.44999694824219,40.93000030517578,42.400001525878906,29.09000015258789,48.34000015258789,79.95999908447266,106.86000061035156,15.850000381469727,125.37000274658203,16.690000534057617,25.700000762939453
2019-02-24,279.5199890136719,143.97999572753906,84.44999694824219,40.93000030517578,42.400001525878906,29.09000015258789,48.34000015258789,79.95999908447266,106.86000061035156,15.850000381469727,125.37000274658203,16.690000534057617,25.700000762939453
2019-02-25,279.5199890136719,143.97999572753906,84.44999694824219,40.93000030517578,42.400001525878906,29.09000015258789,48.34000015258789,79.95999908447266,106.86000061035156,15.850000381469727,125.37000274658203,16.690000534057617,25.700000762939453
2019-02-26,279.32000732421875,143.7100067138672,84.19000244140625,41.099998474121094,42.27000045776367,29.049999237060547,48.36000061035156,80.06999969482422,107.06999969482422,15.920000076293945,125.58000183105469,16.6200008392334,25.600000381469727
2019-02-27,279.20001220703125,143.75999450683594,83.7699966430664,40.970001220703125,41.939998626708984,28.93000030517578,48.36000061035156,79.91000366210938,107.06999969482422,16.0,124.69000244140625,16.520000457763672,25.6200008392334
2019-02-28,278.67999267578125,143.4600067138672,83.98999786376953,40.79999923706055,41.619998931884766,28.479999542236328,48.27000045776367,79.81999969482422,107.06999969482422,15.960000038146973,123.98999786376953,16.450000762939453,25.639999389648438
2019-03-01,280.4200134277344,144.4199981689453,83.7300033569336,41.04999923706055,41.66999816894531,28.399999618530273,48.290000915527344,79.38999938964844,106.7699966430664,15.779999732971191,121.87999725341797,16.34000015258789,25.739999771118164
2019-03-02,279.3999938964844,143.75,84.11000061035156,40.88999938964844,41.81999969482422,28.5,48.310001373291016,79.52999877929688,106.6500015258789,15.829999923706055,121.55999755859375,16.389999389648438,25.770000457763672
2019-03-03,279.3999938964844,143.75,84.11000061035156,40.88999938964844,41.81999969482422,28.5,48.310001373291016,79.52999877929688,106.6500015258789,15.829999923706055,121.55999755859375,16.389999389648438,25.770000457763672
2019-03-04,279.3999938964844,143.75,84.11000061035156,40.88999938964844,41.81999969482422,28.5,48.310001373291016,79.52999877929688,106.6500015258789,15.829999923706055,121.55999755859375,16.389999389648438,25.770000457763672
2019-03-05,279.0199890136719,143.47999572753906,84.33999633789062,40.91999816894531,42.310001373291016,28.729999542236328,48.25,79.58999633789062,106.6500015258789,15.90999984741211,121.72000122070312,16.270000457763672,25.84000015258789
2019-03-06,277.3299865722656,142.38999938964844,83.94999694824219,40.79999923706055,42.099998474121094,28.360000610351562,48.34000015258789,79.69000244140625,106.44000244140625,15.819999694824219,121.61000061035156,16.219999313354492,25.84000015258789
2019-03-07,275.010009765625,141.27999877929688,83.7699966430664,40.279998779296875,41.41999816894531,28.079999923706055,48.400001525878906,79.91999816894531,106.37999725341797,15.779999732971191,121.51000213623047,16.200000762939453,26.06999969482422
2019-03-08,274.4599914550781,140.99000549316406,83.86000061035156,40.22999954223633,41.119998931884766,28.170000076293945,48.41999816894531,80.0199966430664,106.19999694824219,15.770000457763672,122.83999633789062,16.219999313354492,25.989999771118164
2019-03-09,278.44000244140625,143.05999755859375,85.08999633789062,40.599998474121094,41.959999084472656,28.389999389648438,48.45000076293945,79.9800033569336,106.50010681152344,15.789999961853027,122.23999786376953,16.3700008392334,25.93000030517578
2019-03-10,278.44000244140625,143.05999755859375,85.08999633789062,40.599998474121094,41.959999084472656,28.389999389648438,48.45000076293945,79.9800033569336,106.50010681152344,15.789999961853027,122.23999786376953,16.3700008392334,25.93000030517578
2019-03-11,278.44000244140625,143.05999755859375,85.08999633789062,40.599998474121094,41.959999084472656,28.389999389648438,48.45000076293945,79.9800033569336,106.50010681152344,15.789999961853027,122.23999786376953,16.3700008392334,25.93000030517578
2019-03-12,279.489990234375,143.5399932861328,85.4800033569336,40.619998931884766,42.130001068115234,28.350000381469727,48.47999954223633,80.16999816894531,106.7101058959961,15.890000343322754,122.9800033569336,16.290000915527344,25.8799991607666
2019-03-13,281.3399963378906,144.4600067138672,85.9000015258789,40.91999816894531,42.220001220703125,28.5,48.5099983215332,80.12999725341797,107.0101089477539,15.989999771118164,123.83999633789062,16.34000015258789,25.760000228881836
2019-03-14,281.1600036621094,144.33999633789062,86.02999877929688,40.880001068115234,42.0,28.479999542236328,48.52000045776367,80.05999755859375,106.95010375976562,15.920000076293945,122.41000366210938,16.399999618530273,25.84000015258789
2019-03-15,281.30999755859375,145.00999450683594,85.76000213623047,41.290000915527344,42.56999969482422,28.68000030517578,48.560001373291016,80.20999908447266,106.98011016845703,15.920000076293945,122.97000122070312,16.389999389648438,25.799999237060547
2019-03-16,282.3299865722656,145.5500030517578,85.33000183105469,41.43000030517578,43.04999923706055,28.81999969482422,48.56999969482422,80.16000366210938,107.04010772705078,16.0,123.04000091552734,16.489999771118164,25.770000457763672
2019-03-17,282.3299865722656,145.5500030517578,85.33000183105469,41.43000030517578,43.04999923706055,28.81999969482422,48.56999969482422,80.16000366210938,107.04010772705078,16.0,123.04000091552734,16.489999771118164,25.770000457763672
2019-03-18,282.3299865722656,145.5500030517578,85.33000183105469,41.43000030517578,43.04999923706055,28.81999969482422,48.56999969482422,80.16000366210938,107.04010772705078,16.0,123.04000091552734,16.489999771118164,25.770000457763672
2019-03-19,282.3999938964844,145.52000427246094,85.06999969482422,41.540000915527344,43.060001373291016,28.649999618530273,48.529998779296875,80.12000274658203,107.1301040649414,16.040000915527344,123.37999725341797,16.3700008392334,25.739999771118164
2019-03-20,281.54998779296875,144.9199981689453,85.33000183105469,41.5,43.04999923706055,28.93000030517578,48.689998626708984,80.47000122070312,107.49010467529297,16.15999984741211,124.18000030517578,16.34000015258789,25.59000015258789
2019-03-21,284.7300109863281,146.6199951171875,86.8499984741211,41.540000915527344,43.150001525878906,28.8700008392334,48.66999816894531,80.48999786376953,107.49010467529297,16.079999923706055,123.68000030517578,16.3700008392334,25.75
2019-03-22,279.25,143.55999755859375,86.22000122070312,40.7400016784668,41.849998474121094,28.450000762939453,48.709999084472656,80.93000030517578,107.1301040649414,15.9399995803833,123.97000122070312,16.239999771118164,25.799999237060547
2019-03-23,279.0400085449219,142.69000244140625,86.33000183105469,40.7400016784668,41.959999084472656,28.59000015258789,48.70000076293945,81.02999877929688,107.1301040649414,16.0,124.91999816894531,16.209999084472656,25.799999237060547
2019-03-24,279.0400085449219,142.69000244140625,86.33000183105469,40.7400016784668,41.959999084472656,28.59000015258789,48.70000076293945,81.02999877929688,107.1301040649414,16.0,124.91999816894531,16.209999084472656,25.799999237060547
2019-03-25,279.0400085449219,142.69000244140625,86.33000183105469,40.7400016784668,41.959999084472656,28.59000015258789,48.70000076293945,81.02999877929688,107.1301040649414,16.0,124.91999816894531,16.209999084472656,25.799999237060547
2019-03-26,281.1199951171875,143.7899932861328,87.0199966430664,40.9900016784668,42.099998474121094,28.389999389648438,48.689998626708984,81.05000305175781,107.3401107788086,16.030000686645508,124.30000305175781,16.309999465942383,25.8799991607666
2019-03-27,279.6499938964844,143.1300048828125,86.7699966430664,40.93000030517578,41.63999938964844,28.229999542236328,48.70000076293945,81.19999694824219,107.40010833740234,15.9399995803833,123.6500015258789,16.34000015258789,25.90999984741211
2019-03-28,280.7099914550781,143.75999450683594,86.98999786376953,40.72999954223633,42.0,28.3700008392334,48.68000030517578,81.23999786376953,107.610107421875,15.890000343322754,121.9000015258789,16.420000076293945,26.0
2019-03-29,282.4800109863281,144.7100067138672,86.91000366210938,40.869998931884766,42.5,28.459999084472656,48.68000030517578,81.18000030517578,107.91011047363281,15.899999618530273,122.01000213623047,16.360000610351562,26.030000686645508
