Date,ABBC,ADA,ALGO,ANT,AR,ATOM,AVAX,BAT,BCD,BCH,BDX,BNB,BNT,BSV,BTC,BTG,BTS,CCXX,CEL,CELO,CKB,CTC,CVC,DASH,DCR,DFI,DGB,DOGE,DOT,EGLD,EOS,ETC,ETH,EWT,FUN,GLM,GNO,HBAR,HNT,ICX,IOST,IOTX,KNC,KSM,LINK,LRC,LRG,LSK,LTC,LUNA,MAID,MIOTA,MONA,MTC,MWC,NANO,NEO,NYE,OMG,ONT,QTUM,REP,RVN,SC,SNT,SOL,SRM,STORJ,STX,TFUEL,THETA,TOMO,TRX,USDC,USDT,VET,VGX,VITAE,WAVES,XEM,XLM,XMR,XRP,XTZ,XVG,XWC,ZEC,ZEN,ZIL,ZRX,BITW100
2018-03-03,0.371425986,0.297105998,0.339055002,4.590089798,0.543170989,6.526641846,4.896294117,0.379233986,5.918079853,1270.380005,0.069995999,10.21790028,4.963210106,68.75080109,11489.7002,111.75,0.216668993,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.361362994,610.5239868,80.6772995,0.170695007,0.035137001,0.005301,2.900080204,17.66323471,8.002940178,29.19039917,857.2249756,1.049478054,0.063579001,0.111635983,138.3500061,0.086920999,0.277823001,3.664510012,0.034320001,0.030467,1.819390059,1.821637988,0.628705978,0.523253024,1.368379951,18.87269974,210.6430054,1.042979956,0.411734015,1.863669991,5.37609005,0.07959342,23.05592537,14.92420006,122.1449966,5.077918053,17.89909935,2.839489937,25.7894001,47.25239944,0.028618,0.020198001,0.160589993,0.951053977,1.570352912,0.988182008,0.212996006,0.017193001,0.229565993,0.646902025,0.048918001,1.002210021,1.000869989,0.015307,0.126855001,0.163699001,6.903699875,0.377967,0.35016799,352.9549866,0.907804012,4.40805006,0.055918001,0.135526001,387.6669922,39.21110153,0.047215,0.917723,18924.93
2018-03-04,0.371425986,0.300787002,0.339055002,4.492360115,0.543170989,6.526641846,4.896294117,0.376859009,5.387070179,1289.079956,0.069995999,10.34809971,5.003190041,68.75080109,11512.59961,113.0770035,0.227726996,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.359705001,620.4849854,80.63459778,0.170695007,0.035613,0.005502,2.900080204,17.66323471,8.178469658,29.68549919,866.6779785,1.049478054,0.060104001,0.111635983,145.522995,0.086920999,0.277823001,3.644809961,0.034598999,0.030467,1.827630043,1.821637988,0.592818022,0.542047977,1.368379951,18.92429924,213.798996,1.042979956,0.409774989,1.894400001,5.666480064,0.07959342,23.05592537,14.91399956,119.3580017,5.077918053,17.94339943,2.839489937,26.42749977,46.52679825,0.028618,0.020017,0.161383003,0.951053977,1.570352912,1.050209999,0.212996006,0.017193001,0.216125995,0.646902025,0.047800999,1.002210021,0.997612,0.015307,0.126855001,0.163699001,6.864580154,0.356651008,0.361930013,368.973999,1.005540013,4.258979797,0.056533001,0.136295006,409.2909851,40.10879898,0.047177002,0.921463013,19168.92
2018-03-05,0.371425986,0.297621995,0.339055002,5.087269783,0.543170989,6.526641846,4.896294117,0.375512987,6.418379784,1268.030029,0.069995999,10.11050034,4.898300171,68.75080109,11573.2998,111.0339966,0.214231998,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.355022997,614.5770264,82.38420105,0.170695007,0.034299999,0.005218,2.900080204,17.66323471,8.051609993,26.84320068,853.684021,1.049478054,0.062710002,0.111635983,141.272995,0.086920999,0.277823001,3.585030079,0.035174001,0.030467,2.023750067,1.821637988,0.58673799,0.546323001,1.368379951,18.46019936,211.1750031,1.042979956,0.396142989,1.877339959,5.358860016,0.07959342,23.05592537,14.74359989,113.0230026,5.077918053,17.21789932,2.839489937,26.61160088,46.42110062,0.028618,0.020404,0.173594996,0.951053977,1.570352912,1.117740035,0.212996006,0.017193001,0.214687005,0.646902025,0.046776,1.002210021,0.998863995,0.015307,0.126855001,0.163699001,6.748350143,0.353482008,0.352030993,373.2470093,0.95936799,4.053689957,0.05443,0.139651,391.8720093,38.30500031,0.052859999,0.887579024,19521.16
2018-03-06,0.371425986,0.285356998,0.339055002,4.972380161,0.543170989,6.526641846,4.896294117,0.338272989,5.706600189,1206.040039,0.069995999,9.384380341,4.702310085,68.75080109,10779.90039,103.125,0.189021006,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.327197999,578.5100098,72.89830017,0.170695007,0.031071,0.00461,2.900080204,17.66323471,7.248529911,25.09869957,816.9509888,1.049478054,0.054853,0.111635983,130.9490051,0.086920999,0.277823001,3.419090033,0.031095,0.030467,1.750740051,1.821637988,0.533869982,0.467054993,1.368379951,16.90250015,196.6009979,1.042979956,0.37330699,1.699169993,5.013879776,0.07959342,23.05592537,13.41460037,105.1139984,5.077918053,15.8593998,2.839489937,25.10169983,43.45849991,0.028618,0.017895,0.175294995,0.951053977,1.570352912,1.07633996,0.212996006,0.017193001,0.201823995,0.646902025,0.043958001,1.002210021,1.000499964,0.015307,0.126855001,0.163699001,6.184800148,0.339163005,0.33791101,346.3980103,0.922887027,3.616650105,0.049114998,0.134255007,384.4320068,33.18239975,0.047111001,0.784440994,19187.78
2018-03-07,0.371425986,0.247281,0.339055002,4.439249992,0.543170989,6.526641846,4.896294117,0.299935013,4.671850204,1092.160034,0.069995999,9.034879684,4.224609852,68.75080109,9965.570313,91.59980011,0.176597998,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.308412999,513.7399902,66.77819824,0.170695007,0.027783001,0.004024,2.900080204,17.66323471,6.50744009,22.11700058,752.8309937,1.049478054,0.048762001,0.111635983,122.8840027,0.086920999,0.277823001,3.002310038,0.024243999,0.030467,1.518650055,1.821637988,0.521148026,0.409794003,1.368379951,15.62180042,185.8390045,1.042979956,0.348430008,1.530369997,4.274300098,0.07959342,23.05592537,11.93330002,100.4430008,5.077918053,14.5007,2.839489937,21.92760086,39.20569992,0.028618,0.015438,0.160731003,0.951053977,1.570352912,0.971257985,0.212996006,0.017193001,0.168804005,0.646902025,0.038601,1.002210021,1.00248003,0.015307,0.126855001,0.163699001,6.205639839,0.297046989,0.329102993,339.1480103,0.871209979,3.396189928,0.043274999,0.112153001,347.57901,29.95190048,0.041398998,0.696556985,18123.71
2018-03-08,0.371425986,0.221743003,0.339055002,3.775470018,0.543170989,6.526641846,4.896294117,0.271218002,4.242569923,1040.209961,0.069995999,8.310440063,3.956990004,68.75080109,9395.009766,87.26550293,0.164951995,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.291669995,493.8160095,58.66889954,0.170695007,0.026729001,0.004025,2.900080204,17.66323471,6.204319954,22.66760063,704.5960083,1.049478054,0.043306999,0.111635983,112.4599991,0.086920999,0.277823001,2.611979961,0.019799,0.030467,1.378600001,1.821637988,0.486422002,0.439274997,1.368379951,15.06680012,176.5110016,1.042979956,0.292979002,1.397060037,4.361209869,0.07959342,23.05592537,9.90351963,91.57209778,5.077918053,13.74120045,2.839489937,20.02910042,38.52310181,0.028618,0.014189,0.152724996,0.951053977,1.570352912,0.962315023,0.212996006,0.017193001,0.140873998,0.646902025,0.036424998,1.002210021,1.005910039,0.015307,0.126855001,0.163699001,5.871689796,0.341636002,0.311937988,278.6369934,0.825856984,3.035909891,0.038908001,0.109435,318.3880005,25.83790016,0.037521001,0.641815007,16726.21
2018-03-09,0.371425986,0.222206995,0.339055002,3.437060118,0.543170989,6.526641846,4.896294117,0.259716988,3.893749952,1067.02002,0.069995999,8.313070297,4.04666996,68.75080109,9337.549805,85.72720337,0.168227002,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.287061006,499.4989929,61.12009811,0.170695007,0.02565,0.004146,2.900080204,17.66323471,6.133500099,22.47550011,728.9160156,1.049478054,0.045426,0.111635983,107.9690018,0.086920999,0.277823001,2.715500116,0.019208999,0.030467,1.294059992,1.821637988,0.480877012,0.398627996,1.368379951,15.49009991,187.1679993,1.042979956,0.305247992,1.394530058,4.27903986,0.07959342,23.05592537,11.65120029,92.66880035,5.077918053,15.0163002,1.642910004,19.53319931,36.84120178,0.028618,0.01375,0.146273002,0.951053977,1.570352912,0.972279012,0.212996006,0.017193001,0.170549005,0.633327007,0.036981001,1.002210021,1.001659989,0.015307,0.126855001,0.163699001,5.880519867,0.338070005,0.311859012,288.0899963,0.849761009,3.075759888,0.039227001,0.104378,310.946991,25.92239952,0.040695,0.645375013,15751.07
2018-03-10,0.371425986,0.209873006,0.339055002,3.435899973,0.543170989,6.526641846,4.896294117,0.261025012,3.809570074,1005.929993,0.069995999,7.671659946,3.804729939,68.75080109,8866,81.37989807,0.160923004,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.285697997,484.348999,60.90019989,0.170695007,0.024459001,0.003973,2.900080204,17.66323471,5.803979874,20.9116993,686.8900146,1.049478054,0.043396,0.111635983,103.0029984,0.086920999,0.277823001,2.473419905,0.017697999,0.030467,1.216989994,1.821637988,0.467709988,0.358236015,1.368379951,14.20259953,177.7319946,1.042979956,0.286987007,1.308200002,4.094560146,0.07959342,23.05592537,10.86460018,85.57740021,5.077918053,13.44099998,1.483440042,18.20949936,33.33840179,0.028618,0.013003,0.137373,0.951053977,1.570352912,0.998614013,0.212996006,0.017193001,0.163999006,0.571785986,0.034928001,1.002210021,1.005190015,0.015307,0.126855001,0.163699001,5.549240112,0.341924012,0.292661011,257.0440063,0.796626985,3.014159918,0.036486998,0.103754997,288.5069885,24.06170082,0.043575998,0.635473013,15981.27
2018-03-11,0.371425986,0.223498002,0.339055002,3.620300055,0.543170989,6.526641846,4.896294117,0.272857994,3.94588995,1145.170044,0.069995999,8.272379875,3.984319925,68.75080109,9578.629883,84.71060181,0.169669002,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.308205009,531.8040161,63.61399841,0.170695007,0.026384,0.00421,2.900080204,17.66323471,6.138860226,21.5753994,723.3389893,1.049478054,0.048406001,0.111635983,107.5169983,0.086920999,0.277823001,2.775939941,0.021583,0.030467,1.307450056,1.821637988,0.513523996,0.378057003,1.368379951,14.92080021,188.9459991,1.042979956,0.325385004,1.389449954,4.173729897,0.07959342,23.05592537,11.58339977,91.18769836,5.077918053,14.67860031,1.59721005,19.70789909,36.17829895,0.031883001,0.013945,0.140290007,0.951053977,1.570352912,1.111979961,0.212996006,0.017193001,0.183698997,0.619095027,0.038716,1.002210021,1.00383997,0.015307,0.126855001,0.163699001,5.896160126,0.35037899,0.304217011,282.3510132,0.831121981,3.604530096,0.039274,0.112695001,309.6990051,24.40329933,0.051573001,0.682246029,15026.4
2018-03-12,0.371425986,0.223721996,0.339055002,3.472490072,0.543170989,6.526641846,4.896294117,0.261716992,3.876790047,1051.280029,0.069995999,8.039270401,3.83397007,68.75080109,9205.120117,80.06890106,0.163776994,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.317378014,501.2980042,59.77529907,0.170695007,0.027438,0.004032,2.900080204,17.66323471,5.832330227,20.49909973,699.8309937,1.049478054,0.045309,0.111635983,102.8460007,0.086920999,0.277823001,2.639549971,0.019474,0.030467,1.258059978,1.821637988,0.510197997,0.346354991,1.368379951,14.16059971,178.2339935,1.042979956,0.325302005,1.338559985,4.18475008,0.07959342,23.05592537,10.71580029,85.90550232,5.077918053,13.77789974,1.314170003,18.45599937,34.93930054,0.030258,0.014338,0.136113003,0.951053977,1.570352912,1.011520028,0.212996006,0.017193001,0.166716993,0.676742971,0.036132,1.002210021,1.002349973,0.015307,0.126855001,0.163699001,5.583409786,0.390671998,0.291765004,259.4219971,0.801047981,3.306819916,0.037687998,0.106679998,291.6860046,21.9083004,0.046308,0.628817022,16148.74
2018-03-13,0.371425986,0.223026007,0.339055002,3.482120037,0.543170989,6.526641846,4.896294117,0.246667996,3.984639883,1064.030029,0.069995999,10.11520004,3.75951004,68.75080109,9194.849609,79.15219879,0.164236993,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.319364995,487.368988,59.58720016,0.170695007,0.026232,0.00396,2.900080204,17.66323471,5.860660076,19.92399979,690.8270264,1.049478054,0.044507001,0.111635983,101.1119995,0.086920999,0.277823001,2.880089998,0.020659,0.030467,1.282050014,1.821637988,0.563840985,0.337128013,1.368379951,14.02729988,175.7819977,1.042979956,0.329124987,1.31122005,4.232679844,0.07959342,23.05592537,10.85219955,83.3812027,5.077918053,13.7531004,1.35698998,18.17869949,38.14110184,0.027902,0.013778,0.134919003,0.951053977,1.570352912,0.996143997,0.212996006,0.017193001,0.163032994,0.689360023,0.035726,1.002210021,0.999843001,0.015307,0.126855001,0.163699001,5.556190014,0.465786994,0.290192991,248.0679932,0.789710999,3.380350113,0.036173001,0.104854003,284.3659973,23.23310089,0.046046998,0.59512198,15407.61
2018-03-14,0.371425986,0.199561998,0.339055002,3.102750063,0.543170989,6.526641846,4.896294117,0.221149996,3.264729977,949.46698,0.069995999,8.959210396,3.333689928,68.75080109,8269.80957,68.63929749,0.145027995,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.279514015,426.2550049,52.17890167,0.170695007,0.022784,0.003524,2.900080204,17.66323471,5.340310097,17.15180016,614.2910156,1.049478054,0.037457999,0.111635983,86.0134964,0.086920999,0.277823001,2.377870083,0.01867,0.030467,1.125560045,1.821637988,0.443608999,0.308670014,1.368379951,11.72560024,161.1009979,1.042979956,0.285290986,1.124709964,3.956520081,0.07959342,23.05592537,9.10365963,71.67179871,5.077918053,11.69320011,1.466480017,16.18869972,31.22159958,0.024386,0.012166,0.120604999,0.951053977,1.570352912,0.84167099,0.212996006,0.017193001,0.147561997,0.652743995,0.031056,1.002210021,1.002750039,0.015307,0.126855001,0.163699001,4.980979919,0.399253011,0.248688996,215.5599976,0.701901972,3.088530064,0.031378001,0.089289002,250.6849976,17.88940048,0.040833,0.51839,15400.88
2018-03-15,0.371425986,0.185709,0.339055002,3.194380045,0.543170989,6.526641846,4.896294117,0.195941001,2.983819962,943.6359863,0.069995999,9.099080086,3.287630081,68.75080109,8300.860352,66.20010376,0.149526,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.263489991,418.2380066,54.82789993,0.170695007,0.02227,0.003536,2.900080204,17.66323471,5.168710232,18.41300011,611.3040161,1.049478054,0.038171999,0.111635983,86.12310028,0.086920999,0.277823001,2.271150112,0.017994,0.030467,1.119320035,1.821637988,0.419737011,0.306190014,1.368379951,13.35379982,164.4759979,1.042979956,0.289424986,1.092039943,3.874870062,0.07959342,23.05592537,8.779649734,69.5746994,5.077918053,11.31400013,1.68896997,15.7208004,32.00249863,0.024465,0.011648,0.110924996,0.951053977,1.570352912,0.803749979,0.212996006,0.017193001,0.147012994,0.601813018,0.030119,1.002210021,1.00127995,0.015307,0.126855001,0.163699001,5.218319893,0.376527995,0.240655005,213.3110046,0.697269022,3.168879986,0.031200999,0.085152999,242.9909973,20.61070061,0.041405,0.486084998,13729.52
2018-03-16,0.371425986,0.178877994,0.339055002,3.152780056,0.543170989,6.526641846,4.896294117,0.197727993,2.986089945,977.0349731,0.069995999,9.111319542,3.240070105,68.75080109,8338.349609,63.15470123,0.148263007,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.266382992,425.5249939,54.25299835,0.170695007,0.022143999,0.00351,2.900080204,17.66323471,5.086470127,17.77560043,601.6660156,1.049478054,0.038152002,0.111635983,85.10289764,0.086920999,0.277823001,2.25041008,0.018394001,0.030467,1.109629989,1.821637988,0.424419999,0.313845009,1.368379951,13.10480022,165.4499969,1.042979956,0.293193012,1.101119995,3.810470104,0.07959342,23.05592537,8.823459625,68.2480011,5.077918053,11.2184,1.508039951,14.97850037,33.11709976,0.024532,0.011521,0.106735997,0.951053977,1.570352912,0.785917997,0.212996006,0.017193001,0.146865994,0.623233974,0.030119,1.002210021,0.998551011,0.015307,0.126855001,0.163699001,5.006790161,0.338380992,0.229991004,215.7030029,0.689260006,2.942800045,0.032892,0.084280998,236.7510071,20.64170074,0.042509999,0.503941,13690.2
2018-03-17,0.371425986,0.154762998,0.339055002,2.668790102,0.543170989,6.526641846,4.896294117,0.190163001,2.999799967,949.7789917,0.069995999,8.987739563,2.990959883,68.75080109,7916.879883,58.96929932,0.137167007,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.242117003,387.2799988,48.48300171,0.170695007,0.019971,0.003299,2.900080204,17.66323471,4.673220158,16.31839943,552.7789917,1.049478054,0.035268001,0.111635983,80.49060059,0.086920999,0.277823001,1.956539989,0.016785,0.030467,1.028030038,1.821637988,0.373861015,0.288316995,1.368379951,12.17469978,152.9689941,1.042979956,0.268929988,1.142740011,3.490139961,0.07959342,23.05592537,7.838980198,61.52819824,5.077918053,9.8646698,1.281280041,13.57199955,30.60440063,0.022769,0.009733,0.093084,0.951053977,1.570352912,0.727584004,0.212996006,0.017193001,0.141918004,0.547504008,0.028357999,1.002210021,1.001620054,0.015307,0.126855001,0.163699001,4.608210087,0.281778991,0.206731007,197.9129944,0.637856007,2.793159962,0.028408,0.099473998,220.4830017,18.58589935,0.040867001,0.444696009,13611.88
2018-03-18,0.371425986,0.156155005,0.339055002,2.639050007,0.543170989,6.526641846,4.896294117,0.189207003,2.319570065,938.1149902,0.069995999,8.951849937,2.896169901,68.75080109,8223.679688,59.45429993,0.132416993,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.230992004,394.1470032,50.70339966,0.170695007,0.020385999,0.00319,2.900080204,17.66323471,4.649559975,16.78700066,538.6439819,1.049478054,0.035498999,0.111635983,80.99150085,0.086920999,0.277823001,2.065969944,0.016655,0.030467,0.99517101,1.821637988,0.373338014,0.28856501,1.368379951,12.24890041,154.0740051,1.042979956,0.284846991,1.225990057,3.629080057,0.07959342,23.05592537,8.305319786,65.50150299,5.077918053,10.46710014,1.275779963,13.48099995,29.70019913,0.022619,0.010829,0.101089999,0.951053977,1.570352912,0.701660991,0.212996006,0.017193001,0.140027002,0.534165025,0.028620999,1.002210021,1.00308001,0.015307,0.126855001,0.163699001,4.408140182,0.281758994,0.220473006,209.6329956,0.658776999,2.816380024,0.029510001,0.094585001,244.3809967,17.56040001,0.040973999,0.441154003,12705.92
2018-03-19,0.371425986,0.197648004,0.339055002,2.833209991,0.543170989,6.526641846,4.896294117,0.204118997,2.551369905,994.6749878,0.069995999,8.992739677,2.999160051,68.75080109,8630.650391,68.42819977,0.148881003,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.249421,409.322998,52.37060165,0.170695007,0.022194,0.00344,2.900080204,17.66323471,6.357120037,19.65460014,556.7260132,1.049478054,0.038860001,0.111635983,85.53759766,0.086920999,0.277823001,2.350729942,0.018416001,0.030467,1.136019945,1.821637988,0.381644011,0.315533996,1.368379951,12.73550034,161.1419983,1.042979956,0.300769001,1.329869986,4.160999775,0.07959342,23.05592537,8.28028965,73.44010162,5.077918053,11.44680023,1.258520007,20.28879929,33.19599915,0.021576,0.011767,0.121693999,0.951053977,1.570352912,0.762574971,0.212996006,0.017193001,0.146699995,0.505550027,0.032364,1.002210021,0.989866972,0.015307,0.126855001,0.163699001,4.798930168,0.301993012,0.250225991,216.772995,0.749080002,3.021980047,0.031449001,0.097615004,252.6179962,19.24220085,0.046647001,0.464973986,13182.41
2018-03-20,0.371425986,0.204946995,0.339055002,3.5911901,0.543170989,6.526641846,4.896294117,0.211606994,2.706589937,1059.119995,0.069995999,9.16092968,3.032360077,68.75080109,8913.469727,66.18720245,0.161816001,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.257095009,428.8760071,52.56470108,0.170695007,0.024761001,0.003651,2.900080204,17.66323471,6.013850212,20.20669937,557.1749878,1.049478054,0.040243998,0.111635983,89.61109924,0.086920999,0.277823001,2.615170002,0.018677,0.030467,1.259610057,1.821637988,0.391712993,0.343075007,1.368379951,13.62609959,168.8170013,1.042979956,0.339713991,1.435770035,4.094540119,0.07959342,23.05592537,9.146269798,76.02999878,5.077918053,12.08479977,1.376019955,20.77129936,35.43519974,0.023821,0.013578,0.117656,0.951053977,1.570352912,0.789981008,0.212996006,0.017193001,0.154388994,0.529156983,0.038112,1.002210021,0.996832013,0.015307,0.126855001,0.163699001,5.024909973,0.310745001,0.267967999,223.7369995,0.709807992,3.289489985,0.034809999,0.095518999,259.2380066,19.78520012,0.047747001,0.534654021,13879.19
2018-03-21,0.371425986,0.213189006,0.339055002,4.23759985,0.543170989,6.526641846,4.896294117,0.208151996,3.09078002,1033.449951,0.069995999,9.982000351,3.100879908,68.75080109,8929.280273,66.02500153,0.160092995,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.260185987,434.5079956,51.80400085,0.170695007,0.024235999,0.003659,2.900080204,17.66323471,7.028739929,19.79899979,561.7319946,1.049478054,0.040801,0.111635983,90.16339874,0.086920999,0.277823001,3.473059893,0.020892,0.030467,1.321769953,1.821637988,0.44542101,0.407467008,1.368379951,13.37769985,169.052002,1.042979956,0.314999998,1.371209979,3.942600012,0.07959342,23.05592537,8.625390053,72.95189667,5.077918053,11.85550022,1.409279943,19.76869965,36.15299988,0.02424,0.013262,0.115525,0.951053977,1.570352912,0.833871007,0.212996006,0.017193001,0.154524997,0.553543985,0.037106,1.002210021,0.999243975,0.015307,0.126855001,0.163699001,5.003250122,0.290293992,0.25463599,218.6329956,0.693664014,3.352519989,0.033628002,0.096192002,260.0679932,19.7784996,0.047355998,0.582054019,14262.12
2018-03-22,0.371425986,0.203481004,0.339055002,3.952990055,0.543170989,6.526641846,4.896294117,0.207624003,2.974679947,1011.52002,0.069995999,10.06630039,3.000159979,68.75080109,8728.469727,61.88700104,0.161576003,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.263128996,411.3619995,50.67020035,0.170695007,0.023832001,0.003528,2.900080204,17.66323471,7.027579784,19.66790009,539.7020264,1.049478054,0.03946,0.111635983,84.88790131,0.086920999,0.277823001,3.585079908,0.021165,0.030467,1.286190033,1.821637988,0.419292003,0.436257005,1.368379951,12.49909973,163.6719971,1.042979956,0.320062995,1.326370001,3.798419952,0.07959342,23.05592537,8.257980347,69.63800049,5.077918053,11.56890011,1.310420036,19.53100014,35.18510056,0.024537999,0.013222,0.112253003,0.951053977,1.570352912,0.874670029,0.212996006,0.017193001,0.148362994,0.549157023,0.037923999,1.002210021,0.998982012,0.015307,0.126855001,0.163699001,4.814189911,0.297499001,0.243212,212.7100067,0.662742972,3.339289904,0.039266001,0.091365002,249.2610016,19.76280022,0.047550999,0.57841599,14176.5
2018-03-23,0.371425986,0.189258993,0.339055002,3.659130096,0.543170989,6.526641846,4.896294117,0.211858004,2.86432004,1019.429993,0.069995999,11.73760033,3.048870087,68.75080109,8879.620117,60.26919937,0.167375997,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.255201995,427.4559937,52.76340103,0.170695007,0.022648999,0.00356,2.900080204,17.66323471,7.005159855,19.03910065,539.6190186,1.049478054,0.040752999,0.111635983,81.1934967,0.086920999,0.277823001,4.05656004,0.024711,0.030467,1.348940015,1.821637988,0.409139991,0.456384987,1.368379951,12.02890015,167.8320007,1.042979956,0.311547011,1.336560011,3.821340084,0.07959342,23.05592537,8.106989861,68.55580139,5.077918053,11.5010004,1.369310021,18.45120049,35.18899918,0.026967,0.012555,0.102240004,0.951053977,1.570352912,0.842009008,0.212996006,0.017193001,0.151415005,0.52640301,0.041136999,1.002210021,0.990234971,0.015307,0.126855001,0.163699001,4.700749874,0.278786987,0.236147001,213.9149933,0.643173993,3.472110033,0.038361002,0.091955997,256.8659973,18.7310009,0.052471999,0.554259002,13774.63
2018-03-24,0.371425986,0.189200997,0.339055002,3.575550079,0.543170989,6.526641846,4.896294117,0.215019003,2.820749998,982.3029785,0.069995999,13.08909988,2.976999998,68.75080109,8668.120117,60.85340118,0.162949994,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.258630991,424.6090088,51.60570145,0.170695007,0.022763999,0.00359,2.900080204,17.66323471,6.629000187,18.49950027,526.4390259,1.049478054,0.041159999,0.111635983,78.49990082,0.086920999,0.277823001,3.63519001,0.024995999,0.030467,1.442800045,1.821637988,0.419084996,0.503488004,1.368379951,11.89459991,159.6309967,1.042979956,0.286244988,1.32573998,3.67276001,0.07959342,23.05592537,7.695630074,65.73410034,5.077918053,11.10379982,1.432180047,18.07320023,34.75,0.030262001,0.013782,0.100345001,0.951053977,1.570352912,0.842257977,0.212996006,0.017193001,0.145453006,0.516840994,0.04978,1.002210021,1.00909996,0.015307,0.126855001,0.163699001,4.766719818,0.282151997,0.235422,209.1580048,0.641264975,3.912480116,0.044792,0.082933001,243.3339996,18.72489929,0.053265002,0.597899973,13901.39
2018-03-25,0.371425986,0.184605002,0.339055002,3.450730085,0.543170989,6.526641846,4.896294117,0.210988,2.707679987,966.8759766,0.069995999,12.78310013,2.952519894,68.75080109,8495.780273,60.48160172,0.162509993,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.262095004,411.7860107,50.5591011,0.170695007,0.024106,0.003505,2.900080204,17.66323471,6.518159866,18.08989906,524.2869873,1.049478054,0.041554999,0.111635983,80.46630096,0.086920999,0.277823001,3.5120399,0.027833,0.030467,1.375139952,1.821637988,0.406105012,0.470227003,1.368379951,11.63319969,160.0839996,1.042979956,0.294452012,1.321439981,3.641659975,0.07959342,23.05592537,7.565480232,65.42790222,5.077918053,10.88070011,1.508399963,18.02470016,34.22869873,0.035643999,0.015131,0.100547999,0.951053977,1.570352912,0.831619024,0.212996006,0.017193001,0.144067004,0.525663018,0.045311,1.002210021,0.999686003,0.015307,0.126855001,0.163699001,4.736299992,0.288877994,0.239951998,211.7839966,0.641875029,3.930710077,0.040702,0.087090001,239.3600006,18.34219933,0.052512001,0.595489025,13473.3
2018-03-26,0.371425986,0.167806,0.339055002,3.371700048,0.543170989,6.526641846,4.896294117,0.216877997,2.67633009,919.2479858,0.069995999,12.06140041,2.718329906,68.75080109,8209.400391,56.43889999,0.151767999,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.252425998,390.8659973,48.23730087,0.170695007,0.022342,0.003289,2.900080204,17.66323471,5.902999878,16.48360062,489.9509888,1.049478054,0.038035002,0.111635983,74.88619995,0.086920999,0.277823001,3.056829929,0.02555,0.030467,1.226259947,1.821637988,0.371495992,0.423541009,1.368379951,10.97070026,149.220993,1.042979956,0.276701987,1.23653996,3.550869942,0.07959342,23.05592537,6.977449894,59.73659897,5.077918053,10.33889961,1.743939996,16.24130058,34.46220016,0.039347,0.013893,0.093134999,0.951053977,1.570352912,0.762938023,0.212996006,0.017193001,0.132174999,0.478325009,0.044378001,1.002210021,1.003409982,0.015307,0.126855001,0.163699001,4.387129784,0.266099989,0.228861004,197.1750031,0.599462986,3.515860081,0.044530999,0.084289998,225.348999,17.2269001,0.048629999,0.659132004,13406.59
2018-03-27,0.371425986,0.154926002,0.339055002,3.204750061,0.543170989,6.526641846,4.896294117,0.226107001,2.547950029,876.3280029,0.069995999,11.50829983,2.511590004,68.75080109,7833.040039,52.7201004,0.144714996,20.31506729,0.218808994,1.981031179,0.007917,0.317521989,0.235699996,354.75,45.94449997,0.170695007,0.02093,0.003145,2.900080204,17.66323471,5.911610126,15.90869999,450.1159973,1.049478054,0.036143001,0.111635983,67.54579926,0.086920999,0.277823001,2.839390039,0.02359,0.030467,1.173589945,1.821637988,0.342624992,0.405681014,1.368379951,9.853710175,135.779007,1.042979956,0.258444011,1.173529983,3.413710117,0.07959342,23.05592537,6.510769844,55.53030014,5.077918053,9.772950172,2.19133997,15.30830002,32.50289917,0.069774002,0.013249,0.089939997,0.951053977,1.570352912,0.732389987,0.212996006,0.017193001,0.128748,0.444328994,0.043074999,1.002210021,1.001610041,0.015307,0.126855001,0.163699001,4.113520145,0.249202996,0.216032997,187.9299927,0.57791698,3.024719954,0.039978001,0.079426996,216.3509979,17.72800064,0.046741001,0.637713015,12716.47
