date,ANT,SNX,YFI,GRT,XLM,LTC,ATOM,ALGO,REP,ADA,COMP,XMR,SC,UNI,BCH,QTUM,GNO,MANA,BAL,ETC,FLOW,KAVA,USDC,MLN,PAXG,DASH,STORJ,ETH,OMG,ZEC,AAVE,XTZ,WAVES,LINK,BAT,DAI,LSK,CRV,FIL,USDT,KSM,KEEP,DOT,EOS,OXT,KNC,XRP,BTC,TRX,NANO,ICX
2018-11-01,4.0544,4.551,14555.0,0.26266,0.224,50.15,3.93,0.24662,14.341,0.070765,161.15,103.74,0.002,3.09,422.7,3.83417,19.2,0.0895,27.53,9.005,6.55,2.12699,1.01,2.32,1490.0,153.059,0.17784,197.79,1.07,115.8,90.95,1.3049,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.991,47.82,0.36993,3.1099,5.2342,0.20334,1.5943,0.45596,6339.9,0.018067,1.03,0.2054
2018-11-02,4.0544,4.551,14555.0,0.26266,0.235515,51.05,3.93,0.24662,14.51,0.0724,161.15,105.23,0.002,3.09,459.0,3.9169,19.35,0.0895,27.53,9.099,6.55,2.12699,1.01,2.32,1490.0,153.971,0.17784,199.6,1.07,117.7,90.95,1.298,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9887,47.82,0.36993,3.1099,5.3241,0.20334,1.5943,0.45596,6346.2,0.018067,1.03,0.2054
2018-11-03,4.0544,4.551,14555.0,0.26266,0.2355,50.66,3.93,0.24662,15.189,0.070993,161.15,106.28,0.002,3.09,477.8,3.83,19.42,0.0895,27.53,9.053,6.55,2.12699,1.01,2.32,1490.0,154.877,0.17784,198.41,1.07,115.97,90.95,1.317,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9927,47.82,0.36993,3.1099,5.2739,0.20334,1.5943,0.45369,6331.4,0.018067,1.03,0.2054
2018-11-04,4.0544,4.551,14555.0,0.26266,0.243,54.04,3.93,0.24662,14.664,0.077407,161.15,111.87,0.002,3.09,565.9,3.99576,19.87,0.0895,27.53,9.448,6.55,2.12699,1.01,2.32,1490.0,164.688,0.17784,210.13,1.07,119.91,90.95,1.3346,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9912,47.82,0.36993,3.1099,5.5203,0.20334,1.5943,0.46642,6419.9,0.018067,1.03,0.2054
2018-11-05,4.0544,4.551,14555.0,0.26266,0.247101,53.48,3.93,0.24662,14.505,0.076248,161.15,111.83,0.002,3.09,557.6,3.89586,19.93,0.0895,27.53,9.39,6.55,2.12699,1.01,2.32,1490.0,163.7,0.17784,208.7,1.07,122.4,90.95,1.3374,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9913,47.82,0.36993,3.1099,5.4565,0.20334,1.5943,0.4965,6405.9,0.018067,1.03,0.2054
2018-11-06,4.0544,4.551,14555.0,0.26266,0.266029,55.91,3.93,0.24662,14.709,0.080824,161.15,112.84,0.002,3.09,627.8,4.02754,20.39,0.0895,27.53,9.925,6.55,2.12699,1.01,2.32,1490.0,169.973,0.17784,218.43,1.07,130.77,90.95,1.35,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9905,47.82,0.36993,3.1099,5.702,0.20334,1.5943,0.55023,6451.3,0.018067,1.03,0.2054
2018-11-07,4.0544,4.551,14555.0,0.26266,0.256115,53.88,3.93,0.24662,14.746,0.0785,161.15,110.99,0.002,3.09,613.9,4.1,21.0,0.0895,27.53,9.59,6.55,2.12699,1.01,2.32,1490.0,166.0,0.17784,216.95,1.07,128.91,90.95,1.321,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.991,47.82,0.36993,3.1099,5.6207,0.20334,1.5943,0.5351,6503.3,0.018067,1.03,0.2054
2018-11-08,4.0544,4.551,14555.0,0.26266,0.254901,52.12,3.93,0.24662,14.681,0.076,161.15,108.16,0.002,3.09,572.2,3.96,20.02,0.0895,27.53,9.398,6.55,2.12699,1.01,2.32,1490.0,163.999,0.17784,210.1,1.07,135.95,90.95,1.3032,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9894,47.82,0.36993,3.1099,5.4699,0.20334,1.5943,0.49097,6408.8,0.018067,1.03,0.2054
2018-11-09,4.0544,4.551,14555.0,0.26266,0.255054,51.65,3.93,0.24662,14.475,0.0737,161.15,106.24,0.002,3.09,539.5,3.85373,19.49,0.0895,27.53,9.443,6.55,2.12699,1.01,2.32,1490.0,158.001,0.17784,207.9,1.07,133.3,90.95,1.2864,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9867,47.82,0.36993,3.1099,5.3332,0.20334,1.5943,0.49745,6335.4,0.018067,1.03,0.2054
2018-11-10,4.0544,4.551,14555.0,0.26266,0.261236,51.75,3.93,0.24662,14.799,0.074699,161.15,104.44,0.002,3.09,550.9,3.88998,19.45,0.0895,27.53,9.404,6.55,2.12699,1.01,2.32,1490.0,159.501,0.17784,210.21,1.07,128.58,90.95,1.2941,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9876,47.82,0.36993,3.1099,5.3722,0.20334,1.5943,0.50139,6349.0,0.018067,1.03,0.2054
2018-11-11,4.0544,4.551,14555.0,0.26266,0.2742,50.89,3.93,0.24662,13.699,0.0763,161.15,105.94,0.002,3.09,529.5,3.81421,19.18,0.0895,27.53,9.152,6.55,2.12699,1.01,2.32,1490.0,158.329,0.17784,209.79,1.07,129.04,90.95,1.3014,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9863,47.82,0.36993,3.1099,5.4144,0.20334,1.5943,0.50187,6358.2,0.018067,1.03,0.2054
2018-11-12,4.0544,4.551,14555.0,0.26266,0.266039,50.23,3.93,0.24662,13.213,0.075787,161.15,104.15,0.002,3.09,507.5,3.77993,19.28,0.0895,27.53,9.056,6.55,2.12699,1.01,2.32,1490.0,160.4,0.17784,208.64,1.07,132.37,90.95,1.2557,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.98,47.82,0.36993,3.1099,5.331,0.20334,1.5943,0.51412,6327.3,0.018067,1.03,0.2054
2018-11-13,4.0544,4.551,14555.0,0.26266,0.253882,48.91,3.93,0.24662,13.045,0.073,161.15,103.39,0.002,3.09,503.6,3.68133,19.39,0.0895,27.53,8.909,6.55,2.12699,1.01,2.32,1490.0,158.402,0.17784,203.25,1.07,125.0,90.95,1.2428,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9688,47.82,0.36993,3.1099,5.14,0.20334,1.5943,0.50107,6260.0,0.018067,1.03,0.2054
2018-11-14,4.0544,4.551,14555.0,0.26266,0.228,42.75,3.93,0.24662,10.711,0.063304,161.15,88.84,0.002,3.09,427.5,3.16,17.01,0.0895,27.53,7.755,6.55,2.12699,1.01,2.32,1490.0,140.126,0.17784,177.8,1.07,107.05,90.95,1.086,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9497,47.82,0.36993,3.1099,4.5273,0.20334,1.5943,0.45792,5600.9,0.018067,1.03,0.2054
2018-11-15,4.0544,4.551,14555.0,0.26266,0.23694,43.38,3.93,0.24662,11.0,0.062599,161.15,87.4,0.002,3.09,384.6,3.16482,15.39,0.0895,27.53,7.633,6.55,2.12699,1.01,2.32,1490.0,136.503,0.17784,178.38,1.07,108.94,90.95,1.112,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.97,47.82,0.36993,3.1099,4.6231,0.20334,1.5943,0.4747,5570.6,0.018067,1.03,0.2054
2018-11-16,4.0544,4.551,14555.0,0.26266,0.235501,41.74,3.93,0.24662,11.003,0.06022,161.15,85.76,0.002,3.09,340.9,3.02189,14.47,0.0895,27.53,7.374,6.55,2.12699,1.01,2.32,1490.0,135.223,0.17784,172.4,1.07,107.45,90.95,1.1012,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.976,47.82,0.36993,3.1099,4.48,0.20334,1.5943,0.46595,5514.4,0.018067,1.03,0.2054
2018-11-17,4.0544,4.551,14555.0,0.26266,0.242559,41.44,3.93,0.24662,10.711,0.059919,161.15,87.3,0.002,3.09,349.4,3.05374,13.9,0.0895,27.53,7.297,6.55,2.12699,1.01,2.32,1490.0,131.299,0.17784,172.25,1.07,110.5,90.95,1.0758,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9796,47.82,0.36993,3.1099,4.5029,0.20334,1.5943,0.487,5499.3,0.018067,1.03,0.2054
2018-11-18,4.0544,4.551,14555.0,0.26266,0.248261,41.8,3.93,0.24662,10.935,0.060815,161.15,88.67,0.002,3.09,328.3,3.08043,14.34,0.0895,27.53,7.381,6.55,2.12699,1.01,2.32,1490.0,131.2,0.17784,175.78,1.07,111.73,90.95,1.065,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9847,47.82,0.36993,3.1099,4.552,0.20334,1.5943,0.50647,5560.9,0.018067,1.03,0.2054
2018-11-19,4.0544,4.551,14555.0,0.26266,0.220109,35.81,3.93,0.24662,8.727,0.057995,161.15,70.78,0.002,3.09,263.7,2.48499,11.94,0.0895,27.53,6.059,6.55,2.12699,1.01,2.32,1490.0,107.265,0.17784,145.5,1.07,96.12,90.95,0.8136,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9633,47.82,0.36993,3.1099,3.9865,0.20334,1.5943,0.46568,4741.2,0.018067,1.03,0.2054
2018-11-20,4.0544,4.551,14555.0,0.26266,0.189234,32.33,3.93,0.24662,7.988,0.045001,161.15,65.49,0.002,3.09,255.0,2.32989,11.87,0.0895,27.53,5.415,6.55,2.12699,1.01,2.32,1490.0,103.032,0.17784,127.72,1.07,83.38,90.95,0.7142,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9569,47.82,0.36993,3.1099,3.6364,0.20334,1.5943,0.42352,4361.4,0.018067,1.03,0.2054
2018-11-21,4.0544,4.551,14555.0,0.26266,0.200863,34.37,3.93,0.24662,8.701,0.047672,161.15,68.0,0.002,3.09,253.7,2.44499,12.45,0.0895,27.53,5.692,6.55,2.12699,1.01,2.32,1490.0,113.056,0.17784,134.6,1.07,84.03,90.95,0.7169,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9735,47.82,0.36993,3.1099,3.7504,0.20334,1.5943,0.44214,4548.2,0.018067,1.03,0.2054
2018-11-22,4.0544,4.551,14555.0,0.26266,0.181949,31.38,3.93,0.24662,9.662,0.044602,161.15,64.16,0.002,3.09,204.0,2.322,11.31,0.0895,27.53,5.163,6.55,2.12699,1.01,2.32,1490.0,99.7,0.17784,123.29,1.07,76.13,90.95,0.67,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9774,47.82,0.36993,3.1099,3.45,0.20334,1.5943,0.41662,4262.6,0.018067,1.03,0.2054
2018-11-23,4.0544,4.551,14555.0,0.26266,0.179367,31.77,3.93,0.24662,9.218,0.043199,161.15,66.12,0.002,3.09,203.4,2.27917,11.38,0.0895,27.53,5.12,6.55,2.12699,1.01,2.32,1490.0,98.171,0.17784,121.19,1.07,76.63,90.95,0.6204,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9698,47.82,0.36993,3.1099,3.5535,0.20334,1.5943,0.40165,4286.4,0.018067,1.03,0.2054
2018-11-24,4.0544,4.551,14555.0,0.26266,0.15,28.59,3.93,0.24662,8.081,0.035786,161.15,56.94,0.002,3.09,174.0,2.0886,11.44,0.0895,27.53,4.67,6.55,2.12699,1.01,2.32,1490.0,90.097,0.17784,110.55,1.07,66.55,90.95,0.5702,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9633,47.82,0.36993,3.1099,3.1733,0.20334,1.5943,0.365,3780.0,0.018067,1.03,0.2054
2018-11-25,4.0544,4.551,14555.0,0.26266,0.15742,30.39,3.93,0.24662,7.901,0.037099,161.15,56.96,0.002,3.09,179.5,2.00704,10.92,0.0895,27.53,4.67,6.55,2.12699,1.01,2.32,1490.0,90.058,0.17784,114.29,1.07,69.23,90.95,0.5942,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.962,47.82,0.36993,3.1099,3.2748,0.20334,1.5943,0.36815,3932.9,0.018067,1.03,0.2054
2018-11-26,4.0544,4.551,14555.0,0.26266,0.142825,29.05,3.93,0.24662,7.565,0.034923,161.15,52.47,0.002,3.09,178.2,1.88912,10.32,0.0895,27.53,4.237,6.55,2.12699,1.01,2.32,1490.0,88.059,0.17784,106.74,1.07,64.89,90.95,0.5695,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9651,47.82,0.36993,3.1099,3.1358,0.20334,1.5943,0.35074,3727.1,0.018067,1.03,0.2054
2018-11-27,4.0544,4.551,14555.0,0.26266,0.14325,30.8,3.93,0.24662,7.704,0.0361,161.15,56.59,0.002,3.09,176.2,1.91697,10.19,0.0895,27.53,4.472,6.55,2.12699,1.01,2.32,1490.0,87.94,0.17784,108.63,1.07,71.91,90.95,0.5736,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9705,47.82,0.36993,3.1099,2.9633,0.20334,1.5943,0.35604,3770.7,0.018067,1.03,0.2054
2018-11-28,4.0544,4.551,14555.0,0.26266,0.15952,34.36,3.93,0.24662,8.508,0.041753,161.15,63.04,0.002,3.09,188.4,2.14896,11.34,0.0895,27.53,4.94,6.55,2.12699,1.01,2.32,1490.0,97.96,0.17784,121.73,1.07,79.27,90.95,0.5984,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9888,47.82,0.36993,3.1099,3.23,0.20334,1.5943,0.38852,4219.8,0.018067,1.03,0.2054
2018-11-29,4.0544,4.551,14555.0,0.26266,0.162873,33.48,3.93,0.24662,8.52,0.041465,161.15,60.64,0.002,3.09,178.7,2.125,10.99,0.0895,27.53,4.87,6.55,2.12699,1.01,2.32,1490.0,95.565,0.17784,116.26,1.07,87.08,90.95,0.5495,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9889,47.82,0.36993,3.1099,2.9762,0.20334,1.5943,0.3768,4241.9,0.018067,1.03,0.2054
2018-11-30,4.0544,4.551,14555.0,0.26266,0.156732,31.65,3.93,0.24662,7.953,0.0386,161.15,57.46,0.002,3.09,169.9,1.98116,12.07,0.0895,27.53,4.548,6.55,2.12699,1.01,2.32,1490.0,90.999,0.17784,111.64,1.07,79.44,90.95,0.49,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9844,47.82,0.36993,3.1099,2.8555,0.20334,1.5943,0.35869,3969.4,0.018067,1.03,0.2054
2018-12-01,4.0544,4.551,14555.0,0.26266,0.1624,33.77,3.93,0.24662,8.594,0.040927,161.15,58.92,0.002,3.09,170.2,2.09,12.29,0.0895,27.53,4.771,6.55,2.12699,1.01,2.32,1490.0,93.829,0.17784,116.95,1.07,78.79,90.95,0.5019,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9867,47.82,0.36993,3.1099,2.9051,0.20334,1.5943,0.36813,4138.4,0.018067,1.03,0.2054
2018-12-02,4.0544,4.551,14555.0,0.26266,0.158087,33.32,3.93,0.24662,8.289,0.0412,161.15,58.23,0.002,3.09,169.2,2.07913,12.07,0.0895,27.53,5.091,6.55,2.12699,1.01,2.32,1490.0,91.542,0.17784,114.67,1.07,78.18,90.95,0.4905,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9827,47.82,0.36993,3.1099,2.7916,0.20334,1.5943,0.364,4101.9,0.018067,1.03,0.2054
2018-12-03,4.0544,4.551,14555.0,0.26266,0.145104,30.48,3.93,0.24662,7.75,0.038007,161.15,54.2,0.002,3.09,157.0,1.90965,12.07,0.0895,27.53,4.435,6.55,2.12699,1.01,2.32,1490.0,83.373,0.17784,107.11,1.07,70.11,90.95,0.4403,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9866,47.82,0.36993,3.1099,2.5464,0.20334,1.5943,0.34288,3832.7,0.018067,1.03,0.2054
2018-12-04,4.0544,4.551,14555.0,0.26266,0.144692,30.69,3.93,0.24662,7.955,0.036948,161.15,56.22,0.002,3.09,146.0,1.90916,12.58,0.0895,27.53,4.35,6.55,2.12699,1.01,2.32,1490.0,83.473,0.17784,108.68,1.07,73.01,90.95,0.4276,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9859,47.82,0.36993,3.1099,2.4144,0.20334,1.5943,0.34788,3904.7,0.018067,1.03,0.2054
2018-12-05,4.0544,4.551,14555.0,0.26266,0.131371,28.7,3.93,0.24662,7.33,0.03375,161.15,50.93,0.002,3.09,127.3,1.81451,12.01,0.0895,27.53,3.951,6.55,2.12699,1.01,2.32,1490.0,76.55,0.17784,100.5,1.07,65.15,90.95,0.3813,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9814,47.82,0.36993,3.1099,2.1502,0.20334,1.5943,0.33202,3694.3,0.018067,1.03,0.2054
2018-12-06,4.0544,4.551,14555.0,0.26266,0.115641,26.2,3.93,0.24662,6.736,0.030218,161.15,45.54,0.002,3.09,104.8,1.61488,12.0,0.0895,27.53,3.426,6.55,2.12699,1.01,2.32,1490.0,63.5,0.17784,89.09,1.07,57.12,90.95,0.3462,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9796,47.82,0.36993,3.1099,1.8348,0.20334,1.5943,0.30296,3435.5,0.018067,1.03,0.2054
2018-12-07,4.0544,4.551,14555.0,0.26266,0.113671,24.79,3.93,0.24662,6.291,0.029453,161.15,45.9,0.002,3.09,103.9,1.55701,13.05,0.0895,27.53,3.806,6.55,2.12699,1.01,2.32,1490.0,67.448,0.17784,92.51,1.07,58.99,90.95,0.3618,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9938,47.82,0.36993,3.1099,1.7176,0.20334,1.5943,0.299,3379.3,0.018067,1.03,0.2054
2018-12-08,4.0544,4.551,14555.0,0.26266,0.116881,24.2,3.93,0.24662,6.356,0.030983,161.15,44.45,0.002,3.09,99.6,1.58099,13.41,0.0895,27.53,3.775,6.55,2.12699,1.01,2.32,1490.0,67.165,0.17784,89.93,1.07,55.78,90.95,0.3851,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.996,47.82,0.36993,3.1099,1.7972,0.20334,1.5943,0.30098,3396.9,0.018067,1.03,0.2054
2018-12-09,4.0544,4.551,14555.0,0.26266,0.120691,25.29,3.93,0.24662,6.899,0.031198,161.15,46.83,0.002,3.09,106.1,1.65199,14.5,0.0895,27.53,3.878,6.55,2.12699,1.01,2.32,1490.0,74.65,0.17784,92.8,1.07,59.48,90.95,0.397,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9943,47.82,0.36993,3.1099,1.9969,0.20334,1.5943,0.30834,3539.5,0.018067,1.03,0.2054
2018-12-10,4.0544,4.551,14555.0,0.26266,0.114867,23.98,3.93,0.24662,5.921,0.029635,161.15,43.44,0.002,3.09,101.6,1.55588,12.19,0.0895,27.53,3.807,6.55,2.12699,1.01,2.32,1490.0,66.794,0.17784,89.22,1.07,55.05,90.95,0.3507,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9925,47.82,0.36993,3.1099,1.8949,0.20334,1.5943,0.29709,3408.0,0.018067,1.03,0.2054
2018-12-11,4.0544,4.551,14555.0,0.26266,0.109997,23.17,3.93,0.24662,6.22,0.028968,161.15,41.72,0.002,3.09,95.4,1.596,11.98,0.0895,27.53,3.646,6.55,2.12699,1.01,2.32,1490.0,62.014,0.17784,86.8,1.07,52.95,90.95,0.3652,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9905,47.82,0.36993,3.1099,1.8005,0.20334,1.5943,0.29616,3348.1,0.018067,1.03,0.2054
2018-12-12,4.0544,4.551,14555.0,0.26266,0.111651,24.01,3.93,0.24662,6.704,0.03,161.15,43.15,0.002,3.09,96.5,1.62871,10.33,0.0895,27.53,3.83,6.55,2.12699,1.01,2.32,1490.0,63.76,0.17784,89.14,1.07,54.26,90.95,0.411,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9944,47.82,0.36993,3.1099,1.9529,0.20334,1.5943,0.30356,3435.2,0.018067,1.03,0.2054
2018-12-13,4.0544,4.551,14555.0,0.26266,0.10325,22.82,3.93,0.24662,6.045,0.028674,161.15,40.29,0.002,3.09,86.7,1.77206,9.14,0.0895,27.53,3.811,6.55,2.12699,1.01,2.32,1490.0,59.2,0.17784,85.19,1.07,50.54,90.95,0.3676,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.988,47.82,0.36993,3.1099,1.8073,0.20334,1.5943,0.29559,3260.0,0.018067,1.03,0.2054
2018-12-14,4.0544,4.551,14555.0,0.26266,0.095319,23.13,3.93,0.24662,5.72,0.028093,161.15,38.26,0.002,3.09,79.4,1.685,8.55,0.0895,27.53,3.677,6.55,2.12699,1.01,2.32,1490.0,57.845,0.17784,82.84,1.07,48.64,90.95,0.37,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.99,47.82,0.36993,3.1099,1.8028,0.20334,1.5943,0.28448,3194.9,0.018067,1.03,0.2054
2018-12-15,4.0544,4.551,14555.0,0.26266,0.093395,23.34,3.93,0.24662,5.434,0.0278,161.15,38.08,0.002,3.09,76.0,1.67714,11.02,0.0895,27.53,3.593,6.55,2.12699,1.01,2.32,1490.0,61.001,0.17784,82.82,1.07,49.06,90.95,0.3878,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.989,47.82,0.36993,3.1099,1.873,0.20334,1.5943,0.28122,3180.1,0.018067,1.03,0.2054
2018-12-16,4.0544,4.551,14555.0,0.26266,0.094644,25.2,3.93,0.24662,5.56,0.028723,161.15,38.49,0.002,3.09,79.0,1.72298,11.0,0.0895,27.53,3.562,6.55,2.12699,1.01,2.32,1490.0,61.855,0.17784,83.68,1.07,50.07,90.95,0.3865,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9908,47.82,0.36993,3.1099,1.8762,0.20334,1.5943,0.28287,3189.7,0.018067,1.03,0.2054
2018-12-17,4.0544,4.551,14555.0,0.26266,0.108292,28.87,3.93,0.24662,6.177,0.032545,161.15,43.05,0.002,3.09,87.8,2.06499,11.03,0.0895,27.53,3.934,6.55,2.12699,1.01,2.32,1490.0,70.588,0.17784,93.75,1.07,55.82,90.95,0.4189,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,0.9966,47.82,0.36993,3.1099,2.3614,0.20334,1.5943,0.32615,3502.0,0.018067,1.03,0.2054
2018-12-18,4.0544,4.551,14555.0,0.26266,0.114,30.0,3.93,0.24662,6.44,0.03442,161.15,46.37,0.002,3.09,103.8,2.06507,11.0,0.0895,27.53,4.156,6.55,2.12699,1.01,2.32,1490.0,72.955,0.17784,100.99,1.07,57.83,90.95,0.4429,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0034,47.82,0.36993,3.1099,2.622,0.20334,1.5943,0.3504,3669.1,0.018067,1.03,0.2054
2018-12-19,4.0544,4.551,14555.0,0.26266,0.112227,29.02,3.93,0.24662,6.84,0.0339,161.15,45.45,0.002,3.09,125.9,2.19714,10.55,0.0895,27.53,4.335,6.55,2.12699,1.01,2.32,1490.0,72.397,0.17784,99.4,1.07,56.43,90.95,0.4341,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0048,47.82,0.36993,3.1099,2.4486,0.20334,1.5943,0.34698,3683.6,0.018067,1.03,0.2054
2018-12-20,4.0544,4.551,14555.0,0.26266,0.125045,32.45,3.93,0.24662,7.385,0.038798,161.15,54.76,0.002,3.09,191.6,2.38899,10.82,0.0895,27.53,4.722,6.55,2.12699,1.01,2.32,1490.0,96.13,0.17784,114.24,1.07,64.96,90.95,0.4674,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0065,47.82,0.36993,3.1099,2.7227,0.20334,1.5943,0.37467,4074.4,0.018067,1.03,0.2054
2018-12-21,4.0544,4.551,14555.0,0.26266,0.118355,30.28,3.93,0.24662,7.037,0.040499,161.15,51.3,0.002,3.09,191.8,2.234,10.23,0.0895,27.53,4.478,6.55,2.12699,1.01,2.32,1490.0,83.731,0.17784,107.68,1.07,60.74,90.95,0.455,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0004,47.82,0.36993,3.1099,2.5795,0.20334,1.5943,0.35428,3838.5,0.018067,1.03,0.2054
2018-12-22,4.0544,4.551,14555.0,0.26266,0.121054,31.65,3.93,0.24662,7.45,0.041899,161.15,51.41,0.002,3.09,195.9,2.348,10.49,0.0895,27.53,4.662,6.55,2.12699,1.01,2.32,1490.0,86.318,0.17784,116.17,1.07,62.88,90.95,0.4786,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0078,47.82,0.36993,3.1099,2.5973,0.20334,1.5943,0.36,3981.3,0.018067,1.03,0.2054
2018-12-23,4.0544,4.551,14555.0,0.26266,0.125,33.08,3.93,0.24662,8.429,0.043898,161.15,52.43,0.002,3.09,195.5,2.71,10.29,0.0895,27.53,4.857,6.55,2.12699,1.01,2.32,1490.0,87.959,0.17784,129.32,1.07,64.39,90.95,0.5265,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0031,47.82,0.36993,3.1099,2.797,0.20334,1.5943,0.36812,3940.2,0.018067,1.03,0.2054
2018-12-24,4.0544,4.551,14555.0,0.26266,0.130896,32.97,3.93,0.24662,8.711,0.0454,161.15,55.8,0.002,3.09,180.3,2.68,11.92,0.0895,27.53,5.104,6.55,2.12699,1.01,2.32,1490.0,90.097,0.17784,139.4,1.07,67.2,90.95,0.5305,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.005,47.82,0.36993,3.1099,2.752,0.20334,1.5943,0.40326,4033.6,0.018067,1.03,0.2054
2018-12-25,4.0544,4.551,14555.0,0.26266,0.119471,30.71,3.93,0.24662,7.681,0.041286,161.15,50.19,0.002,3.09,170.3,2.40699,10.43,0.0895,27.53,4.7,6.55,2.12699,1.01,2.32,1490.0,82.894,0.17784,129.12,1.07,60.18,90.95,0.5016,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0099,47.82,0.36993,3.1099,2.4885,0.20334,1.5943,0.37916,3778.5,0.018067,1.03,0.2054
2018-12-26,4.0544,4.551,14555.0,0.26266,0.119297,30.54,3.93,0.24662,8.089,0.040833,161.15,48.78,0.002,3.09,174.0,2.41,10.51,0.0895,27.53,5.45,6.55,2.12699,1.01,2.32,1490.0,82.608,0.17784,130.34,1.07,60.03,90.95,0.512,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0073,47.82,0.36993,3.1099,2.5604,0.20334,1.5943,0.37564,3808.2,0.018067,1.03,0.2054
2018-12-27,4.0544,4.551,14555.0,0.26266,0.10804,27.75,3.93,0.24662,7.286,0.036362,161.15,43.6,0.002,3.09,147.7,2.06556,10.2,0.0895,27.53,4.75,6.55,2.12699,1.01,2.32,1490.0,74.781,0.17784,114.41,1.07,54.6,90.95,0.4549,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0061,47.82,0.36993,3.1099,2.2817,0.20334,1.5943,0.33579,3588.6,0.018067,1.03,0.2054
2018-12-28,4.0544,4.551,14555.0,0.26266,0.12042,32.14,3.93,0.24662,8.061,0.041372,161.15,49.49,0.002,3.09,172.5,2.341,10.98,0.0895,27.53,5.233,6.55,2.12699,1.01,2.32,1490.0,82.801,0.17784,137.18,1.07,62.0,90.95,0.5082,1.3055,1.84791,0.20046,1.00652,0.787999,1.4,62.5,1.0112,47.82,0.36993,3.1099,2.63,0.20334,1.5943,0.3748,3890.5,0.018067,1.03,0.2054
